eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1581993505.455133,"{'circle_3d': {'center': [8.280929353095168, 7.8350266873639, 80.87551538274114], 'normal': [0.4617354447176479, 0.8338727840381523, -0.30241785518030656], 'radius': 3.3247483311298645}, 'confidence': 0.25423160125702077, 'timestamp': 368.642767, 'diameter_3d': 6.649496662259729, 'ellipse': {'center': [223.43354114304805, 179.89184799457541], 'axes': [8.894038525901522, 51.05842076132716], 'angle': 60.60691069546124}, 'location': [223.43354114304805, 179.89184799457541], 'diameter': 51.05842076132716, 'sphere': {'center': [2.740104016483392, -2.1714467210939294, 84.50452964490482], 'radius': 12.0}, 'projected_sphere': {'center': [180.103827538695, 104.06834553442886], 'axes': [176.0852354604779, 176.0852354604779], 'angle': 90.0}, 'model_confidence': 0.985883282658917, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.556883732278773, 'phi': -0.5798535471215649, 'norm_pos': [0.6982298160720252, 0.25045063335593576], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993505.5475562,"{'circle_3d': {'center': [8.72757420797696, 7.531341786723921, 80.76205775075067], 'normal': [0.49895584929113085, 0.808565708984821, -0.31187265784617924], 'radius': 3.3425709801638384}, 'confidence': 0.16783232584088648, 'timestamp': 368.735167, 'diameter_3d': 6.685141960327677, 'ellipse': {'center': [226.9387189877803, 177.6384653542044], 'axes': [9.375121224361465, 51.40508359702507], 'angle': 57.87989051147773}, 'location': [226.9387189877803, 177.6384653542044], 'diameter': 51.40508359702507, 'sphere': {'center': [2.740104016483392, -2.1714467210939294, 84.50452964490482], 'radius': 12.0}, 'projected_sphere': {'center': [180.103827538695, 104.06834553442886], 'axes': [176.0852354604779, 176.0852354604779], 'angle': 90.0}, 'model_confidence': 0.985883282658917, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.512506755475806, 'phi': -0.5586357080559966, 'norm_pos': [0.7091834968368135, 0.259839727690815], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993505.555893,"{'circle_3d': {'center': [8.7571034416818, 7.502022351169721, 80.73362603633555], 'normal': [0.5014166187665339, 0.8061224226886374, -0.3142419673807725], 'radius': 3.35326532672786}, 'confidence': 0.15780370097911417, 'timestamp': 368.743567, 'diameter_3d': 6.70653065345572, 'ellipse': {'center': [227.1867695773418, 177.43069553507138], 'axes': [9.53193886944614, 51.58796609009597], 'angle': 57.66988126983249}, 'location': [227.1867695773418, 177.43069553507138], 'diameter': 51.58796609009597, 'sphere': {'center': [2.740104016483392, -2.1714467210939294, 84.50452964490482], 'radius': 12.0}, 'projected_sphere': {'center': [180.103827538695, 104.06834553442886], 'axes': [176.0852354604779, 176.0852354604779], 'angle': 90.0}, 'model_confidence': 0.985883282658917, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.508366140985658, 'phi': -0.5598268279723232, 'norm_pos': [0.7099586549291932, 0.2607054352705359], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993505.562737,"{'circle_3d': {'center': [8.342677009364817, 7.811699637250513, 80.90620160992667], 'normal': [0.4668810827401188, 0.8319288631953703, -0.29986066958151275], 'radius': 3.3108308419710504}, 'confidence': 0.17992016531329397, 'timestamp': 368.751967, 'diameter_3d': 6.621661683942101, 'ellipse': {'center': [223.8835665492174, 179.69454876432508], 'axes': [8.702856825643067, 50.8251889596977], 'angle': 60.28697139255345}, 'location': [223.8835665492174, 179.69454876432508], 'diameter': 50.8251889596977, 'sphere': {'center': [2.740104016483392, -2.1714467210939294, 84.50452964490482], 'radius': 12.0}, 'projected_sphere': {'center': [180.103827538695, 104.06834553442886], 'axes': [176.0852354604779, 176.0852354604779], 'angle': 90.0}, 'model_confidence': 0.985883282658917, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.5533711728655786, 'phi': -0.5709173026620384, 'norm_pos': [0.6996361454663044, 0.2512727134819789], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993505.5709472,"{'circle_3d': {'center': [8.44745646276061, 7.755861067825677, 80.91639808125926], 'normal': [0.47561270385643484, 0.827275649076634, -0.29901096363713014], 'radius': 3.359213382000624}, 'confidence': 0.21478659121733995, 'timestamp': 368.760367, 'diameter_3d': 6.718426764001248, 'ellipse': {'center': [224.67588762526378, 179.25586014205481], 'axes': [8.760809279627528, 51.56272761695876], 'angle': 59.69568090041145}, 'location': [224.67588762526378, 179.25586014205481], 'diameter': 51.56272761695876, 'sphere': {'center': [2.740104016483392, -2.1714467210939294, 84.50452964490482], 'radius': 12.0}, 'projected_sphere': {'center': [180.103827538695, 104.06834553442886], 'axes': [176.0852354604779, 176.0852354604779], 'angle': 90.0}, 'model_confidence': 0.985883282658917, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.5450371947768735, 'phi': -0.5612454044611311, 'norm_pos': [0.7021121488289493, 0.2531005827414383], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993505.583377,"{'circle_3d': {'center': [8.476825795112859, 7.727197793053035, 80.88418987947581], 'normal': [0.47806014821912224, 0.8248870428455803, -0.3016949804524174], 'radius': 3.3542378212154285}, 'confidence': 0.1961274713966198, 'timestamp': 368.768767, 'diameter_3d': 6.708475642430857, 'ellipse': {'center': [224.92495684369067, 179.0581106263258], 'axes': [8.891471265404714, 51.50674166410913], 'angle': 59.48966265413154}, 'location': [224.92495684369067, 179.0581106263258], 'diameter': 51.50674166410913, 'sphere': {'center': [2.740104016483392, -2.1714467210939294, 84.50452964490482], 'radius': 12.0}, 'projected_sphere': {'center': [180.103827538695, 104.06834553442886], 'axes': [176.0852354604779, 176.0852354604779], 'angle': 90.0}, 'model_confidence': 0.985883282658917, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.5407986786620724, 'phi': -0.5629606779097385, 'norm_pos': [0.7028904901365334, 0.2539245390569759], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993505.591097,"{'circle_3d': {'center': [8.509595267391065, 7.698176088797657, 80.8571310793286], 'normal': [0.4807909375756394, 0.8224685674909655, -0.3039498804646854], 'radius': 3.366908311031168}, 'confidence': 0.10222706627044015, 'timestamp': 368.777167, 'diameter_3d': 6.733816622062336, 'ellipse': {'center': [225.19576293018397, 178.8522988940146], 'axes': [9.04474963166224, 51.71892772190536], 'angle': 59.26880400553803}, 'location': [225.19576293018397, 178.8522988940146], 'diameter': 51.71892772190536, 'sphere': {'center': [2.740104016483392, -2.1714467210939294, 84.50452964490482], 'radius': 12.0}, 'projected_sphere': {'center': [180.103827538695, 104.06834553442886], 'axes': [176.0852354604779, 176.0852354604779], 'angle': 90.0}, 'model_confidence': 0.985883282658917, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.536533703259457, 'phi': -0.5637509581142205, 'norm_pos': [0.7037367591568249, 0.25478208794160584], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993505.5993102,"{'circle_3d': {'center': [8.662627155231245, 7.599622087524356, 80.83711447775465], 'normal': [0.4935435948956545, 0.8142557340515238, -0.30561793059584735], 'radius': 3.342474852975662}, 'confidence': 0.2619443939188342, 'timestamp': 368.785567, 'diameter_3d': 6.684949705951324, 'ellipse': {'center': [226.38314265524392, 178.1134511926081], 'axes': [9.039283146774714, 51.355887430631675], 'angle': 58.35318920589065}, 'location': [226.38314265524392, 178.1134511926081], 'diameter': 51.355887430631675, 'sphere': {'center': [2.740104016483392, -2.1714467210939294, 84.50452964490482], 'radius': 12.0}, 'projected_sphere': {'center': [180.103827538695, 104.06834553442886], 'axes': [176.0852354604779, 176.0852354604779], 'angle': 90.0}, 'model_confidence': 0.985883282658917, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.5222422685690007, 'phi': -0.554440700435619, 'norm_pos': [0.7074473207976373, 0.25786062003079957], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993505.60677,"{'circle_3d': {'center': [8.568504480332534, 7.643639383055518, 80.80401173505281], 'normal': [0.4857000386540952, 0.817923842012454, -0.3083764924876676], 'radius': 3.331781348144313}, 'confidence': 0.14991746288828514, 'timestamp': 368.793967, 'diameter_3d': 6.663562696288626, 'ellipse': {'center': [225.68834048114502, 178.47286306025117], 'axes': [9.183914101745787, 51.2121646480955], 'angle': 58.86391370794003}, 'location': [225.68834048114502, 178.47286306025117], 'diameter': 51.2121646480955, 'sphere': {'center': [2.740104016483392, -2.1714467210939294, 84.50452964490482], 'radius': 12.0}, 'projected_sphere': {'center': [180.103827538695, 104.06834553442886], 'axes': [176.0852354604779, 176.0852354604779], 'angle': 90.0}, 'model_confidence': 0.985883282658917, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.5285893726324677, 'phi': -0.5656948883614498, 'norm_pos': [0.7052760640035782, 0.2563630705822868], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993505.614891,"{'circle_3d': {'center': [8.409725648556819, 7.744938215441172, 80.82747915033926], 'normal': [0.47246846933945214, 0.826365411377925, -0.30642087454713024], 'radius': 3.339751398900648}, 'confidence': 0.18710272444569406, 'timestamp': 368.802367, 'diameter_3d': 6.679502797801296, 'ellipse': {'center': [224.45459822298918, 179.23237385228384], 'axes': [9.130449125566612, 51.319787397493684], 'angle': 59.81268074858845}, 'location': [224.45459822298918, 179.23237385228384], 'diameter': 51.319787397493684, 'sphere': {'center': [2.740104016483392, -2.1714467210939294, 84.50452964490482], 'radius': 12.0}, 'projected_sphere': {'center': [180.103827538695, 104.06834553442886], 'axes': [176.0852354604779, 176.0852354604779], 'angle': 90.0}, 'model_confidence': 0.985883282658917, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.543418894798249, 'phi': -0.5753573714260635, 'norm_pos': [0.7014206194468412, 0.2531984422821506], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993505.623403,"{'circle_3d': {'center': [8.458136976498498, 7.706223560641783, 80.79835521923405], 'normal': [0.47650274666792547, 0.8231391901446427, -0.30884786880589726], 'radius': 3.3352775535472206}, 'confidence': 0.2058324756848837, 'timestamp': 368.810767, 'diameter_3d': 6.670555107094441, 'ellipse': {'center': [224.84734943477577, 178.95541559784948], 'axes': [9.24329630348867, 51.269439089864285], 'angle': 59.49898069850449}, 'location': [224.84734943477577, 178.95541559784948], 'diameter': 51.269439089864285, 'sphere': {'center': [2.740104016483392, -2.1714467210939294, 84.50452964490482], 'radius': 12.0}, 'projected_sphere': {'center': [180.103827538695, 104.06834553442886], 'axes': [176.0852354604779, 176.0852354604779], 'angle': 90.0}, 'model_confidence': 0.985883282658917, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.537713701408197, 'phi': -0.5750774560675138, 'norm_pos': [0.7026479669836743, 0.25435243500896054], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993505.630751,"{'circle_3d': {'center': [8.40733749733905, 7.746385000420261, 80.82769967641354], 'normal': [0.47226945673797144, 0.8264859767928491, -0.306402497374273], 'radius': 3.335164608444475}, 'confidence': 0.24357016499970383, 'timestamp': 368.819167, 'diameter_3d': 6.67032921688895, 'ellipse': {'center': [224.43629735967457, 179.24379048068602], 'axes': [9.117349130818747, 51.24905334261201], 'angle': 59.8267229151198}, 'location': [224.43629735967457, 179.24379048068602], 'diameter': 51.24905334261201, 'sphere': {'center': [2.740104016483392, -2.1714467210939294, 84.50452964490482], 'radius': 12.0}, 'projected_sphere': {'center': [180.103827538695, 104.06834553442886], 'axes': [176.0852354604779, 176.0852354604779], 'angle': 90.0}, 'model_confidence': 0.985883282658917, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.543633025543535, 'phi': -0.5755223417424224, 'norm_pos': [0.701363429248983, 0.25315087299714156], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993505.639264,"{'circle_3d': {'center': [8.445712802753981, 7.714024065116815, 80.80000596256646], 'normal': [0.4754673988558824, 0.8237892321842287, -0.30871030686153017], 'radius': 3.3472294833844707}, 'confidence': 0.19578473607441832, 'timestamp': 368.827567, 'diameter_3d': 6.694458966768941, 'ellipse': {'center': [224.75056215230728, 179.01279895712503], 'axes': [9.271454265488, 51.45238327484152], 'angle': 59.57288384049756}, 'location': [224.75056215230728, 179.01279895712503], 'diameter': 51.45238327484152, 'sphere': {'center': [2.740104016483392, -2.1714467210939294, 84.50452964490482], 'radius': 12.0}, 'projected_sphere': {'center': [180.103827538695, 104.06834553442886], 'axes': [176.0852354604779, 176.0852354604779], 'angle': 90.0}, 'model_confidence': 0.985883282658917, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.538859416450175, 'phi': -0.5758671780204742, 'norm_pos': [0.7023455067259603, 0.25411333767864575], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993505.6472251,"{'circle_3d': {'center': [8.262509650905049, 7.8877110326297455, 80.99505941499707], 'normal': [0.46020046953513816, 0.8382631461436398, -0.29245585249231243], 'radius': 3.3513404459556786}, 'confidence': 0.23476445066084173, 'timestamp': 368.835967, 'diameter_3d': 6.702680891911357, 'ellipse': {'center': [223.2038499201089, 180.2127988585054], 'axes': [8.414065533015064, 51.39155688293928], 'angle': 60.84092927230289}, 'location': [223.2038499201089, 180.2127988585054], 'diameter': 51.39155688293928, 'sphere': {'center': [2.740104016483392, -2.1714467210939294, 84.50452964490482], 'radius': 12.0}, 'projected_sphere': {'center': [180.103827538695, 104.06834553442886], 'axes': [176.0852354604779, 176.0852354604779], 'angle': 90.0}, 'model_confidence': 0.985883282658917, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.5648863723201667, 'phi': -0.5661118783443008, 'norm_pos': [0.6975120310003403, 0.24911333808956082], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993505.655072,"{'circle_3d': {'center': [8.225709480056189, 7.913770205761304, 81.01217624980103], 'normal': [0.4571337886310664, 0.8404347439046028, -0.29102944959198257], 'radius': 3.330110428447073}, 'confidence': 0.2175140907887881, 'timestamp': 368.844367, 'diameter_3d': 6.660220856894146, 'ellipse': {'center': [222.91067952725325, 180.40261086090905], 'axes': [8.289448046491792, 51.05466893223502], 'angle': 61.068118383138106}, 'location': [222.91067952725325, 180.40261086090905], 'diameter': 51.05466893223502, 'sphere': {'center': [2.740104016483392, -2.1714467210939294, 84.50452964490482], 'radius': 12.0}, 'projected_sphere': {'center': [180.103827538695, 104.06834553442886], 'axes': [176.0852354604779, 176.0852354604779], 'angle': 90.0}, 'model_confidence': 0.985883282658917, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.5688812904630116, 'phi': -0.5669255787377376, 'norm_pos': [0.6965958735226664, 0.24832245474621228], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993505.667565,"{'circle_3d': {'center': [8.261975239994944, 7.886223853078267, 80.98995985439194], 'normal': [0.4601559352926294, 0.8381392145143497, -0.29288081587607334], 'radius': 3.364526554646532}, 'confidence': 0.17768067178914848, 'timestamp': 368.852767, 'diameter_3d': 6.729053109293064, 'ellipse': {'center': [223.2031659879559, 180.20350346115407], 'axes': [8.471101417448528, 51.59732372138275], 'angle': 60.83857450854922}, 'location': [223.2031659879559, 180.20350346115407], 'diameter': 51.59732372138275, 'sphere': {'center': [2.740104016483392, -2.1714467210939294, 84.50452964490482], 'radius': 12.0}, 'projected_sphere': {'center': [180.103827538695, 104.06834553442886], 'axes': [176.0852354604779, 176.0852354604779], 'angle': 90.0}, 'model_confidence': 0.985883282658917, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.564659125417824, 'phi': -0.5668132216831725, 'norm_pos': [0.6975098937123623, 0.24915206891185804], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993505.675195,"{'circle_3d': {'center': [8.29170364186147, 7.863788566217092, 80.97270372509936], 'normal': [0.4626333021148399, 0.8362696072759185, -0.29431882665045467], 'radius': 3.33740331166126}, 'confidence': 0.19784085842931895, 'timestamp': 368.861167, 'diameter_3d': 6.67480662332252, 'ellipse': {'center': [223.44378561818172, 180.04618619091528], 'axes': [8.476067874895321, 51.191653054970175], 'angle': 60.65079026248926}, 'location': [223.44378561818172, 180.04618619091528], 'diameter': 51.191653054970175, 'sphere': {'center': [2.740104016483392, -2.1714467210939294, 84.50452964490482], 'radius': 12.0}, 'projected_sphere': {'center': [180.103827538695, 104.06834553442886], 'axes': [176.0852354604779, 176.0852354604779], 'angle': 90.0}, 'model_confidence': 0.985883282658917, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.561240496022644, 'phi': -0.5665996894800146, 'norm_pos': [0.6982618300568179, 0.249807557537853], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
