eye_packets,752
norm_X,norm_Y,phi,theta,confidence,timestamp
1581993725.9710982,"{'circle_3d': {'center': [0.42869029602102504, 4.140903508921481, 64.3690060785138], 'normal': [-0.16468696015694462, 0.5723936386892071, -0.8032706440188104], 'radius': 2.5701758220986455}, 'confidence': 0.8655417171074585, 'timestamp': 589.152146, 'diameter_3d': 5.140351644197291, 'ellipse': {'center': [164.26230355008644, 159.4528650247076], 'axes': [38.014344545374655, 49.53820882178404], 'angle': -75.49043573485658}, 'location': [164.26230355008644, 159.4528650247076], 'diameter': 49.53820882178404, 'sphere': {'center': [2.4049338179043604, -2.7278201553490047, 74.00825380673953], 'radius': 12.0}, 'projected_sphere': {'center': [180.14719832458633, 97.1478394729755], 'axes': [201.05865541506614, 201.05865541506614], 'angle': 90.0}, 'model_confidence': 0.8916704804271647, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.1802183643685242, 'phi': -1.7730146100738617, 'norm_pos': [0.5133196985940202, 0.3356130623970517], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993725.978794,"{'circle_3d': {'center': [0.41289105073688237, 4.132048203267129, 64.3659526438307], 'normal': [-0.16600356393062318, 0.5716556965513444, -0.803525096909069], 'radius': 2.557990078388894}, 'confidence': 0.862808657079833, 'timestamp': 589.160546, 'diameter_3d': 5.115980156777788, 'ellipse': {'center': [164.1100561470185, 159.37387510903244], 'axes': [37.85287790175401, 49.305403390519906], 'angle': -75.34284618432096}, 'location': [164.1100561470185, 159.37387510903244], 'diameter': 49.305403390519906, 'sphere': {'center': [2.4049338179043604, -2.7278201553490047, 74.00825380673953], 'radius': 12.0}, 'projected_sphere': {'center': [180.14719832458633, 97.1478394729755], 'axes': [201.05865541506614, 201.05865541506614], 'angle': 90.0}, 'model_confidence': 0.8918293387003451, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.1793186942443454, 'phi': -1.7745242761382494, 'norm_pos': [0.5128439254594328, 0.3359421870456981], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993725.986899,"{'circle_3d': {'center': [0.4069107406850385, 4.1441040780187794, 64.37577950811036], 'normal': [-0.16650192310161016, 0.5726603527806486, -0.8027061915524313], 'radius': 2.561954138521388}, 'confidence': 0.8862308984740453, 'timestamp': 589.168946, 'diameter_3d': 5.123908277042776, 'ellipse': {'center': [164.05245998382534, 159.4825242088154], 'axes': [37.85666670739953, 49.374341596635695], 'angle': -75.31762467987639}, 'location': [164.05245998382534, 159.4825242088154], 'diameter': 49.374341596635695, 'sphere': {'center': [2.4049338179043604, -2.7278201553490047, 74.00825380673953], 'radius': 12.0}, 'projected_sphere': {'center': [180.14719832458633, 97.1478394729755], 'axes': [201.05865541506614, 201.05865541506614], 'angle': 90.0}, 'model_confidence': 0.8919860724887263, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.180543670736435, 'phi': -1.7753217154738041, 'norm_pos': [0.5126639374494542, 0.33548948246326915], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993725.994739,"{'circle_3d': {'center': [0.40186653046128873, 4.145152035856478, 64.37757497807478], 'normal': [-0.1669222739535893, 0.5727476826004568, -0.8025565690553964], 'radius': 2.5735638631427498}, 'confidence': 0.8835266851773051, 'timestamp': 589.177346, 'diameter_3d': 5.1471277262854995, 'ellipse': {'center': [164.00526114538434, 159.48766312914773], 'axes': [38.01876330565572, 49.5968046582738], 'angle': -75.27829692473716}, 'location': [164.00526114538434, 159.48766312914773], 'diameter': 49.5968046582738, 'sphere': {'center': [2.4049338179043604, -2.7278201553490047, 74.00825380673953], 'radius': 12.0}, 'projected_sphere': {'center': [180.14719832458633, 97.1478394729755], 'axes': [201.05865541506614, 201.05865541506614], 'angle': 90.0}, 'model_confidence': 0.8922361962163783, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.180650201407255, 'phi': -1.7758608899299795, 'norm_pos': [0.512516441079326, 0.33546807029521775], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993726.0031612,"{'circle_3d': {'center': [0.42385795941748006, 4.125399219961679, 64.35896768616115], 'normal': [-0.1650896548739067, 0.5711016146092236, -0.8041071767148656], 'radius': 2.5402541209370497}, 'confidence': 0.8020120873050669, 'timestamp': 589.185746, 'diameter_3d': 5.080508241874099, 'ellipse': {'center': [164.21376346088942, 159.31998353756512], 'axes': [37.62813965936983, 48.968698866904624], 'angle': -75.42000182985845}, 'location': [164.21376346088942, 159.31998353756512], 'diameter': 48.968698866904624, 'sphere': {'center': [2.4049338179043604, -2.7278201553490047, 74.00825380673953], 'radius': 12.0}, 'projected_sphere': {'center': [180.14719832458633, 97.1478394729755], 'axes': [201.05865541506614, 201.05865541506614], 'angle': 90.0}, 'model_confidence': 0.8923653250499042, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.1786435498054635, 'phi': -1.7732905063208904, 'norm_pos': [0.5131680108152794, 0.3361667352601453], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993726.0118358,"{'circle_3d': {'center': [0.4092439656299096, 4.138615561108743, 64.37138281220598], 'normal': [-0.16630748768953757, 0.572202976371479, -0.8030725828777964], 'radius': 2.5559444265916893}, 'confidence': 0.9482831086945817, 'timestamp': 589.194145, 'diameter_3d': 5.111888853183379, 'ellipse': {'center': [164.07450841949668, 159.43443000720686], 'axes': [37.79232080831163, 49.261806898139916], 'angle': -75.32588617075885}, 'location': [164.07450841949668, 159.43443000720686], 'diameter': 49.261806898139916, 'sphere': {'center': [2.4049338179043604, -2.7278201553490047, 74.00825380673953], 'radius': 12.0}, 'projected_sphere': {'center': [180.14719832458633, 97.1478394729755], 'axes': [201.05865541506614, 201.05865541506614], 'angle': 90.0}, 'model_confidence': 0.904246950847809, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.179985862250992, 'phi': -1.774998835350958, 'norm_pos': [0.5127328388109271, 0.3356898749699714], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993726.023018,"{'circle_3d': {'center': [0.4086197252525521, 4.146713108971811, 64.37728695801523], 'normal': [-0.16635950772098404, 0.5728777720267346, -0.8025805707270246], 'radius': 2.5692831988693188}, 'confidence': 0.8722468211969815, 'timestamp': 589.202545, 'diameter_3d': 5.1385663977386375, 'ellipse': {'center': [164.0694631371686, 159.50420158330607], 'axes': [37.95635117021686, 49.51453270721663], 'angle': -75.33685491863515}, 'location': [164.0694631371686, 159.50420158330607], 'diameter': 49.51453270721663, 'sphere': {'center': [2.4049338179043604, -2.7278201553490047, 74.00825380673953], 'radius': 12.0}, 'projected_sphere': {'center': [180.14719832458633, 97.1478394729755], 'axes': [201.05865541506614, 201.05865541506614], 'angle': 90.0}, 'model_confidence': 0.9076817885700472, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.180808907770347, 'phi': -1.7751827116731775, 'norm_pos': [0.5127170723036519, 0.33539916006955806], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993726.030726,"{'circle_3d': {'center': [0.397292040005929, 4.138365582556963, 64.37368750076533], 'normal': [-0.16730348149153595, 0.5721821448254973, -0.8028805254978507], 'radius': 2.5796832956805544}, 'confidence': 0.8736151089849401, 'timestamp': 589.210945, 'diameter_3d': 5.159366591361109, 'ellipse': {'center': [163.9624267356044, 159.42279504375486], 'axes': [38.13190494113485, 49.717742725529575], 'angle': -75.22718170717451}, 'location': [163.9624267356044, 159.42279504375486], 'diameter': 49.717742725529575, 'sphere': {'center': [2.4049338179043604, -2.7278201553490047, 74.00825380673953], 'radius': 12.0}, 'projected_sphere': {'center': [180.14719832458633, 97.1478394729755], 'axes': [201.05865541506614, 201.05865541506614], 'angle': 90.0}, 'model_confidence': 0.9111484319103136, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.179960461622243, 'phi': -1.776235530947433, 'norm_pos': [0.5123825835487638, 0.3357383539843547], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993726.038686,"{'circle_3d': {'center': [0.4150232994168974, 4.137412134708756, 64.36933054052555], 'normal': [-0.16582587654062192, 0.5721026908381467, -0.8032436055178319], 'radius': 2.5641133104643226}, 'confidence': 0.8592021688827667, 'timestamp': 589.219345, 'diameter_3d': 5.128226620928645, 'ellipse': {'center': [164.13083642489903, 159.42130618861069], 'axes': [37.92423152743821, 49.420942393539356], 'angle': -75.37105149409118}, 'location': [164.13083642489903, 159.42130618861069], 'diameter': 49.420942393539356, 'sphere': {'center': [2.4049338179043604, -2.7278201553490047, 74.00825380673953], 'radius': 12.0}, 'projected_sphere': {'center': [180.14719832458633, 97.1478394729755], 'axes': [201.05865541506614, 201.05865541506614], 'angle': 90.0}, 'model_confidence': 0.9158612884501816, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.1798635847434267, 'phi': -1.7743815506463325, 'norm_pos': [0.5129088638278094, 0.33574455754745547], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993726.046752,"{'circle_3d': {'center': [0.4136415202165895, 4.157231829793895, 64.3837634749324], 'normal': [-0.16594102480731424, 0.5737543320952416, -0.8020408609839286], 'radius': 2.566991651821406}, 'confidence': 0.7747205458717826, 'timestamp': 589.227745, 'diameter_3d': 5.133983303642812, 'ellipse': {'center': [164.11677293649026, 159.60205510133449], 'axes': [37.88521995687674, 49.465453889898605], 'angle': -75.39887560153264}, 'location': [164.11677293649026, 159.60205510133449], 'diameter': 49.465453889898605, 'sphere': {'center': [2.4049338179043604, -2.7278201553490047, 74.00825380673953], 'radius': 12.0}, 'projected_sphere': {'center': [180.14719832458633, 97.1478394729755], 'axes': [201.05865541506614, 201.05865541506614], 'angle': 90.0}, 'model_confidence': 0.9163062355164842, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.1818787521130627, 'phi': -1.7748161432795813, 'norm_pos': [0.5128649154265321, 0.334991437077773], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993726.0551229,"{'circle_3d': {'center': [0.3927837244673955, 4.140394504893747, 64.37607443848086], 'normal': [-0.1676791744530804, 0.5723512216868959, -0.8026816140215566], 'radius': 2.5767493219636823}, 'confidence': 0.9414274366409434, 'timestamp': 589.236145, 'diameter_3d': 5.153498643927365, 'ellipse': {'center': [163.91879009312436, 159.44188772467757], 'axes': [38.07540089062201, 49.659306620675736], 'angle': -75.19421031169836}, 'location': [163.91879009312436, 159.44188772467757], 'diameter': 49.659306620675736, 'sphere': {'center': [2.4049338179043604, -2.7278201553490047, 74.00825380673953], 'radius': 12.0}, 'projected_sphere': {'center': [180.14719832458633, 97.1478394729755], 'axes': [201.05865541506614, 201.05865541506614], 'angle': 90.0}, 'model_confidence': 0.9168729164123701, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.1801666359246057, 'phi': -1.776733538034042, 'norm_pos': [0.5122462190410136, 0.33565880114717683], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
