#NEXT_T1_EU_PW_B0_C4_S5_0206094618
Timestamp,HeadPositionX,HeadPositionY,HeadPositionZ,HeadRotationX,HeadRotationY,HeadRotationZ,HeadForwardX,HeadForwardY,HeadForwardZ,TargetPositionX,TargetPositionY,TargetPositionZ,TargetEntered,TargetAngularDistance
817.9519,-0.03663432,0.08886345,-0.03776017,0.2369685,0.7186294,2.256002,0.01254201,-0.004135869,0.9999128,0.1378858,0.1378858,1.96224,DwellButton,4.570719,
817.9692,-0.03667935,0.08881852,-0.03745555,0.2462815,0.7212421,2.249435,0.0125876,-0.004298409,0.9999115,0.1378858,0.1378858,1.962544,MixedRealityCamera,4.573246,
817.9856,-0.03675073,0.08880547,-0.03716102,0.2588272,0.7066854,2.262964,0.01233355,-0.004517372,0.9999138,0.1378858,0.1378858,1.962839,MixedRealityCamera,4.593461,
818.0024,-0.03679935,0.08876004,-0.03684723,0.2889945,0.6890411,2.284416,0.01202559,-0.005043884,0.9999149,0.1378858,0.1378858,1.963153,MixedRealityCamera,4.622622,
818.0186,-0.03689244,0.08873717,-0.03659329,0.3267795,0.687282,2.291615,0.01199485,-0.005703348,0.9999118,0.1378858,0.1378858,1.963407,MixedRealityCamera,4.64085,
818.0356,-0.03689736,0.08866049,-0.03632501,0.3588664,0.6854715,2.292469,0.01196322,-0.006263359,0.9999088,0.1378858,0.1378858,1.963675,MixedRealityCamera,4.655557,
818.0516,-0.03687815,0.08863225,-0.03604957,0.3867136,0.6912897,2.308975,0.01206471,-0.006749374,0.9999045,0.1378858,0.1378858,1.96395,MixedRealityCamera,4.660604,
818.069,-0.03686934,0.0886383,-0.03571833,0.3957925,0.7019111,2.315093,0.01225006,-0.006907826,0.9999011,0.1378858,0.1378858,1.964282,MixedRealityCamera,4.654,
818.0855,-0.03693841,0.08863129,-0.03542385,0.39757,0.7021751,2.289657,0.01225467,-0.00693885,0.9999008,0.1378858,0.1378858,1.964576,MixedRealityCamera,4.656356,
818.102,-0.03694068,0.08861334,-0.03508121,0.4048577,0.7049812,2.281531,0.01230363,-0.00706604,0.9998993,0.1378858,0.1378858,1.964919,MixedRealityCamera,4.656819,
818.1191,-0.0370309,0.08868605,-0.03476749,0.4065302,0.6835423,2.299054,0.01192948,-0.007095231,0.9999037,0.1378858,0.1378858,1.965232,MixedRealityCamera,4.67881,
818.1355,-0.03705701,0.08870667,-0.03440222,0.3885348,0.6453335,2.296205,0.0112627,-0.006781159,0.9999136,0.1378858,0.1378858,1.965598,MixedRealityCamera,4.707609,
818.1516,-0.03708297,0.08873193,-0.03409344,0.3829964,0.6201984,2.293408,0.01082405,-0.006684499,0.9999191,0.1378858,0.1378858,1.965907,MixedRealityCamera,4.729198,
818.1685,-0.03705411,0.08867735,-0.0337371,0.3659361,0.6224201,2.259586,0.01086284,-0.006386746,0.9999206,0.1378858,0.1378858,1.966263,MixedRealityCamera,4.720532,
818.1852,-0.03699907,0.08865104,-0.03338493,0.3924751,0.6304072,2.248115,0.0110022,-0.006849928,0.999916,0.1378858,0.1378858,1.966615,MixedRealityCamera,4.722026,
818.2024,-0.03688321,0.08857837,-0.03302715,0.3961131,0.6522945,2.253831,0.01138417,-0.006913422,0.9999113,0.1378858,0.1378858,1.966973,MixedRealityCamera,4.700905,
818.2183,-0.03677474,0.08856532,-0.03261992,0.4184734,0.6669974,2.255038,0.01164073,-0.007303674,0.9999056,0.1378858,0.1378858,1.96738,MixedRealityCamera,4.693315,
818.2354,-0.03667445,0.08853577,-0.03216201,0.4253227,0.7051971,2.238308,0.01230736,-0.007423213,0.9998967,0.1378858,0.1378858,1.967838,MixedRealityCamera,4.658544,
818.2513,-0.0365485,0.08852188,-0.03168435,0.4270514,0.7260327,2.237725,0.01267097,-0.007453384,0.9998919,0.1378858,0.1378858,1.968316,MixedRealityCamera,4.636965,
818.2692,-0.03644582,0.08848673,-0.03112665,0.4153198,0.735866,2.245917,0.0128426,-0.007248635,0.9998913,0.1378858,0.1378858,1.968873,MixedRealityCamera,4.620969,
818.2855,-0.03633374,0.08849068,-0.03054588,0.3892815,0.753076,2.236435,0.01314297,-0.006794191,0.9998906,0.1378858,0.1378858,1.969454,MixedRealityCamera,4.591968,
818.3016,-0.03610085,0.08864958,-0.02986986,0.3336009,0.7815036,2.210247,0.01363916,-0.005822401,0.99989,0.1378858,0.1378858,1.97013,MixedRealityCamera,4.536348,
818.3185,-0.03571521,0.08867291,-0.02915765,0.2424047,0.807497,2.168588,0.01409289,-0.004230748,0.9998918,0.1378858,0.1378858,1.970842,MixedRealityCamera,4.467562,
818.3344,-0.03526392,0.08882921,-0.02828877,0.1446845,0.8129265,2.1302,0.01418772,-0.002525218,0.9998962,0.1378858,0.1378858,1.971711,MixedRealityCamera,4.413795,
818.3517,-0.03465113,0.08907359,-0.02730969,0.06940607,0.8167644,2.088122,0.01425473,-0.001211364,0.9998977,0.1378858,0.1378858,1.97269,MixedRealityCamera,4.365652,
818.3684,-0.03390476,0.08938874,-0.02618903,0.03104777,0.838176,2.020115,0.01462841,-0.0005418858,0.9998928,0.1378858,0.1378858,1.973811,MixedRealityCamera,4.309708,
818.3849,-0.03294802,0.08995657,-0.02492511,359.9232,0.8735714,1.950864,0.01524609,0.001340452,0.9998829,0.1378858,0.1378858,1.975075,MixedRealityCamera,4.21101,
818.4012,-0.03193868,0.09036687,-0.02360849,359.7872,0.9438052,1.888128,0.01647165,0.003713751,0.9998574,0.1378858,0.1378858,1.976392,MixedRealityCamera,4.073041,
818.4183,-0.03036126,0.09089579,-0.02187474,359.6248,1.084346,1.796309,0.01892388,0.006548048,0.9997995,0.1378858,0.1378858,1.978125,MixedRealityCamera,3.847104,
818.4345,-0.02866079,0.09142462,-0.02011565,359.4362,1.273954,1.75028,0.02223179,0.00983983,0.9997044,0.1378858,0.1378858,1.979884,MixedRealityCamera,3.568151,
818.4517,-0.02675061,0.09164747,-0.01824526,359.2205,1.535081,1.610697,0.02678654,0.0136052,0.9995486,0.1378858,0.1378858,1.981755,MixedRealityCamera,3.21595,
818.4677,-0.02463105,0.09160925,-0.01625154,359.1158,1.844303,1.445832,0.03217978,0.01543122,0.9993629,0.1378858,0.1378858,1.983748,MixedRealityCamera,2.834623,
818.485,-0.0223137,0.0914547,-0.0140653,358.9869,2.175244,1.337293,0.03795011,0.0176813,0.9991232,0.1378858,0.1378858,1.985935,MixedRealityCamera,2.423982,
818.5015,-0.0199372,0.09119133,-0.01164715,358.8569,2.454224,1.267004,0.04281267,0.01994932,0.9988839,0.1378858,0.1378858,1.988353,MixedRealityCamera,2.066017,
818.5185,-0.01747022,0.09100773,-0.008963287,358.6942,2.688572,1.234985,0.04689503,0.02278859,0.9986398,0.1378858,0.1378858,1.991037,MixedRealityCamera,1.753011,
818.5342,-0.01497444,0.09078182,-0.006022561,358.5575,2.870233,1.260301,0.0500582,0.02517422,0.998429,0.1378858,0.1378858,1.993977,MixedRealityCamera,1.50298,
818.5516,-0.01241889,0.09052424,-0.002915189,358.5388,2.979588,1.308898,0.05196328,0.02550078,0.9983234,0.1378858,0.1378858,1.997085,target_1,1.322342,
818.5681,-0.009864694,0.09025486,0.0004441142,358.5758,3.061712,1.349427,0.05339504,0.02485397,0.9982641,0.1378858,0.1378858,2.000444,target_1,1.164829,
818.5847,-0.007172268,0.0898935,0.003998443,358.6826,3.101321,1.432924,0.05408755,0.02299131,0.9982715,0.1378858,0.1378858,2.003999,target_1,1.047919,
818.6017,-0.004537055,0.08952947,0.00780258,358.8356,3.075784,1.562274,0.0536457,0.02032056,0.9983532,0.1378858,0.1378858,2.007802,target_1,1.020675,
818.6184,-0.001852681,0.08938845,0.01186886,358.944,2.977884,1.699118,0.05194167,0.01842958,0.9984801,0.1378858,0.1378858,2.011869,target_1,1.070458,
818.634,0.0008800877,0.08913511,0.01623261,358.9804,2.885314,1.862481,0.05032898,0.01779431,0.9985741,0.1378858,0.1378858,2.016233,target_1,1.098605,
818.6517,0.003744021,0.08855113,0.02077884,358.9801,2.778372,2.061204,0.04846505,0.01780041,0.9986662,0.1378858,0.1378858,2.020779,target_1,1.128132,
818.668,0.006533708,0.08745323,0.02553288,358.9041,2.635607,2.208344,0.04597538,0.01912522,0.9987594,0.1378858,0.1378858,2.025533,target_1,1.173532,
818.6842,0.009451367,0.08583672,0.03047426,358.8248,2.518118,2.338836,0.04392607,0.02050971,0.9988242,0.1378858,0.1378858,2.030474,target_1,1.197466,
818.7009,0.01230623,0.08408849,0.03532614,358.7405,2.434864,2.512923,0.04247334,0.0219806,0.9988558,0.1378858,0.1378858,2.035326,target_1,1.190583,
818.7182,0.01535207,0.08177365,0.04105714,358.5697,2.402266,2.528164,0.04190211,0.02496036,0.9988099,0.1378858,0.1378858,2.041057,target_1,1.116976,
818.7341,0.01812011,0.08057149,0.04681074,358.5236,2.473924,2.457766,0.04315037,0.02576548,0.9987363,0.1378858,0.1378858,2.046811,target_1,0.9661109,
818.7515,0.02080769,0.08022542,0.05310793,358.4286,2.584897,2.303868,0.04508269,0.02742189,0.9986068,0.1378858,0.1378858,2.053108,target_1,0.7687222,
818.7679,0.02313601,0.07999124,0.05960973,358.2759,2.57704,2.391254,0.04494232,0.03008576,0.9985365,0.1378858,0.1378858,2.05961,target_1,0.709416,
818.7844,0.02545265,0.07931543,0.06613119,358.1706,2.54238,2.428723,0.04433573,0.03192454,0.9985065,0.1378858,0.1378858,2.066131,target_1,0.6923862,
818.8018,0.02745774,0.07830439,0.07317179,358.2721,2.593395,2.378463,0.04522726,0.03015368,0.9985215,0.1378858,0.1378858,2.073172,target_1,0.5675176,
818.8182,0.02956486,0.0773239,0.0801257,358.4776,2.717559,2.319829,0.04739584,0.02656849,0.9985228,0.1378858,0.1378858,2.080126,target_1,0.4356619,
818.834,0.03124349,0.07669228,0.0872909,358.9482,2.810786,2.162991,0.04902953,0.01835611,0.9986286,0.1378858,0.1378858,2.087291,target_1,0.7391344,
818.8515,0.032763,0.07659041,0.09493224,359.3188,2.836246,1.986803,0.04947812,0.01188886,0.9987044,0.1378858,0.1378858,2.094932,target_1,1.085705,
818.868,0.03382609,0.07646048,0.1027585,359.5145,2.848011,1.785808,0.04968492,0.008473451,0.998729,0.1378858,0.1378858,2.102758,target_1,1.278094,
818.8843,0.0348454,0.07571089,0.1110165,359.6509,2.879628,1.633337,0.0502369,0.006092657,0.9987187,0.1378858,0.1378858,2.111017,MixedRealityCamera,1.430945,
818.9017,0.03565474,0.07465297,0.1193631,359.7506,2.947199,1.585687,0.05141516,0.004352904,0.9986679,0.1378858,0.1378858,2.119363,MixedRealityCamera,1.559092,
818.9179,0.03654587,0.07351124,0.1281632,359.7401,3.031641,1.676558,0.05288688,0.004536477,0.9985902,0.1378858,0.1378858,2.128163,MixedRealityCamera,1.58659,
818.9341,0.03717712,0.07200086,0.1371526,359.7616,3.10946,1.777094,0.0542432,0.004160899,0.9985191,0.1378858,0.1378858,2.137153,MixedRealityCamera,1.661657,
