eye_packets,777
norm_X,norm_Y,phi,theta,confidence,timestamp
1582180020.674869,"{'circle_3d': {'center': [-31.45732595090731, 61.026059217609244, 1077.5292735422745], 'normal': [0.39957676726754277, -0.5463097422852112, -0.7361277555861387], 'radius': 29.39693309751863}, 'confidence': 0.7686222495705521, 'timestamp': 36356.320981, 'diameter_3d': 58.79386619503726, 'ellipse': {'center': [141.7578017777378, 155.31142829979808], 'axes': [26.351591888451264, 33.83711517024293], 'angle': -53.06005067547419}, 'location': [141.7578017777378, 155.31142829979808], 'diameter': 33.83711517024293, 'sphere': {'center': [-36.252247158117825, 67.58177612503178, 1086.362806609308], 'radius': 12.0}, 'projected_sphere': {'center': [139.31041720013863, 158.5697125698713], 'axes': [13.697081591409212, 13.697081591409212], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 36355.027384, 'theta': 0.9928442920617147, 'phi': -1.0734907997327545, 'norm_pos': [0.4429931305554306, 0.35286904875084135], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582180020.68326,"{'circle_3d': {'center': [-31.41373301778787, 61.10754975561529, 1077.4930166551221], 'normal': [0.40320951169416286, -0.5395188641180412, -0.7391491628488348], 'radius': 29.730155854667874}, 'confidence': 0.007739472061711883, 'timestamp': 36356.329381, 'diameter_3d': 59.46031170933575, 'ellipse': {'center': [141.7772616444669, 155.36232705145397], 'axes': [26.74583359466916, 34.22219458289964], 'angle': -52.40593013864507}, 'location': [141.7772616444669, 155.36232705145397], 'diameter': 34.22219458289964, 'sphere': {'center': [-36.252247158117825, 67.58177612503178, 1086.362806609308], 'radius': 12.0}, 'projected_sphere': {'center': [139.31041720013863, 158.5697125698713], 'axes': [13.697081591409212, 13.697081591409212], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 36355.027384, 'theta': 1.0009307603487114, 'phi': -1.0714107752087376, 'norm_pos': [0.4430539426389591, 0.35265697061894175], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582180020.6910772,"{'circle_3d': {'center': [-31.239232151953793, 61.07502013976113, 1077.614560665342], 'normal': [0.41775125051366935, -0.5422296654392207, -0.729020495330506], 'radius': 29.74244947806206}, 'confidence': 0.7789073855459753, 'timestamp': 36356.337781, 'diameter_3d': 59.48489895612412, 'ellipse': {'center': [141.87636103466167, 155.338510478626], 'axes': [26.423830406484505, 34.233122991891676], 'angle': -51.51721006887043}, 'location': [141.87636103466167, 155.338510478626], 'diameter': 34.233122991891676, 'sphere': {'center': [-36.252247158117825, 67.58177612503178, 1086.362806609308], 'radius': 12.0}, 'projected_sphere': {'center': [139.31041720013863, 158.5697125698713], 'axes': [13.697081591409212, 13.697081591409212], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 36355.027384, 'theta': 0.9977078465453868, 'phi': -1.0504431577665807, 'norm_pos': [0.4433636282333177, 0.35275620633905835], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582180020.6996548,"{'circle_3d': {'center': [-31.364607549902743, 61.15092499971542, 1077.4883977352351], 'normal': [0.4073033006845901, -0.5359042604430299, -0.7395340728394113], 'radius': 29.75022133362837}, 'confidence': 0.06963258571895457, 'timestamp': 36356.346181, 'diameter_3d': 59.50044266725674, 'ellipse': {'center': [141.80376457394829, 155.3865365113765], 'axes': [26.774165497723576, 34.24568626517674], 'angle': -51.89771424247245}, 'location': [141.80376457394829, 155.3865365113765], 'diameter': 34.24568626517674, 'sphere': {'center': [-36.252247158117825, 67.58177612503178, 1086.362806609308], 'radius': 12.0}, 'projected_sphere': {'center': [139.31041720013863, 158.5697125698713], 'axes': [13.697081591409212, 13.697081591409212], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 36355.027384, 'theta': 1.005217898399824, 'phi': -1.067372388303132, 'norm_pos': [0.4431367642935884, 0.35255609786926456], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582180020.707138,"{'circle_3d': {'center': [-31.351458439596925, 61.17373032614528, 1077.479157641919], 'normal': [0.4083990598767418, -0.5340038165738746, -0.7403040806157488], 'radius': 29.660799849929667}, 'confidence': 0.7585254559357048, 'timestamp': 36356.354581, 'diameter_3d': 59.321599699859334, 'ellipse': {'center': [141.8115557046938, 155.3982728070111], 'axes': [26.717690644774088, 34.143090980273605], 'angle': -51.70679140616988}, 'location': [141.8115557046938, 155.3982728070111], 'diameter': 34.143090980273605, 'sphere': {'center': [-36.252247158117825, 67.58177612503178, 1086.362806609308], 'radius': 12.0}, 'projected_sphere': {'center': [139.31041720013863, 158.5697125698713], 'axes': [13.697081591409212, 13.697081591409212], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 36355.027384, 'theta': 1.0074672617881537, 'phi': -1.0666765226575268, 'norm_pos': [0.44316111157716814, 0.3525071966374538], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582180020.71888,"{'circle_3d': {'center': [-31.429181671270488, 61.12927294567451, 1077.4688062703174], 'normal': [0.4019221239039448, -0.5377085982797729, -0.74116669491589], 'radius': 29.84908038797415}, 'confidence': 0.008114441744875744, 'timestamp': 36356.362981, 'diameter_3d': 59.6981607759483, 'ellipse': {'center': [141.76688629421278, 155.3770366068407], 'axes': [26.918544053871834, 34.359873156328774], 'angle': -52.39542304024281}, 'location': [141.76688629421278, 155.3770366068407], 'diameter': 34.359873156328774, 'sphere': {'center': [-36.252247158117825, 67.58177612503178, 1086.362806609308], 'radius': 12.0}, 'projected_sphere': {'center': [139.31041720013863, 158.5697125698713], 'axes': [13.697081591409212, 13.697081591409212], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 36355.027384, 'theta': 1.003079310063253, 'phi': -1.0738971494323342, 'norm_pos': [0.44302151966941494, 0.3525956808048304], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582180020.727128,"{'circle_3d': {'center': [-31.357011643411305, 61.25228575083196, 1077.419975913244], 'normal': [0.40793629289221006, -0.5274575311833183, -0.745235891338682], 'radius': 29.96736850240253}, 'confidence': 0.4293641941206478, 'timestamp': 36356.371381, 'diameter_3d': 59.93473700480506, 'ellipse': {'center': [141.80357127707893, 155.44828414916879], 'axes': [27.153550753731484, 34.49809221586126], 'angle': -51.35191524513265}, 'location': [141.80357127707893, 155.44828414916879], 'diameter': 34.49809221586126, 'sphere': {'center': [-36.252247158117825, 67.58177612503178, 1086.362806609308], 'radius': 12.0}, 'projected_sphere': {'center': [139.31041720013863, 158.5697125698713], 'axes': [13.697081591409212, 13.697081591409212], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 36355.027384, 'theta': 1.0151911647360021, 'phi': -1.0699574919322794, 'norm_pos': [0.44313616024087166, 0.35229881604513], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582180020.734995,"{'circle_3d': {'center': [-31.39223082431275, 61.10541523124149, 1077.5063405641786], 'normal': [0.40500136115042285, -0.539696741149191, -0.7380388370941247], 'radius': 29.656429157434903}, 'confidence': 0.41167213467136027, 'timestamp': 36356.379781, 'diameter_3d': 59.31285831486981, 'ellipse': {'center': [141.79016018346587, 155.35948945287672], 'axes': [26.64301305095754, 34.136955310318854], 'angle': -52.28551872193183}, 'location': [141.79016018346587, 155.35948945287672], 'diameter': 34.136955310318854, 'sphere': {'center': [-36.252247158117825, 67.58177612503178, 1086.362806609308], 'radius': 12.0}, 'projected_sphere': {'center': [139.31041720013863, 158.5697125698713], 'axes': [13.697081591409212, 13.697081591409212], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 36355.027384, 'theta': 1.0007194840183622, 'phi': -1.0689106605613508, 'norm_pos': [0.44309425057333085, 0.352668793946347], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582180020.743074,"{'circle_3d': {'center': [-31.402873563474543, 61.04741654556172, 1077.5431852667693], 'normal': [0.4041144662202735, -0.5445299649558386, -0.7349684452115592], 'radius': 29.603765016185854}, 'confidence': 0.4916666948453855, 'timestamp': 36356.388181, 'diameter_3d': 59.20753003237171, 'ellipse': {'center': [141.7860079691802, 155.32519075588073], 'axes': [26.497891716774586, 34.075046262468], 'angle': -52.62748488204904}, 'location': [141.7860079691802, 155.32519075588073], 'diameter': 34.075046262468, 'sphere': {'center': [-36.252247158117825, 67.58177612503178, 1086.362806609308], 'radius': 12.0}, 'projected_sphere': {'center': [139.31041720013863, 158.5697125698713], 'axes': [13.697081591409212, 13.697081591409212], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 36355.027384, 'theta': 0.9949677192807099, 'phi': -1.068076574672589, 'norm_pos': [0.4430812749036881, 0.3528117051838303], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582180020.751086,"{'circle_3d': {'center': [-31.372774769884256, 61.023004568777694, 1077.5779750864308], 'normal': [0.40662269901946413, -0.5465642963545073, -0.7320692935731075], 'radius': 29.660859788845926}, 'confidence': 0.19996785757024882, 'timestamp': 36356.396581, 'diameter_3d': 59.32171957769185, 'ellipse': {'center': [141.80299254217186, 155.3108352362604], 'axes': [26.454827432561434, 34.139770685332785], 'angle': -52.56137114656094}, 'location': [141.80299254217186, 155.3108352362604], 'diameter': 34.139770685332785, 'sphere': {'center': [-36.252247158117825, 67.58177612503178, 1086.362806609308], 'radius': 12.0}, 'projected_sphere': {'center': [139.31041720013863, 158.5697125698713], 'axes': [13.697081591409212, 13.697081591409212], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 36355.027384, 'theta': 0.9925403469740313, 'phi': -1.0637839044387796, 'norm_pos': [0.44313435169428705, 0.35287151984891496], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582180020.758941,"{'circle_3d': {'center': [-31.367434647319392, 61.10985623732677, 1077.5167419644235], 'normal': [0.4070677092332029, -0.5393266573087511, -0.7371720537403745], 'radius': 29.776827612849775}, 'confidence': 0.007381310262635776, 'timestamp': 36356.404981, 'diameter_3d': 59.55365522569955, 'ellipse': {'center': [141.8028433895509, 155.36300788235542], 'axes': [26.722330431343497, 34.275360731739916], 'angle': -52.114006303212896}, 'location': [141.8028433895509, 155.36300788235542], 'diameter': 34.275360731739916, 'sphere': {'center': [-36.252247158117825, 67.58177612503178, 1086.362806609308], 'radius': 12.0}, 'projected_sphere': {'center': [139.31041720013863, 158.5697125698713], 'axes': [13.697081591409212, 13.697081591409212], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 36355.027384, 'theta': 1.0011590249584996, 'phi': -1.0662642730002894, 'norm_pos': [0.44313388559234657, 0.35265413382351907], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
