eye_packets,774
norm_X,norm_Y,phi,theta,confidence,timestamp
1582179987.402993,"{'circle_3d': {'center': [-21.00680181409096, 40.018382903043545, 719.661024708434], 'normal': [0.30829892616981003, -0.49022897480870464, -0.81524678740891], 'radius': 19.28362410376377}, 'confidence': 0.04293403580292765, 'timestamp': 36323.048652, 'diameter_3d': 38.56724820752754, 'ellipse': {'center': [141.78601772551548, 154.66276262901377], 'axes': [28.298828470226137, 33.230815717694824], 'angle': -57.33146183461988}, 'location': [141.78601772551548, 154.66276262901377], 'diameter': 33.230815717694824, 'sphere': {'center': [-24.70638892812868, 45.901130600748004, 729.4439861573409], 'radius': 12.0}, 'projected_sphere': {'center': [139.00049705511492, 159.01423757344574], 'axes': [20.399098878567475, 20.399098878567475], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 36321.956655, 'theta': 1.0584438850632338, 'phi': -1.2092525463174273, 'norm_pos': [0.4430813053922359, 0.35557182237910934], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582179987.411041,"{'circle_3d': {'center': [-20.830208840624344, 39.99879292262572, 719.7415309081448], 'normal': [0.3230150072920278, -0.4918614731768572, -0.8085379374330081], 'radius': 19.38669958121031}, 'confidence': 0.4822220562226498, 'timestamp': 36323.057052, 'diameter_3d': 38.77339916242062, 'ellipse': {'center': [141.9344142185469, 154.64336886936084], 'axes': [28.236957626576086, 33.4051994804286], 'angle': -56.075776483695506}, 'location': [141.9344142185469, 154.64336886936084], 'diameter': 33.4051994804286, 'sphere': {'center': [-24.70638892812868, 45.901130600748004, 729.4439861573409], 'radius': 12.0}, 'projected_sphere': {'center': [139.00049705511492, 159.01423757344574], 'axes': [20.399098878567475, 20.399098878567475], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 36321.956655, 'theta': 1.0565698924490559, 'phi': -1.1907166841456045, 'norm_pos': [0.44354504443295906, 0.35565262971099654], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582179987.418876,"{'circle_3d': {'center': [-20.919074961828105, 40.022933428570994, 719.691906844411], 'normal': [0.31560949719171444, -0.4898497643480839, -0.8126732760774897], 'radius': 19.336628213016017}, 'confidence': 0.0406387850687866, 'timestamp': 36323.065452, 'diameter_3d': 38.67325642603203, 'ellipse': {'center': [141.85939813622912, 154.66561561286431], 'axes': [28.294792255457814, 33.320966978772596], 'angle': -56.628365342247854}, 'location': [141.85939813622912, 154.66561561286431], 'diameter': 33.320966978772596, 'sphere': {'center': [-24.70638892812868, 45.901130600748004, 729.4439861573409], 'radius': 12.0}, 'projected_sphere': {'center': [139.00049705511492, 159.01423757344574], 'axes': [20.399098878567475, 20.399098878567475], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 36321.956655, 'theta': 1.058878908964954, 'phi': -1.2003648470522983, 'norm_pos': [0.443310619175716, 0.3555599349463987], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582179987.42689,"{'circle_3d': {'center': [-20.773153212998217, 40.07771403106555, 719.7168346593344], 'normal': [0.32776964292753835, -0.4852847141402048, -0.8105959581672079], 'radius': 19.47084216262273}, 'confidence': 0.038820545047481225, 'timestamp': 36323.073852, 'diameter_3d': 38.94168432524546, 'ellipse': {'center': [141.97988407565654, 154.7121556966675], 'axes': [28.42262269335726, 33.55159211602692], 'angle': -55.23433445701824}, 'location': [141.97988407565654, 154.7121556966675], 'diameter': 33.55159211602692, 'sphere': {'center': [-24.70638892812868, 45.901130600748004, 729.4439861573409], 'radius': 12.0}, 'projected_sphere': {'center': [139.00049705511492, 159.01423757344574], 'axes': [20.399098878567475, 20.399098878567475], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 36321.956655, 'theta': 1.0641075613498958, 'phi': -1.186540104931226, 'norm_pos': [0.4436871377364267, 0.355366017930552], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582179987.4358752,"{'circle_3d': {'center': [-21.014529706468345, 40.04254801345539, 719.6436195542329], 'normal': [0.30765493513836106, -0.48821521560771775, -0.8166972169256612], 'radius': 19.292166613988087}, 'confidence': 0.3793515046495783, 'timestamp': 36323.082252, 'diameter_3d': 38.584333227976174, 'ellipse': {'center': [141.77887785871718, 154.68411986059542], 'axes': [28.356557294533122, 33.24633010960167], 'angle': -57.26908851607461}, 'location': [141.77887785871718, 154.68411986059542], 'diameter': 33.24633010960167, 'sphere': {'center': [-24.70638892812868, 45.901130600748004, 729.4439861573409], 'radius': 12.0}, 'projected_sphere': {'center': [139.00049705511492, 159.01423757344574], 'axes': [20.399098878567475, 20.399098878567475], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 36321.956655, 'theta': 1.0607528212941653, 'phi': -1.2105306175081563, 'norm_pos': [0.4430589933084912, 0.3554828339141858], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582179987.4428768,"{'circle_3d': {'center': [-20.787274038047798, 40.04531600302255, 719.7305946860055], 'normal': [0.3265929075067399, -0.4879845498104549, -0.809449289277952], 'radius': 19.445791935597075}, 'confidence': 0.640467319324359, 'timestamp': 36323.090652, 'diameter_3d': 38.89158387119415, 'ellipse': {'center': [141.96896247789624, 154.6838755293542], 'axes': [28.350538334468354, 33.507708379459544], 'angle': -55.511003701840266}, 'location': [141.96896247789624, 154.6838755293542], 'diameter': 33.507708379459544, 'sphere': {'center': [-24.70638892812868, 45.901130600748004, 729.4439861573409], 'radius': 12.0}, 'projected_sphere': {'center': [139.00049705511492, 159.01423757344574], 'axes': [20.399098878567475, 20.399098878567475], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 36321.956655, 'theta': 1.061017107532491, 'phi': -1.1872974766057736, 'norm_pos': [0.44365300774342575, 0.35548385196102417], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582179987.455047,"{'circle_3d': {'center': [-20.823720857721145, 40.05219340281715, 719.7118321146996], 'normal': [0.32355567253396106, -0.4874114331609046, -0.8110128368867716], 'radius': 19.542472499769236}, 'confidence': 0.03919391944574813, 'timestamp': 36323.099052, 'diameter_3d': 39.08494499953847, 'ellipse': {'center': [141.9367720115032, 154.6926520865399], 'axes': [28.541684757486117, 33.67511654435031], 'angle': -55.74961588222869}, 'location': [141.9367720115032, 154.6926520865399], 'diameter': 33.67511654435031, 'sphere': {'center': [-24.70638892812868, 45.901130600748004, 729.4439861573409], 'radius': 12.0}, 'projected_sphere': {'center': [139.00049705511492, 159.01423757344574], 'axes': [20.399098878567475, 20.399098878567475], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 36321.956655, 'theta': 1.061673589230235, 'phi': -1.1911932145483328, 'norm_pos': [0.44355241253594746, 0.3554472829727504], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582179987.4629161,"{'circle_3d': {'center': [-20.81995779566045, 40.137832460862654, 719.6623683155227], 'normal': [0.3238692610390192, -0.480274844990446, -0.815134820151515], 'radius': 19.517842506816198}, 'confidence': 0.04272302910401227, 'timestamp': 36323.107452, 'diameter_3d': 39.035685013632396, 'ellipse': {'center': [141.9384422521472, 154.76646214150415], 'axes': [28.63493182398878, 33.63504549481364], 'angle': -55.26754735987752}, 'location': [141.9384422521472, 154.76646214150415], 'diameter': 33.63504549481364, 'sphere': {'center': [-24.70638892812868, 45.901130600748004, 729.4439861573409], 'radius': 12.0}, 'projected_sphere': {'center': [139.00049705511492, 159.01423757344574], 'axes': [20.399098878567475, 20.399098878567475], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 36321.956655, 'theta': 1.0698282912060721, 'phi': -1.1926025394364297, 'norm_pos': [0.44355763203796006, 0.35513974107706603], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582179987.4707131,"{'circle_3d': {'center': [-20.785664524800275, 39.955406726223195, 719.7860211666687], 'normal': [0.32672703361070043, -0.49547698954373415, -0.804830415889354], 'radius': 19.423202419223585}, 'confidence': 0.7744282052581186, 'timestamp': 36323.115852, 'diameter_3d': 38.84640483844717, 'ellipse': {'center': [141.9725705234181, 154.60518305121343], 'axes': [28.17297889432563, 33.466149573546105], 'angle': -55.964349238478675}, 'location': [141.9725705234181, 154.60518305121343], 'diameter': 33.466149573546105, 'sphere': {'center': [-24.70638892812868, 45.901130600748004, 729.4439861573409], 'radius': 12.0}, 'projected_sphere': {'center': [139.00049705511492, 159.01423757344574], 'axes': [20.399098878567475, 20.399098878567475], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 36321.956655, 'theta': 1.0524124469000453, 'phi': -1.1851646514855538, 'norm_pos': [0.4436642828856816, 0.35581173728661075], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582179987.4788961,"{'circle_3d': {'center': [-20.88678408318176, 39.941071279605254, 719.7543880378666], 'normal': [0.3183004037455765, -0.4966716100952291, -0.8074665099561812], 'radius': 19.26613597083523}, 'confidence': 0.036404567684570455, 'timestamp': 36323.124252, 'diameter_3d': 38.53227194167046, 'ellipse': {'center': [141.8893290363096, 154.59222057876468], 'axes': [28.02922400233257, 33.19663999931685], 'angle': -56.79773874178814}, 'location': [141.8893290363096, 154.59222057876468], 'diameter': 33.19663999931685, 'sphere': {'center': [-24.70638892812868, 45.901130600748004, 729.4439861573409], 'radius': 12.0}, 'projected_sphere': {'center': [139.00049705511492, 159.01423757344574], 'axes': [20.399098878567475, 20.399098878567475], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 36321.956655, 'theta': 1.0510365996681976, 'phi': -1.1953030303389713, 'norm_pos': [0.4434041532384675, 0.35586574758848044], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582179987.486702,"{'circle_3d': {'center': [-20.85613327922423, 39.999558514630806, 719.730748882856], 'normal': [0.32085463740870407, -0.4917976738430998, -0.8094364395404033], 'radius': 19.284607728809203}, 'confidence': 0.771724597728013, 'timestamp': 36323.132652, 'diameter_3d': 38.569215457618405, 'ellipse': {'center': [141.91375429252338, 154.64271694137332], 'axes': [28.116705970847963, 33.2296680260525], 'angle': -56.26788387488974}, 'location': [141.91375429252338, 154.64271694137332], 'diameter': 33.2296680260525, 'sphere': {'center': [-24.70638892812868, 45.901130600748004, 729.4439861573409], 'radius': 12.0}, 'projected_sphere': {'center': [139.00049705511492, 159.01423757344574], 'axes': [20.399098878567475, 20.399098878567475], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 36321.956655, 'theta': 1.056643166777017, 'phi': -1.19340361630115, 'norm_pos': [0.44348048216413555, 0.3556553460776112], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
