eye_packets,777
norm_X,norm_Y,phi,theta,confidence,timestamp
1582253182.560909,"{'circle_3d': {'center': [-0.1804613641523395, 1.727982127932937, 11.890485608808063], 'normal': [-0.095094895318964, 0.6389150773954513, -0.7633770266133503], 'radius': 0.4310327770084703}, 'confidence': 0.9967159923817529, 'timestamp': 54626.940235, 'diameter_3d': 0.8620655540169406, 'ellipse': {'center': [150.64430197614914, 209.75320162193773], 'axes': [30.091529941233564, 44.96329969466569], 'angle': -81.82077692193167}, 'location': [150.64430197614914, 209.75320162193773], 'diameter': 44.96329969466569, 'sphere': {'center': [0.9606773796752287, -5.938998800812478, 21.051009928168266], 'radius': 12.0}, 'projected_sphere': {'center': [188.29412828320628, -54.91698826176642], 'axes': [706.8544478756402, 706.8544478756402], 'angle': 90.0}, 'model_confidence': 0.634304398763752, 'model_id': 1, 'model_birth_timestamp': 54238.705599, 'theta': 2.2638834508940553, 'phi': -1.6947292289507787, 'norm_pos': [0.4707634436754661, 0.12602832657525942], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582253182.56951,"{'circle_3d': {'center': [-0.18179769812633484, 1.7279684472862442, 11.890640726373842], 'normal': [-0.09520625648346363, 0.6389139373415602, -0.7633641001495353], 'radius': 0.43080851815698146}, 'confidence': 0.9969998545233589, 'timestamp': 54626.948635, 'diameter_3d': 0.8616170363139629, 'ellipse': {'center': [150.57471803407233, 209.75169307369032], 'axes': [30.0744349551534, 44.93928861690846], 'angle': -81.80709246099194}, 'location': [150.57471803407233, 209.75169307369032], 'diameter': 44.93928861690846, 'sphere': {'center': [0.9606773796752287, -5.938998800812478, 21.051009928168266], 'radius': 12.0}, 'projected_sphere': {'center': [188.29412828320628, -54.91698826176642], 'axes': [706.8544478756402, 706.8544478756402], 'angle': 90.0}, 'model_confidence': 0.6364163842351833, 'model_id': 1, 'model_birth_timestamp': 54238.705599, 'theta': 2.2638819689145033, 'phi': -1.6948749564053762, 'norm_pos': [0.47054599385647605, 0.12603461219295697], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582253182.577239,"{'circle_3d': {'center': [-0.18118066155632218, 1.7290000326105242, 11.89142729006197], 'normal': [-0.09515483676929591, 0.6389999027852502, -0.7632985531755248], 'radius': 0.43200142737006264}, 'confidence': 0.9972369200751776, 'timestamp': 54626.957034, 'diameter_3d': 0.8640028547401253, 'ellipse': {'center': [150.60778830269248, 209.7976539607798], 'axes': [30.15032592983055, 45.060825192779774], 'angle': -81.81484000651164}, 'location': [150.60778830269248, 209.7976539607798], 'diameter': 45.060825192779774, 'sphere': {'center': [0.9606773796752287, -5.938998800812478, 21.051009928168266], 'radius': 12.0}, 'projected_sphere': {'center': [188.29412828320628, -54.91698826176642], 'axes': [706.8544478756402, 706.8544478756402], 'angle': 90.0}, 'model_confidence': 0.6387053028149348, 'model_id': 1, 'model_birth_timestamp': 54238.705599, 'theta': 2.26399372228436, 'phi': -1.6948191687050764, 'norm_pos': [0.470649338445914, 0.12584310849675084], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582253182.585283,"{'circle_3d': {'center': [-0.17950718771646768, 1.7293706537022366, 11.891529098921037], 'normal': [-0.0950153806159747, 0.6390307878762262, -0.7632900691039357], 'radius': 0.43228989579553867}, 'confidence': 0.9967789440481977, 'timestamp': 54626.965434, 'diameter_3d': 0.8645797915910773, 'ellipse': {'center': [150.695152387648, 209.8157411262609], 'axes': [30.169458523724757, 45.09056956380307], 'angle': -81.83246392905355}, 'location': [150.695152387648, 209.8157411262609], 'diameter': 45.09056956380307, 'sphere': {'center': [0.9606773796752287, -5.938998800812478, 21.051009928168266], 'radius': 12.0}, 'projected_sphere': {'center': [188.29412828320628, -54.91698826176642], 'axes': [706.8544478756402, 706.8544478756402], 'angle': 90.0}, 'model_confidence': 0.640120325305904, 'model_id': 1, 'model_birth_timestamp': 54238.705599, 'theta': 2.264033874822648, 'phi': -1.6946406210772649, 'norm_pos': [0.47092235121139997, 0.12576774530724633], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582253182.593367,"{'circle_3d': {'center': [-0.17927094620288597, 1.7301754282578914, 11.892173514163996], 'normal': [-0.09499569382317623, 0.6390978524225308, -0.7632363678336891], 'radius': 0.43270749842717715}, 'confidence': 0.9968649501649295, 'timestamp': 54626.973834, 'diameter_3d': 0.8654149968543543, 'ellipse': {'center': [150.708064675408, 209.85218953950456], 'axes': [30.19250948321694, 45.1317125556841], 'angle': -81.8359956497108}, 'location': [150.708064675408, 209.85218953950456], 'diameter': 45.1317125556841, 'sphere': {'center': [0.9606773796752287, -5.938998800812478, 21.051009928168266], 'radius': 12.0}, 'projected_sphere': {'center': [188.29412828320628, -54.91698826176642], 'axes': [706.8544478756402, 706.8544478756402], 'angle': 90.0}, 'model_confidence': 0.6420211562963796, 'model_id': 1, 'model_birth_timestamp': 54238.705599, 'theta': 2.2641210675144134, 'phi': -1.6946238456536358, 'norm_pos': [0.47096270211065, 0.125615876918731], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582253182.600974,"{'circle_3d': {'center': [-0.18184568435859505, 1.7305980450191614, 11.892848252888662], 'normal': [-0.09521025533615199, 0.63913307048597, -0.7631801396066337], 'radius': 0.4364556522876533}, 'confidence': 0.9965789246780392, 'timestamp': 54626.982234, 'diameter_3d': 0.8729113045753066, 'ellipse': {'center': [150.57536468818446, 209.86306595405432], 'axes': [30.447961176164668, 45.52024944718718], 'angle': -81.81027373725622}, 'location': [150.57536468818446, 209.86306595405432], 'diameter': 45.52024944718718, 'sphere': {'center': [0.9606773796752287, -5.938998800812478, 21.051009928168266], 'radius': 12.0}, 'projected_sphere': {'center': [188.29412828320628, -54.91698826176642], 'axes': [706.8544478756402, 706.8544478756402], 'angle': 90.0}, 'model_confidence': 0.6434729503722147, 'model_id': 1, 'model_birth_timestamp': 54238.705599, 'theta': 2.2641668581382377, 'phi': -1.6949097181941262, 'norm_pos': [0.47054801465057644, 0.1255705585247736], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582253182.60938,"{'circle_3d': {'center': [-0.18075002915441984, 1.7303906490975818, 11.892537952124409], 'normal': [-0.09511895073580405, 0.639115787492505, -0.7632059980036549], 'radius': 0.43194219814892615}, 'confidence': 0.9968028512035628, 'timestamp': 54626.990634, 'diameter_3d': 0.8638843962978523, 'ellipse': {'center': [150.6310773749735, 209.8619220404816], 'axes': [30.13564840676672, 45.05044666077746], 'angle': -81.82117605360529}, 'location': [150.6310773749735, 209.8619220404816], 'diameter': 45.05044666077746, 'sphere': {'center': [0.9606773796752287, -5.938998800812478, 21.051009928168266], 'radius': 12.0}, 'projected_sphere': {'center': [188.29412828320628, -54.91698826176642], 'axes': [706.8544478756402, 706.8544478756402], 'angle': 90.0}, 'model_confidence': 0.6447159563316651, 'model_id': 1, 'model_birth_timestamp': 54238.705599, 'theta': 2.2641443865244457, 'phi': -1.6947877546987555, 'norm_pos': [0.4707221167967922, 0.1255753248313266], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582253182.617308,"{'circle_3d': {'center': [-0.18037160639347094, 1.728228416888304, 11.890680567084141], 'normal': [-0.09508741550572497, 0.6389356014750652, -0.7633607800903438], 'radius': 0.434966903781596}, 'confidence': 0.9960544837562525, 'timestamp': 54626.999034, 'diameter_3d': 0.869933807563192, 'ellipse': {'center': [150.65012198784575, 209.75819483013345], 'axes': [30.364623103847528, 45.373175580578454], 'angle': -81.82204253881362}, 'location': [150.65012198784575, 209.75819483013345], 'diameter': 45.373175580578454, 'sphere': {'center': [0.9606773796752287, -5.938998800812478, 21.051009928168266], 'radius': 12.0}, 'projected_sphere': {'center': [188.29412828320628, -54.91698826176642], 'axes': [706.8544478756402, 706.8544478756402], 'angle': 90.0}, 'model_confidence': 0.6461219648998151, 'model_id': 1, 'model_birth_timestamp': 54238.705599, 'theta': 2.263910130880211, 'phi': -1.6947221908698606, 'norm_pos': [0.470781631212018, 0.1260075215411106], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582253182.625407,"{'circle_3d': {'center': [-0.17860654722987956, 1.73099287783801, 11.892775393972936], 'normal': [-0.09494032724209235, 0.639165973220874, -0.7631862111829442], 'radius': 0.432824799678612}, 'confidence': 0.9968010283780112, 'timestamp': 54627.007434, 'diameter_3d': 0.865649599357224, 'ellipse': {'center': [150.74317829919613, 209.89009919906985], 'axes': [30.194965849265703, 45.14168142855065], 'angle': -81.8439188205953}, 'location': [150.74317829919613, 209.89009919906985], 'diameter': 45.14168142855065, 'sphere': {'center': [0.9606773796752287, -5.938998800812478, 21.051009928168266], 'radius': 12.0}, 'projected_sphere': {'center': [188.29412828320628, -54.91698826176642], 'axes': [706.8544478756402, 706.8544478756402], 'angle': 90.0}, 'model_confidence': 0.647673902424728, 'model_id': 1, 'model_birth_timestamp': 54238.705599, 'theta': 2.264209639939927, 'phi': -1.6945604602546054, 'norm_pos': [0.4710724321849879, 0.12545792000387557], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582253182.6334348,"{'circle_3d': {'center': [-0.17922923748425001, 1.7303728145410497, 11.892333608428297], 'normal': [-0.09499221809662323, 0.6391143012794607, -0.7632230266449974], 'radius': 0.4348130204199986}, 'confidence': 0.9963656012870802, 'timestamp': 54627.015834, 'diameter_3d': 0.8696260408399972, 'ellipse': {'center': [150.71089204458434, 209.85785610505326], 'axes': [30.338059113396202, 45.35083314771414], 'angle': -81.83669843126069}, 'location': [150.71089204458434, 209.85785610505326], 'diameter': 45.35083314771414, 'sphere': {'center': [0.9606773796752287, -5.938998800812478, 21.051009928168266], 'radius': 12.0}, 'projected_sphere': {'center': [188.29412828320628, -54.91698826176642], 'axes': [706.8544478756402, 706.8544478756402], 'angle': 90.0}, 'model_confidence': 0.6489520971466489, 'model_id': 1, 'model_birth_timestamp': 54238.705599, 'theta': 2.264142454146992, 'phi': -1.6946215035678627, 'norm_pos': [0.4709715376393261, 0.1255922662289447], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582253182.644991,"{'circle_3d': {'center': [-0.18064130945449086, 1.730231912737037, 11.892391478194929], 'normal': [-0.09510989076080996, 0.6391025594624596, -0.7632182041644447], 'radius': 0.43785450208991794}, 'confidence': 0.9960542193366039, 'timestamp': 54627.024234, 'diameter_3d': 0.8757090041798359, 'ellipse': {'center': [150.63812439519972, 209.8451069432684], 'axes': [30.550003851564306, 45.667994862833176], 'angle': -81.8220744384406}, 'location': [150.63812439519972, 209.8451069432684], 'diameter': 45.667994862833176, 'sphere': {'center': [0.9606773796752287, -5.938998800812478, 21.051009928168266], 'radius': 12.0}, 'projected_sphere': {'center': [188.29412828320628, -54.91698826176642], 'axes': [706.8544478756402, 706.8544478756402], 'angle': 90.0}, 'model_confidence': 0.650097195016941, 'model_id': 1, 'model_birth_timestamp': 54238.705599, 'theta': 2.2641271875199185, 'phi': -1.694774102753362, 'norm_pos': [0.47074413873499915, 0.12564538773638168], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
