eye_packets,768
norm_X,norm_Y,phi,theta,confidence,timestamp
1582251999.5917451,"{'circle_3d': {'center': [-1.30617025879112, 6.216697183245353, 61.99191361588493], 'normal': [-0.2150628473399569, 0.5915676723544532, -0.7770428950316479], 'radius': 2.3419410820311466}, 'confidence': 0.9276280535428508, 'timestamp': 53443.986058, 'diameter_3d': 4.683882164062293, 'ellipse': {'center': [147.07715758302075, 181.80328257908175], 'axes': [33.425310201114044, 46.862136027805214], 'angle': -70.77896168635318}, 'location': [147.07715758302075, 181.80328257908175], 'diameter': 46.862136027805214, 'sphere': {'center': [1.2745839092883626, -0.8821148850080852, 71.31642835626471], 'radius': 12.0}, 'projected_sphere': {'center': [171.08078519876364, 112.33120276336763], 'axes': [208.64757732490796, 208.64757732490796], 'angle': 90.0}, 'model_confidence': 0.8395661755948525, 'model_id': 8, 'model_birth_timestamp': 53352.508462, 'theta': 2.20379817071666, 'phi': -1.8408081659661888, 'norm_pos': [0.45961611744693986, 0.2424863225871594], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251999.600188,"{'circle_3d': {'center': [-1.3142139722127126, 6.221119200357818, 61.997512590080774], 'normal': [-0.21573315679175625, 0.5919361737804919, -0.7765763138486615], 'radius': 2.3341895182731855}, 'confidence': 0.9480508506553701, 'timestamp': 53443.994458, 'diameter_3d': 4.668379036546371, 'ellipse': {'center': [146.99725385038775, 181.84449113688237], 'axes': [33.28439168308769, 46.70273473523861], 'angle': -70.73099057187036}, 'location': [146.99725385038775, 181.84449113688237], 'diameter': 46.70273473523861, 'sphere': {'center': [1.2745839092883626, -0.8821148850080852, 71.31642835626471], 'radius': 12.0}, 'projected_sphere': {'center': [171.08078519876364, 112.33120276336763], 'axes': [208.64757732490796, 208.64757732490796], 'angle': 90.0}, 'model_confidence': 0.8399990567640292, 'model_id': 8, 'model_birth_timestamp': 53352.508462, 'theta': 2.204255300394252, 'phi': -1.8417641143839405, 'norm_pos': [0.4593664182824617, 0.2423146202629901], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251999.608448,"{'circle_3d': {'center': [-1.3368420455577175, 6.22494833519749, 62.00675022722301], 'normal': [-0.21761882957050666, 0.5922552683504646, -0.7758065107534752], 'radius': 2.347154644716679}, 'confidence': 0.997007823440722, 'timestamp': 53444.002858, 'diameter_3d': 4.694309289433358, 'ellipse': {'center': [146.77547555519362, 181.8698135451118], 'axes': [33.420034038442786, 46.95530017319539], 'angle': -70.57518911519944}, 'location': [146.77547555519362, 181.8698135451118], 'diameter': 46.95530017319539, 'sphere': {'center': [1.2745839092883626, -0.8821148850080852, 71.31642835626471], 'radius': 12.0}, 'projected_sphere': {'center': [171.08078519876364, 112.33120276336763], 'axes': [208.64757732490796, 208.64757732490796], 'angle': 90.0}, 'model_confidence': 0.8397837528457686, 'model_id': 8, 'model_birth_timestamp': 53352.508462, 'theta': 2.204651264394588, 'phi': -1.8442747177566226, 'norm_pos': [0.4586733611099801, 0.24220911022870084], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251999.616339,"{'circle_3d': {'center': [-1.3331549309733979, 6.227221968549554, 62.00745270672961], 'normal': [-0.21731157002181337, 0.5924447377964699, -0.7757479707945916], 'radius': 2.3357936950933786}, 'confidence': 0.9992547601305946, 'timestamp': 53444.011258, 'diameter_3d': 4.671587390186757, 'ellipse': {'center': [146.81091234238025, 181.89537507735238], 'axes': [33.25401782249631, 46.72737273279294], 'angle': -70.60771988957566}, 'location': [146.81091234238025, 181.89537507735238], 'diameter': 46.72737273279294, 'sphere': {'center': [1.2745839092883626, -0.8821148850080852, 71.31642835626471], 'radius': 12.0}, 'projected_sphere': {'center': [171.08078519876364, 112.33120276336763], 'axes': [208.64757732490796, 208.64757732490796], 'angle': 90.0}, 'model_confidence': 0.8405481060065778, 'model_id': 8, 'model_birth_timestamp': 53352.508462, 'theta': 2.20488643129751, 'phi': -1.8439271178371088, 'norm_pos': [0.4587841010699383, 0.2421026038443651], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251999.62465,"{'circle_3d': {'center': [-1.3297324166104363, 6.229116119528313, 62.00794136455777], 'normal': [-0.21702636049156657, 0.5926025837113665, -0.7757072493089113], 'radius': 2.3475318103269363}, 'confidence': 0.9972454597148318, 'timestamp': 53444.019658, 'diameter_3d': 4.6950636206538725, 'ellipse': {'center': [146.84646983246338, 181.91003433111703], 'axes': [33.41842271654617, 46.96196408175692], 'angle': -70.63738996550771}, 'location': [146.84646983246338, 181.91003433111703], 'diameter': 46.96196408175692, 'sphere': {'center': [1.2745839092883626, -0.8821148850080852, 71.31642835626471], 'radius': 12.0}, 'projected_sphere': {'center': [171.08078519876364, 112.33120276336763], 'axes': [208.64757732490796, 208.64757732490796], 'angle': 90.0}, 'model_confidence': 0.841111758351476, 'model_id': 8, 'model_birth_timestamp': 53352.508462, 'theta': 2.2050823785615132, 'phi': -1.84359980033093, 'norm_pos': [0.4588952182264481, 0.2420415236203457], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251999.6310668,"{'circle_3d': {'center': [-1.3518726091839142, 6.2271599641541755, 62.012669047488316], 'normal': [-0.2188713765393564, 0.5924395707635217, -0.7753132757313662], 'radius': 2.3587072965394786}, 'confidence': 0.9872904816684005, 'timestamp': 53444.028058, 'diameter_3d': 4.717414593078957, 'ellipse': {'center': [146.62852996274341, 181.8825863462222], 'axes': [33.55292478074726, 47.18204624185903], 'angle': -70.47113116821069}, 'location': [146.62852996274341, 181.8825863462222], 'diameter': 47.18204624185903, 'sphere': {'center': [1.2745839092883626, -0.8821148850080852, 71.31642835626471], 'radius': 12.0}, 'projected_sphere': {'center': [171.08078519876364, 112.33120276336763], 'axes': [208.64757732490796, 208.64757732490796], 'angle': 90.0}, 'model_confidence': 0.841244551980902, 'model_id': 8, 'model_birth_timestamp': 53352.508462, 'theta': 2.2048800175070227, 'phi': -1.8459370672606252, 'norm_pos': [0.4582141561335732, 0.24215589022407413], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251999.6416252,"{'circle_3d': {'center': [-1.3439823820264527, 6.226347531751665, 62.009824644517664], 'normal': [-0.21821385760956796, 0.5923718680633125, -0.7755503093122538], 'radius': 2.345318755054817}, 'confidence': 0.9663191939004021, 'timestamp': 53444.036457, 'diameter_3d': 4.690637510109634, 'ellipse': {'center': [146.7048214243459, 181.88143353062424], 'axes': [33.3774023619934, 46.916228517222116], 'angle': -70.52659277613137}, 'location': [146.7048214243459, 181.88143353062424], 'diameter': 46.916228517222116, 'sphere': {'center': [1.2745839092883626, -0.8821148850080852, 71.31642835626471], 'radius': 12.0}, 'projected_sphere': {'center': [171.08078519876364, 112.33120276336763], 'axes': [208.64757732490796, 208.64757732490796], 'angle': 90.0}, 'model_confidence': 0.8414412442706687, 'model_id': 8, 'model_birth_timestamp': 53352.508462, 'theta': 2.204795981562548, 'phi': -1.8450717127183693, 'norm_pos': [0.45845256695108094, 0.242160693622399], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251999.653135,"{'circle_3d': {'center': [-1.34910190911283, 6.231534116621477, 62.015231088819235], 'normal': [-0.21864048486676604, 0.5928040834691302, -0.7750997722871231], 'radius': 2.3495150428253226}, 'confidence': 0.9564452968139598, 'timestamp': 53444.044857, 'diameter_3d': 4.699030085650645, 'ellipse': {'center': [146.6554608893738, 181.92661885344035], 'axes': [33.40774282539553, 46.9961390981029], 'angle': -70.50219813798397}, 'location': [146.6554608893738, 181.92661885344035], 'diameter': 46.9961390981029, 'sphere': {'center': [1.2745839092883626, -0.8821148850080852, 71.31642835626471], 'radius': 12.0}, 'projected_sphere': {'center': [171.08078519876364, 112.33120276336763], 'axes': [208.64757732490796, 208.64757732490796], 'angle': 90.0}, 'model_confidence': 0.8412333131131322, 'model_id': 8, 'model_birth_timestamp': 53352.508462, 'theta': 2.2053325580262797, 'phi': -1.8457331774182322, 'norm_pos': [0.45829831527929316, 0.24197242144399855], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251999.660863,"{'circle_3d': {'center': [-1.3539810886894217, 6.243402088829107, 62.02569889583136], 'normal': [-0.21904708316481536, 0.5937930811530994, -0.7742274550361123], 'radius': 2.3531168058244964}, 'confidence': 0.9005714735006413, 'timestamp': 53444.053257, 'diameter_3d': 4.706233611648993, 'ellipse': {'center': [146.60941459725424, 182.0336762982854], 'axes': [33.40163095025864, 47.06032132582693], 'angle': -70.49620796058143}, 'location': [146.60941459725424, 182.0336762982854], 'diameter': 47.06032132582693, 'sphere': {'center': [1.2745839092883626, -0.8821148850080852, 71.31642835626471], 'radius': 12.0}, 'projected_sphere': {'center': [171.08078519876364, 112.33120276336763], 'axes': [208.64757732490796, 208.64757732490796], 'angle': 90.0}, 'model_confidence': 0.8413571868175818, 'model_id': 8, 'model_birth_timestamp': 53352.508462, 'theta': 2.2065611535209406, 'phi': -1.8465138580800828, 'norm_pos': [0.45815442061641953, 0.24152634875714418], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251999.668222,"{'circle_3d': {'center': [-1.368531239880384, 6.244828199202112, 62.030922199750506], 'normal': [-0.22025959576406223, 0.5939119236841831, -0.7737921797095166], 'radius': 2.352306540436668}, 'confidence': 0.9969043692365787, 'timestamp': 53444.061657, 'diameter_3d': 4.704613080873336, 'ellipse': {'center': [146.46565778865062, 182.0432101543526], 'axes': [33.362244453242646, 47.04014720224736], 'angle': -70.39406661172214}, 'location': [146.46565778865062, 182.0432101543526], 'diameter': 47.04014720224736, 'sphere': {'center': [1.2745839092883626, -0.8821148850080852, 71.31642835626471], 'radius': 12.0}, 'projected_sphere': {'center': [171.08078519876364, 112.33120276336763], 'axes': [208.64757732490796, 208.64757732490796], 'angle': 90.0}, 'model_confidence': 0.8415750128923039, 'model_id': 8, 'model_birth_timestamp': 53352.508462, 'theta': 2.206708862174248, 'phi': -1.848111330900531, 'norm_pos': [0.4577051805895332, 0.2414866243568642], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251999.678846,"{'circle_3d': {'center': [-1.3615250714643023, 6.24688439098871, 62.03050897451083], 'normal': [-0.21967574839605541, 0.594083272999733, -0.7738266151461565], 'radius': 2.341057771665901}, 'confidence': 0.9063321773408659, 'timestamp': 53444.070057, 'diameter_3d': 4.682115543331802, 'ellipse': {'center': [146.53386817958702, 182.06761474625867], 'axes': [33.20436145171143, 46.815392273727696], 'angle': -70.45004725633297}, 'location': [146.53386817958702, 182.06761474625867], 'diameter': 46.815392273727696, 'sphere': {'center': [1.2745839092883626, -0.8821148850080852, 71.31642835626471], 'radius': 12.0}, 'projected_sphere': {'center': [171.08078519876364, 112.33120276336763], 'axes': [208.64757732490796, 208.64757732490796], 'angle': 90.0}, 'model_confidence': 0.8416350021936969, 'model_id': 8, 'model_birth_timestamp': 53352.508462, 'theta': 2.206921859545478, 'phi': -1.8474015273775604, 'norm_pos': [0.4579183380612094, 0.2413849385572555], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
