eye_packets,763
norm_X,norm_Y,phi,theta,confidence,timestamp
1582250652.093046,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 52097.009211, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [1.2365790081810535, -2.587285910648667, 71.36930006205749], 'radius': 12.0}, 'projected_sphere': {'center': [170.7424198416631, 97.52370748757026], 'axes': [208.49300731633136, 208.49300731633136], 'angle': 90.0}, 'model_confidence': 0.9781427925303343, 'model_id': 15, 'model_birth_timestamp': 52064.392011, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582250652.101131,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 52097.017611, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [1.2365790081810535, -2.587285910648667, 71.36930006205749], 'radius': 12.0}, 'projected_sphere': {'center': [170.7424198416631, 97.52370748757026], 'axes': [208.49300731633136, 208.49300731633136], 'angle': 90.0}, 'model_confidence': 0.9781427925303343, 'model_id': 15, 'model_birth_timestamp': 52064.392011, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582250652.1088839,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 52097.026011, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [1.2365790081810535, -2.587285910648667, 71.36930006205749], 'radius': 12.0}, 'projected_sphere': {'center': [170.7424198416631, 97.52370748757026], 'axes': [208.49300731633136, 208.49300731633136], 'angle': 90.0}, 'model_confidence': 0.9781427925303343, 'model_id': 15, 'model_birth_timestamp': 52064.392011, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582250652.1167738,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 52097.034411, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [1.2365790081810535, -2.587285910648667, 71.36930006205749], 'radius': 12.0}, 'projected_sphere': {'center': [170.7424198416631, 97.52370748757026], 'axes': [208.49300731633136, 208.49300731633136], 'angle': 90.0}, 'model_confidence': 0.9781427925303343, 'model_id': 15, 'model_birth_timestamp': 52064.392011, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582250652.124802,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 52097.042811, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [1.2365790081810535, -2.587285910648667, 71.36930006205749], 'radius': 12.0}, 'projected_sphere': {'center': [170.7424198416631, 97.52370748757026], 'axes': [208.49300731633136, 208.49300731633136], 'angle': 90.0}, 'model_confidence': 0.9781427925303343, 'model_id': 15, 'model_birth_timestamp': 52064.392011, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582250652.13612,"{'circle_3d': {'center': [-0.7033222767246134, 5.496291521997508, 62.71525136244672], 'normal': [-0.1616584404088056, 0.6736314527205146, -0.7211707249675641], 'radius': 2.3992243173843373}, 'confidence': 0.11992681387636055, 'timestamp': 52097.051211, 'diameter_3d': 4.798448634768675, 'ellipse': {'center': [153.14796162585245, 173.93315155839787], 'axes': [31.34462702329495, 47.45574532784628], 'angle': -76.94943577957639}, 'location': [153.14796162585245, 173.93315155839787], 'diameter': 47.45574532784628, 'sphere': {'center': [1.2365790081810535, -2.587285910648667, 71.36930006205749], 'radius': 12.0}, 'projected_sphere': {'center': [170.7424198416631, 97.52370748757026], 'axes': [208.49300731633136, 208.49300731633136], 'angle': 90.0}, 'model_confidence': 0.9781427925303343, 'model_id': 15, 'model_birth_timestamp': 52064.392011, 'theta': 2.3099077408389563, 'phi': -1.7913121717267446, 'norm_pos': [0.4785873800807889, 0.2752785351733422], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582250652.1468449,"{'circle_3d': {'center': [-0.698442871166634, 5.491319994684199, 62.709518485553], 'normal': [-0.16125182327897397, 0.6732171587777389, -0.7216484647087078], 'radius': 2.363370777723042}, 'confidence': 0.05679312881789066, 'timestamp': 52097.059611, 'diameter_3d': 4.726741555446084, 'ellipse': {'center': [153.19243719768514, 173.90075220556622], 'axes': [30.905440643377815, 46.7503496054259], 'angle': -76.97575546980919}, 'location': [153.19243719768514, 173.90075220556622], 'diameter': 46.7503496054259, 'sphere': {'center': [1.2365790081810535, -2.587285910648667, 71.36930006205749], 'radius': 12.0}, 'projected_sphere': {'center': [170.7424198416631, 97.52370748757026], 'axes': [208.49300731633136, 208.49300731633136], 'angle': 90.0}, 'model_confidence': 0.9781427925303343, 'model_id': 15, 'model_birth_timestamp': 52064.392011, 'theta': 2.309347320823407, 'phi': -1.7906342735787326, 'norm_pos': [0.47872636624276604, 0.27541353247680744], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582250652.157822,"{'circle_3d': {'center': [-0.4872917156249761, 5.12713725506595, 62.34068195362638], 'normal': [-0.14365589365050244, 0.6428685971428847, -0.7523848423692592], 'radius': 2.400934196613611}, 'confidence': 0.12454276025863616, 'timestamp': 52097.068011, 'diameter_3d': 4.801868393227222, 'ellipse': {'center': [155.25005228428986, 170.57892908873697], 'axes': [33.37247550038243, 47.77379722426488], 'angle': -77.93453265397147}, 'location': [155.25005228428986, 170.57892908873697], 'diameter': 47.77379722426488, 'sphere': {'center': [1.2365790081810535, -2.587285910648667, 71.36930006205749], 'radius': 12.0}, 'projected_sphere': {'center': [170.7424198416631, 97.52370748757026], 'axes': [208.49300731633136, 208.49300731633136], 'angle': 90.0}, 'model_confidence': 0.9781427925303343, 'model_id': 15, 'model_birth_timestamp': 52064.392011, 'theta': 2.269033753898433, 'phi': -1.7594596352708407, 'norm_pos': [0.4851564133884058, 0.2892544621302626], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582250652.160794,"{'circle_3d': {'center': [-0.639168165064427, 5.331747985299922, 62.55054308066386], 'normal': [-0.15631226443712334, 0.6599194913290489, -0.734896415116136], 'radius': 2.38509157220065}, 'confidence': 0.5009106236040312, 'timestamp': 52097.076411, 'diameter_3d': 4.7701831444013, 'ellipse': {'center': [153.76395717366776, 172.4460969992645], 'axes': [32.03232110548138, 47.29969024426708], 'angle': -77.1460202575688}, 'location': [153.76395717366776, 172.4460969992645], 'diameter': 47.29969024426708, 'sphere': {'center': [1.2365790081810535, -2.587285910648667, 71.36930006205749], 'radius': 12.0}, 'projected_sphere': {'center': [170.7424198416631, 97.52370748757026], 'axes': [208.49300731633136, 208.49300731633136], 'angle': 90.0}, 'model_confidence': 0.9781427925303343, 'model_id': 15, 'model_birth_timestamp': 52064.392011, 'theta': 2.291507928649824, 'phi': -1.7803728065635585, 'norm_pos': [0.48051236616771176, 0.2814745958363979], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582250652.168842,"{'circle_3d': {'center': [-0.7049335146609306, 5.31161139407385, 62.546718212445946], 'normal': [-0.16179271023683203, 0.6582414420602098, -0.7352151541342955], 'radius': 2.377004197353237}, 'confidence': 0.6380551962647214, 'timestamp': 52097.084811, 'diameter_3d': 4.754008394706474, 'ellipse': {'center': [153.1142297570512, 172.25314931055124], 'axes': [31.946530116578685, 47.141924249379855], 'angle': -76.6447438446619}, 'location': [153.1142297570512, 172.25314931055124], 'diameter': 47.141924249379855, 'sphere': {'center': [1.2365790081810535, -2.587285910648667, 71.36930006205749], 'radius': 12.0}, 'projected_sphere': {'center': [170.7424198416631, 97.52370748757026], 'axes': [208.49300731633136, 208.49300731633136], 'angle': 90.0}, 'model_confidence': 0.9781427925303343, 'model_id': 15, 'model_birth_timestamp': 52064.392011, 'theta': 2.2892766935263733, 'phi': -1.787405500173968, 'norm_pos': [0.47848196799078496, 0.28227854453936985], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582250652.192658,"{'circle_3d': {'center': [-0.6743905370554844, 5.108357045635841, 62.36234303503848], 'normal': [-0.15924746210304483, 0.6413035796903757, -0.7505797522515841], 'radius': 2.3372835316775022}, 'confidence': 0.8639532262377082, 'timestamp': 52097.101611, 'diameter_3d': 4.6745670633550045, 'ellipse': {'center': [153.39532501588505, 170.39846244722295], 'axes': [32.37977681684902, 46.49000949688395], 'angle': -76.52813967966918}, 'location': [153.39532501588505, 170.39846244722295], 'diameter': 46.49000949688395, 'sphere': {'center': [1.2365790081810535, -2.587285910648667, 71.36930006205749], 'radius': 12.0}, 'projected_sphere': {'center': [170.7424198416631, 97.52370748757026], 'axes': [208.49300731633136, 208.49300731633136], 'angle': 90.0}, 'model_confidence': 0.9779615645777451, 'model_id': 15, 'model_birth_timestamp': 52064.392011, 'theta': 2.266992334822679, 'phi': -1.7798620755607424, 'norm_pos': [0.47936039067464076, 0.2900064064699044], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
