circle_3d,confidence,timestamp,diameter_3d,ellipse,location,diameter,sphere,projected_sphere,model_confidence,model_id,model_birth_timestamp,theta,phi,norm_pos,topic,id,method
"{'center': [-5.453890317610886, 4.208509873887495, 58.78001662562437], 'normal': [Decimal('-0.24308680805540792'), 0.5415528426756908, -0.804754199951334], 'radius': Decimal('1.9501464665100385')}",0.9994832299099307,401412.687454,3.900292933020077,"{'center': [Decimal('102.58467667130854'), Decimal('164.11021864480927')], 'axes': [Decimal('30.559289501840734'), 41.19697871702259], 'angle': Decimal('-62.715763188444896')}","[Decimal('102.58467667130854'), Decimal('164.11021864480927')]",41.19697871702259,"{'center': [-2.536848620945992, -2.290124238220795, 68.43706702504038], 'radius': 12.0}","{'center': [Decimal('137.01762782424578'), 99.25280714941546], 'axes': [Decimal('217.42603309629808'), Decimal('217.42603309629808')], 'angle': 90.0}",0.8670118139701644,17,401147.250149,2.1430794956960746,-1.8641450928684615,"[0.3205771145978392, 0.3162074223132947]",pupil.1,1,3d c++
"{'center': [-5.479670525881186, 4.199742721247082, 58.78194268175817], 'normal': [Decimal('-0.24523515874459956'), 0.5408222466223231, -0.8045936952735177], 'radius': 1.980763939902245}",0.9995559675425959,401412.695854,3.96152787980449,"{'center': [Decimal('102.31922492153637'), Decimal('164.00788797658316')], 'axes': [Decimal('31.024491530836247'), 41.84276853265863], 'angle': Decimal('-62.497709468598856')}","[Decimal('102.31922492153637'), Decimal('164.00788797658316')]",41.84276853265863,"{'center': [-2.536848620945992, -2.290124238220795, 68.43706702504038], 'radius': 12.0}","{'center': [Decimal('137.01762782424578'), 99.25280714941546], 'axes': [Decimal('217.42603309629808'), Decimal('217.42603309629808')], 'angle': 90.0}",0.866942950117422,17,401147.250149,2.1422106712990145,-1.8666452670378224,"[0.3197475778798012, Decimal('0.31663380009757014')]",pupil.1,1,3d c++
"{'center': [Decimal('-5.4627396068923915'), 4.189207440994519, 58.76972908075217], 'normal': [Decimal('-0.24382424882886658'), 0.5399443066012761, -0.8056114953573502], 'radius': Decimal('1.9422334738097995')}",0.9990359410581621,401412.704254,3.884466947619599,"{'center': [Decimal('102.48097784200328'), Decimal('163.91695060287245')], 'axes': [Decimal('30.482769874529488'), Decimal('41.036969140107495')], 'angle': -62.57537028983351}","[Decimal('102.48097784200328'), Decimal('163.91695060287245')]",41.036969140107495,"{'center': [-2.536848620945992, -2.290124238220795, 68.43706702504038], 'radius': 12.0}","{'center': [Decimal('137.01762782424578'), 99.25280714941546], 'axes': [Decimal('217.42603309629808'), Decimal('217.42603309629808')], 'angle': 90.0}",0.8668993310879225,17,401147.250149,2.141167267094858,-1.8646892801591455,"[0.3202530557562603, Decimal('0.31701270582136476')]",pupil.1,1,3d c++
"{'center': [-5.493832718331195, 4.19661110375889, 58.78416540682616], 'normal': [Decimal('-0.24641534144876695'), 0.5405612784983072, -0.8044084681845183], 'radius': Decimal('1.9284619188068794')}",0.9990609577197326,401412.712654,3.856923837613759,"{'center': [Decimal('102.16652385777992'), Decimal('163.98846387125988')], 'axes': [Decimal('30.191100921891888'), Decimal('40.735999704890034')], 'angle': -62.38505095362032}","[Decimal('102.16652385777992'), Decimal('163.98846387125988')]",40.735999704890034,"{'center': [-2.536848620945992, -2.290124238220795, 68.43706702504038], 'radius': 12.0}","{'center': [Decimal('137.01762782424578'), 99.25280714941546], 'axes': [Decimal('217.42603309629808'), Decimal('217.42603309629808')], 'angle': 90.0}",0.8669266616223248,17,401147.250149,2.141900445815535,-1.8680513134301115,"[Decimal('0.31927038705556227'), Decimal('0.31671473386975046')]",pupil.1,1,3d c++
"{'center': [-5.469431900141291, Decimal('4.2112339433795345'), 58.7865594163639], 'normal': [-0.2443819399329416, 0.5417798484666941, -0.8042089673897066], 'radius': Decimal('1.9497038622725256')}",0.9992880528949983,401412.721054,3.899407724545051,"{'center': [Decimal('102.42759619238605'), 164.1343262314876], 'axes': [30.51752519923655, 41.18310441623425], 'angle': Decimal('-62.616514812818004')}","[Decimal('102.42759619238605'), 164.1343262314876]",41.18310441623425,"{'center': [-2.536848620945992, -2.290124238220795, 68.43706702504038], 'radius': 12.0}","{'center': [Decimal('137.01762782424578'), 99.25280714941546], 'axes': [Decimal('217.42603309629808'), Decimal('217.42603309629808')], 'angle': 90.0}",0.8673016281615431,17,401147.250149,2.1433495498547277,-1.8658077114383538,"[0.3200862381012064, 0.3161069740354684]",pupil.1,1,3d c++
"{'center': [Decimal('-5.4760504670987675'), 4.197608181677589, Decimal('58.779405788727956')], 'normal': [Decimal('-0.24493348717939795'), 0.5406443683248653, -0.8048051030260351], 'radius': Decimal('1.9144014962640021')}",0.9973529147197295,401412.729454,3.8288029925280043,"{'center': [102.3471992686254, Decimal('164.00628600548157')], 'axes': [Decimal('29.997036748290686'), Decimal('40.442085740160465')], 'angle': -62.51491547301168}","[102.3471992686254, Decimal('164.00628600548157')]",40.442085740160465,"{'center': [-2.536848620945992, -2.290124238220795, 68.43706702504038], 'radius': 12.0}","{'center': [Decimal('137.01762782424578'), 99.25280714941546], 'axes': [Decimal('217.42603309629808'), Decimal('217.42603309629808')], 'angle': 90.0}",0.8669023101092854,17,401147.250149,2.141999212016101,-1.8662289802237915,"[0.3198349977144544, 0.3166404749771601]",pupil.1,1,3d c++
"{'center': [-5.486835029198243, 4.178505984991629, 58.76988526268224], 'normal': [-0.2458322006876876, 0.5390525186010353, -0.8055984801965114], 'radius': Decimal('1.9195622655194213')}",0.9978526816884951,401412.737854,3.8391245310388427,"{'center': [Decimal('102.22532832575307'), Decimal('163.81082496571383')], 'axes': [30.12092732661501, 40.55776112249674], 'angle': -62.36124310958899}","[Decimal('102.22532832575307'), Decimal('163.81082496571383')]",40.55776112249674,"{'center': [-2.536848620945992, -2.290124238220795, 68.43706702504038], 'radius': 12.0}","{'center': [Decimal('137.01762782424578'), 99.25280714941546], 'axes': [Decimal('217.42603309629808'), Decimal('217.42603309629808')], 'angle': 90.0}",0.8663770167529616,17,401147.250149,2.1401081195080507,-1.8669755122899925,"[Decimal('0.31945415101797836'), Decimal('0.31745489597619236')]",pupil.1,1,3d c++
"{'center': [-5.47027120410131, 4.209157250175055, 58.78541576304228], 'normal': [-0.2444518819296099, 0.5416067906996541, -0.8043042718331747], 'radius': 1.936193715241685}",0.9988444907500194,401412.746254,3.87238743048337,"{'center': [Decimal('102.41614281101296'), Decimal('164.11718889554243')], 'axes': [Decimal('30.311196107077947'), 40.89842161748521], 'angle': Decimal('-62.602268205076854')}","[Decimal('102.41614281101296'), Decimal('164.11718889554243')]",40.89842161748521,"{'center': [-2.536848620945992, -2.290124238220795, 68.43706702504038], 'radius': 12.0}","{'center': [Decimal('137.01762782424578'), 99.25280714941546], 'axes': [Decimal('217.42603309629808'), Decimal('217.42603309629808')], 'angle': 90.0}",0.8668921576264865,17,401147.250149,2.1431436699264284,-1.8658543556121352,"[0.3200504462844155, Decimal('0.31617837960190653')]",pupil.1,1,3d c++
"{'center': [-5.464146686283298, 4.191605527883716, 58.77176282517853], 'normal': [Decimal('-0.24394150544477552'), 0.540144147175376, -0.8054420166551546], 'radius': Decimal('1.9400304222159952')}",0.999207730777065,401412.754654,3.8800608444319904,"{'center': [102.467882913609, Decimal('163.94134370785426')], 'axes': [30.43810833776662, 40.98899077372661], 'angle': -62.57505309898439}","[102.467882913609, Decimal('163.94134370785426')]",40.98899077372661,"{'center': [-2.536848620945992, -2.290124238220795, 68.43706702504038], 'radius': 12.0}","{'center': [Decimal('137.01762782424578'), 99.25280714941546], 'axes': [Decimal('217.42603309629808'), Decimal('217.42603309629808')], 'angle': 90.0}",0.8668627877689072,17,401147.250149,2.141404709912533,-1.8648809733492464,"[Decimal('0.32021213410502813'), Decimal('0.31691106788394063')]",pupil.1,1,3d c++
"{'center': [Decimal('-5.4937618735065215'), Decimal('4.1915684106896975'), 58.78075694189311], 'normal': [Decimal('-0.24640943771337742'), 0.5401410540758743, -0.8046925069289391], 'radius': Decimal('1.9587769456320778')}",0.9995141457385666,401412.763054,3.9175538912641557,"{'center': [Decimal('102.16749393616628'), Decimal('163.92922635049663')], 'axes': [Decimal('30.682591088856586'), 41.37901035631699], 'angle': -62.36506212267553}","[Decimal('102.16749393616628'), Decimal('163.92922635049663')]",41.37901035631699,"{'center': [-2.536848620945992, -2.290124238220795, 68.43706702504038], 'radius': 12.0}","{'center': [Decimal('137.01762782424578'), 99.25280714941546], 'axes': [Decimal('217.42603309629808'), Decimal('217.42603309629808')], 'angle': 90.0}",0.8668223433438427,17,401147.250149,2.1414010345360284,-1.8679457507872013,"[0.3192734185505196, 0.3169615568729307]",pupil.1,1,3d c++
