circle_3d,confidence,timestamp,diameter_3d,ellipse,location,diameter,sphere,projected_sphere,model_confidence,model_id,model_birth_timestamp,theta,phi,norm_pos,topic,id,method,norm_x,norm_y
"{'center': [-4.631134193387993, 1.693468711418328, 61.54154492185771], 'normal': [Decimal('-0.20179255883529937'), 0.6420526479089178, -0.7396270414958133], 'radius': 2.651899525352294}",0.8814420172909379,1173.72249,5.303799050704588,"{'center': [Decimal('113.47635656599118'), Decimal('136.52803932848434')], 'axes': [37.72818500498837, 53.55296536351341], 'angle': -69.11569995800438}","[Decimal('113.47635656599118'), Decimal('136.52803932848434')]",53.55296536351341,"{'center': [-2.2096234873644, -6.011163063488686, 70.41706941980746], 'radius': 12.0}","{'center': [Decimal('140.54496482949952'), 67.07361254777456], 'axes': [Decimal('211.31240085112714'), Decimal('211.31240085112714')], 'angle': 90.0}",0.9106723943277828,1,1163.970095,2.267968988866855,-1.8371441311629457,"[Decimal('0.35461361426872245'), Decimal('0.43113316946464864')]",pupil.1,1,3d c++,0.35461361426872245,0.43113316946464864
"{'center': [-4.650275650202415, Decimal('1.7026165147157126'), 61.55474344752959], 'normal': [-0.2033876802365013, 0.6428149648503666, -0.7385271643564891], 'radius': Decimal('2.6785680905881017')}",0.863545544981778,1173.73089,5.3571361811762035,"{'center': [Decimal('113.29701054242469'), Decimal('136.60627025377607')], 'axes': [Decimal('38.024810892410144'), 54.08086851746048], 'angle': -69.01198502471492}","[Decimal('113.29701054242469'), Decimal('136.60627025377607')]",54.08086851746048,"{'center': [-2.2096234873644, -6.011163063488686, 70.41706941980746], 'radius': 12.0}","{'center': [Decimal('140.54496482949952'), 67.07361254777456], 'axes': [Decimal('211.31240085112714'), Decimal('211.31240085112714')], 'angle': 90.0}",0.9103901156463645,1,1163.970095,2.2689637377579137,-1.8395309772396558,"[Decimal('0.35405315794507713'), 0.430807207275933]",pupil.1,1,3d c++,0.35405315794507713,0.430807207275933
"{'center': [-4.669992335298594, Decimal('1.7031086370760367'), 61.56062559274113], 'normal': [-0.2050307373278495, 0.6428559750470603, -0.7380369855888606], 'radius': Decimal('2.6867262461788624')}",0.8247169486789722,1173.73929,5.373452492357725,"{'center': [113.1047996163089, Decimal('136.60673903827498')], 'axes': [38.09991698478133, 54.24111413502418], 'angle': -68.87738656057124}","[113.1047996163089, Decimal('136.60673903827498')]",54.24111413502418,"{'center': [-2.2096234873644, -6.011163063488686, 70.41706941980746], 'radius': 12.0}","{'center': [Decimal('140.54496482949952'), 67.07361254777456], 'axes': [Decimal('211.31240085112714'), Decimal('211.31240085112714')], 'angle': 90.0}",0.9107234235241513,1,1163.970095,2.269017275574508,-1.8417689177765713,"[0.3534524988009653, 0.4308052540071876]",pupil.1,1,3d c++,0.3534524988009653,0.4308052540071876
"{'center': [-4.674884944282084, Decimal('1.6992148343338602'), Decimal('61.558595588395775')], 'normal': [-0.2054384547431403, 0.6425314914852122, -0.7382061526176407], 'radius': Decimal('2.6712514687533435')}",0.8409146011103752,1173.74769,5.342502937506687,"{'center': [Decimal('113.05276456088214'), Decimal('136.57443943417297')], 'axes': [Decimal('37.890362976833934'), Decimal('53.930379396895816')], 'angle': -68.83132763366817}","[Decimal('113.05276456088214'), Decimal('136.57443943417297')]",53.930379396895816,"{'center': [-2.2096234873644, -6.011163063488686, 70.41706941980746], 'radius': 12.0}","{'center': [Decimal('140.54496482949952'), 67.07361254777456], 'axes': [Decimal('211.31240085112714'), Decimal('211.31240085112714')], 'angle': 90.0}",0.9106537168574569,1,1163.970095,2.268593735904542,-1.8422224973042516,"[0.3532898892527567, Decimal('0.43093983569094596')]",pupil.1,1,3d c++,0.3532898892527567,0.43093983569094596
"{'center': [-4.668961648321619, Decimal('1.6890730476751576'), Decimal('61.548133765379255')], 'normal': [Decimal('-0.20494484674643493'), 0.641686342596987, -0.7390779712023505], 'radius': 2.662440727883667}",0.9316309641927931,1173.75609,5.324881455767334,"{'center': [Decimal('113.10351502248548'), Decimal('136.47851053840984')], 'axes': [37.82793576326942, Decimal('53.761387972680595')], 'angle': -68.839929024145}","[Decimal('113.10351502248548'), Decimal('136.47851053840984')]",53.761387972680595,"{'center': [-2.2096234873644, -6.011163063488686, 70.41706941980746], 'radius': 12.0}","{'center': [Decimal('140.54496482949952'), 67.07361254777456], 'axes': [Decimal('211.31240085112714'), Decimal('211.31240085112714')], 'angle': 90.0}",0.9105427458454662,1,1163.970095,2.267491291051705,-1.8412977166879236,"[0.3534484844452671, 0.4313395394232924]",pupil.1,1,3d c++,0.3534484844452671,0.4313395394232924
"{'center': [-4.67705332654719, Decimal('1.6945925171736578'), 61.55517792194982], 'normal': [Decimal('-0.20561915326523253'), 0.6421462983885287, -0.7384909581548034], 'radius': Decimal('2.6852914725385784')}",0.7271248726276289,1173.76449,5.370582945077157,"{'center': [Decimal('113.03001165183551'), Decimal('136.52314734280833')], 'axes': [Decimal('38.109200568077334'), 54.21719067479347], 'angle': -68.8015804539359}","[Decimal('113.03001165183551'), Decimal('136.52314734280833')]",54.21719067479347,"{'center': [-2.2096234873644, -6.011163063488686, 70.41706941980746], 'radius': 12.0}","{'center': [Decimal('140.54496482949952'), 67.07361254777456], 'axes': [Decimal('211.31240085112714'), Decimal('211.31240085112714')], 'angle': 90.0}",0.910493458360373,1,1163.970095,2.2680911488901807,-1.8423499788637379,"[Decimal('0.35321878641198595'), 0.4311535527382986]",pupil.1,1,3d c++,0.35321878641198595,0.4311535527382986
"{'center': [-4.674349609293439, Decimal('1.6874390526684113'), Decimal('61.548210947547226')], 'normal': [Decimal('-0.20539384349408657'), 0.6415501763464247, -0.7390715393550196], 'radius': 2.664639766473751}",0.8749370424014581,1173.77289,5.329279532947502,"{'center': [Decimal('113.04986078189134'), Decimal('136.46125186002718')], 'axes': [37.85704794594917, 53.80593080549298], 'angle': -68.79749737517832}","[Decimal('113.04986078189134'), Decimal('136.46125186002718')]",53.80593080549298,"{'center': [-2.2096234873644, -6.011163063488686, 70.41706941980746], 'radius': 12.0}","{'center': [Decimal('140.54496482949952'), 67.07361254777456], 'axes': [Decimal('211.31240085112714'), Decimal('211.31240085112714')], 'angle': 90.0}",0.9104871932681835,1,1163.970095,2.2673137656694022,-1.8418640044233645,"[Decimal('0.35328081494341046'), Decimal('0.43141145058322006')]",pupil.1,1,3d c++,0.35328081494341046,0.43141145058322006
"{'center': [-4.709466157657783, Decimal('1.7136658318184361'), 61.58090480148982], 'normal': [-0.2083202225244486, 0.6437357412755935, -0.7363470515264703], 'radius': Decimal('2.7161082910322127')}",0.9976390900598878,1173.78129,5.4322165820644255,"{'center': [Decimal('112.72774661773428'), Decimal('136.69643239102814')], 'axes': [38.38409144687804, 54.81784478543256], 'angle': -68.63946076900312}","[Decimal('112.72774661773428'), Decimal('136.69643239102814')]",54.81784478543256,"{'center': [-2.2096234873644, -6.011163063488686, 70.41706941980746], 'radius': 12.0}","{'center': [Decimal('140.54496482949952'), 67.07361254777456], 'axes': [Decimal('211.31240085112714'), Decimal('211.31240085112714')], 'angle': 90.0}",0.9081880106136198,1,1163.970095,2.270166369172032,-1.8465017779612467,"[Decimal('0.35227420818041966'), Decimal('0.43043153170404946')]",pupil.1,1,3d c++,0.35227420818041966,0.43043153170404946
"{'center': [-4.711782350137337, Decimal('1.7054889099374062'), 61.57441804442993], 'normal': [Decimal('-0.20851323856441145'), 0.643054331118841, -0.7368876146147937], 'radius': Decimal('2.7069521219449544')}",0.8854728644209737,1173.78969,5.413904243889909,"{'center': [Decimal('112.69885008291433'), Decimal('136.61963828119147')], 'axes': [38.2920259430322, 54.6387712345682], 'angle': -68.59741924737459}","[Decimal('112.69885008291433'), Decimal('136.61963828119147')]",54.6387712345682,"{'center': [-2.2096234873644, -6.011163063488686, 70.41706941980746], 'radius': 12.0}","{'center': [Decimal('140.54496482949952'), 67.07361254777456], 'axes': [Decimal('211.31240085112714'), Decimal('211.31240085112714')], 'angle': 90.0}",0.9078024138833518,1,1163.970095,2.2692762585782464,-1.846552143876184,"[0.3521839065091073, 0.4307515071617022]",pupil.1,1,3d c++,0.3521839065091073,0.4307515071617022
"{'center': [-4.709466731833828, Decimal('1.7133487928935551'), Decimal('61.580627809425444')], 'normal': [Decimal('-0.20832027037245238'), 0.6437093213651868, -0.7363701341985015], 'radius': Decimal('2.6719052506696013')}",0.7666222322521798,1173.79809,5.3438105013392025,"{'center': [Decimal('112.72291943934385'), Decimal('136.71130764048948')], 'axes': [Decimal('37.759945415715336'), 53.92518057374935], 'angle': -68.6386348718717}","[Decimal('112.72291943934385'), Decimal('136.71130764048948')]",53.92518057374935,"{'center': [-2.2096234873644, -6.011163063488686, 70.41706941980746], 'radius': 12.0}","{'center': [Decimal('140.54496482949952'), 67.07361254777456], 'axes': [Decimal('211.31240085112714'), Decimal('211.31240085112714')], 'angle': 90.0}",0.9076957822326648,1,1163.970095,2.270131845028981,-1.8464936270374002,"[Decimal('0.35225912324794956'), 0.4303695514979605]",pupil.1,1,3d c++,0.35225912324794956,0.4303695514979605
