circle_3d,confidence,timestamp,diameter_3d,ellipse,location,diameter,sphere,projected_sphere,model_confidence,model_id,model_birth_timestamp,theta,phi,norm_pos,topic,id,method,norm_x,norm_y
"{'center': [Decimal('-1.6132899845868496'), 6.239017657283037, 67.5093815637998], 'normal': [-0.2360580503957059, 0.5755209430195332, -0.7829765264612251], 'radius': 2.533079417920781}",0.9930177267189584,2752.893546,5.066158835841562,"{'center': [145.3370389004672, Decimal('176.93624407545755')], 'axes': [33.70856885345091, 46.54300257352955], 'angle': -68.40222509251541}","[145.3370389004672, Decimal('176.93624407545755')]",46.54300257352955,"{'center': [Decimal('1.2194066201616212'), -0.6672336589513603, 76.90509988133451], 'radius': 12.0}","{'center': [Decimal('169.83071481171953'), Decimal('114.62083959076622')], 'axes': [Decimal('193.48521779387866'), Decimal('193.48521779387866')], 'angle': 90.0}",0.9248018007535941,84,2570.135902,2.184037347661363,-1.8636177265684992,"[0.45417824656396, Decimal('0.26276564968559357')]",pupil.1,1,3d c++,0.45417824656396,0.26276564968559357
"{'center': [Decimal('-1.6065628308275917'), 6.24927973922292, 67.51490610937478], 'normal': [Decimal('-0.23549745424910107'), 0.5763761165145234, -0.7825161476633111], 'radius': 2.526372433927891}",0.8054468068504833,2752.901945,5.052744867855782,"{'center': [Decimal('145.39873536553023'), Decimal('177.02752503364238')], 'axes': [Decimal('33.589319618212016'), 46.41593433055993], 'angle': -68.47976248680844}","[Decimal('145.39873536553023'), Decimal('177.02752503364238')]",46.41593433055993,"{'center': [Decimal('1.2194066201616212'), -0.6672336589513603, 76.90509988133451], 'radius': 12.0}","{'center': [Decimal('169.83071481171953'), Decimal('114.62083959076622')], 'axes': [Decimal('193.48521779387866'), Decimal('193.48521779387866')], 'angle': 90.0}",0.9246326430567775,84,2570.135902,2.1850834495350155,-1.8631235384000266,"[Decimal('0.45437104801728195'), Decimal('0.26238531235982343')]",pupil.1,1,3d c++,0.45437104801728195,0.26238531235982343
"{'center': [Decimal('-1.6387375914532407'), 6.225703994655683, 67.50731172831155], 'normal': [-0.2381786843012385, 0.5744114711339203, -0.7831490127519133], 'radius': 2.555397335972026}",0.9986759395896803,2752.910345,5.110794671944052,"{'center': [Decimal('145.10698238618045'), Decimal('176.80988203272477')], 'axes': [34.01849595590445, Decimal('46.954701664296074')], 'angle': -68.17987347834512}","[Decimal('145.10698238618045'), Decimal('176.80988203272477')]",46.954701664296074,"{'center': [Decimal('1.2194066201616212'), -0.6672336589513603, 76.90509988133451], 'radius': 12.0}","{'center': [Decimal('169.83071481171953'), Decimal('114.62083959076622')], 'axes': [Decimal('193.48521779387866'), Decimal('193.48521779387866')], 'angle': 90.0}",0.9243281693490646,84,2570.135902,2.182681318485209,-1.8660372953093707,"[0.4534593199568139, Decimal('0.26329215819698015')]",pupil.1,1,3d c++,0.4534593199568139,0.26329215819698015
"{'center': [Decimal('-1.6218096687126573'), 6.24014284288252, 67.51278175098199], 'normal': [Decimal('-0.23676802407285655'), 0.5756147084861567, -0.7826931775293765], 'radius': Decimal('2.5508324648563554')}",0.9495385137029559,2752.918745,5.101664929712711,"{'center': [Decimal('145.26206825592658'), Decimal('176.93874873144367')], 'axes': [Decimal('33.927196504663286'), 46.8670233154474], 'angle': -68.34347040877894}","[Decimal('145.26206825592658'), Decimal('176.93874873144367')]",46.8670233154474,"{'center': [Decimal('1.2194066201616212'), -0.6672336589513603, 76.90509988133451], 'radius': 12.0}","{'center': [Decimal('169.83071481171953'), Decimal('114.62083959076622')], 'axes': [Decimal('193.48521779387866'), Decimal('193.48521779387866')], 'angle': 90.0}",0.9240344209012319,84,2570.135902,2.1841520098477933,-1.8645490252457748,"[Decimal('0.45394396329977055'), 0.2627552136189847]",pupil.1,1,3d c++,0.45394396329977055,0.2627552136189847
"{'center': [-1.609124625210146, 6.229757762372735, 67.50132828010251], 'normal': [Decimal('-0.23571093711431396'), 0.5747492851103413, -0.783647633436], 'radius': 2.548744413867772}",0.9982218219209094,2752.927145,5.097488827735544,"{'center': [Decimal('145.37541231598448'), 176.8535074425314], 'axes': [33.9604695826698, 46.83654659568284], 'angle': -68.40662535330847}","[Decimal('145.37541231598448'), 176.8535074425314]",46.83654659568284,"{'center': [Decimal('1.2194066201616212'), -0.6672336589513603, 76.90509988133451], 'radius': 12.0}","{'center': [Decimal('169.83071481171953'), Decimal('114.62083959076622')], 'axes': [Decimal('193.48521779387866'), Decimal('193.48521779387866')], 'angle': 90.0}",0.9235837795251722,84,2570.135902,2.183094067880052,-1.8629748853023655,"[0.4542981634874515, 0.2631103856561192]",pupil.1,1,3d c++,0.4542981634874515,0.2631103856561192
"{'center': [Decimal('-1.6370148971511467'), 6.243614050398085, 67.51994990631482], 'normal': [Decimal('-0.23803512644273067'), 0.5759039757791204, -0.7820958312516412], 'radius': Decimal('2.5554588831886957')}",0.9885917728486644,2752.935545,5.1109177663773915,"{'center': [Decimal('145.12521920749904'), 176.9634784596063], 'axes': [Decimal('33.950895615910454'), 46.94710324095492], 'angle': -68.24287397028647}","[Decimal('145.12521920749904'), 176.9634784596063]",46.94710324095492,"{'center': [Decimal('1.2194066201616212'), -0.6672336589513603, 76.90509988133451], 'radius': 12.0}","{'center': [Decimal('169.83071481171953'), Decimal('114.62083959076622')], 'axes': [Decimal('193.48521779387866'), Decimal('193.48521779387866')], 'angle': 90.0}",0.9232781231024001,84,2570.135902,2.184505802042963,-1.8662441389199205,"[0.4535163100234345, 0.2626521730849737]",pupil.1,1,3d c++,0.4535163100234345,0.2626521730849737
"{'center': [Decimal('-1.6371169740348923'), 6.236542427543375, 67.51477780467803], 'normal': [Decimal('-0.23804363284970945'), 0.5753146738745613, -0.7825268397213734], 'radius': Decimal('2.5606905914939957')}",0.9776935442904375,2752.943945,5.121381182987991,"{'center': [Decimal('145.12390932870926'), Decimal('176.90146424649475')], 'axes': [34.04849870556156, 47.04685043093558], 'angle': -68.22223024987512}","[Decimal('145.12390932870926'), Decimal('176.90146424649475')]",47.04685043093558,"{'center': [Decimal('1.2194066201616212'), -0.6672336589513603, 76.90509988133451], 'radius': 12.0}","{'center': [Decimal('169.83071481171953'), Decimal('114.62083959076622')], 'axes': [Decimal('193.48521779387866'), Decimal('193.48521779387866')], 'angle': 90.0}",0.9230922992711887,84,2570.135902,2.183785141606456,-1.866100657389473,"[0.4535122166522164, Decimal('0.26291056563960524')]",pupil.1,1,3d c++,0.4535122166522164,0.26291056563960524
"{'center': [Decimal('-1.6394934418233233'), Decimal('6.2393345788917935'), 67.51755464247688], 'normal': [Decimal('-0.23824167183207873'), 0.5755473531535962, -0.7822954365714694], 'radius': 2.559253184942722}",0.9987152634429786,2752.952345,5.118506369885444,"{'center': [145.102584206947, Decimal('176.92519327486258')], 'axes': [34.01446434849247, 47.01850269332066], 'angle': -68.21285817694569}","[145.102584206947, Decimal('176.92519327486258')]",47.01850269332066,"{'center': [Decimal('1.2194066201616212'), -0.6672336589513603, 76.90509988133451], 'radius': 12.0}","{'center': [Decimal('169.83071481171953'), Decimal('114.62083959076622')], 'axes': [Decimal('193.48521779387866'), Decimal('193.48521779387866')], 'angle': 90.0}",0.9226541720993353,84,2570.135902,2.1840696426634523,-1.8664146974934217,"[0.4534455756467094, Decimal('0.26281169468807264')]",pupil.1,1,3d c++,0.4534455756467094,0.26281169468807264
"{'center': [Decimal('-1.6391350044092892'), 6.231940231118182, 67.51200989905614], 'normal': [Decimal('-0.23821180204757586'), 0.5749311575057953, -0.7827574985231972], 'radius': Decimal('2.5704756678627887')}",0.9978242533521247,2752.960745,5.140951335725577,"{'center': [Decimal('145.10614739482736'), Decimal('176.85878246909238')], 'axes': [34.19391765403479, Decimal('47.228651019827495')], 'angle': -68.1946135217171}","[Decimal('145.10614739482736'), Decimal('176.85878246909238')]",47.228651019827495,"{'center': [Decimal('1.2194066201616212'), -0.6672336589513603, 76.90509988133451], 'radius': 12.0}","{'center': [Decimal('169.83071481171953'), Decimal('114.62083959076622')], 'axes': [Decimal('193.48521779387866'), Decimal('193.48521779387866')], 'angle': 90.0}",0.9219101842120936,84,2570.135902,2.1833163335832935,-1.8662152512423626,"[0.4534567106088355, 0.2630884063787817]",pupil.1,1,3d c++,0.4534567106088355,0.2630884063787817
"{'center': [Decimal('-1.6494328941413465'), 6.226009728079564, 67.5107954659811], 'normal': [Decimal('-0.23906995952524732'), 0.5744369489192437, -0.7828587012794499], 'radius': Decimal('2.5663505507280355')}",0.9966079412226856,2752.969145,5.132701101456071,"{'center': [145.0113726651751, Decimal('176.80678177731983')], 'axes': [Decimal('34.146149166450414'), 47.15364657624176], 'angle': -68.10310988415551}","[145.0113726651751, Decimal('176.80678177731983')]",47.15364657624176,"{'center': [Decimal('1.2194066201616212'), -0.6672336589513603, 76.90509988133451], 'radius': 12.0}","{'center': [Decimal('169.83071481171953'), Decimal('114.62083959076622')], 'axes': [Decimal('193.48521779387866'), Decimal('193.48521779387866')], 'angle': 90.0}",0.9211642574135204,84,2570.135902,2.18271244369858,-1.8671822286226702,"[Decimal('0.45316053957867214'), Decimal('0.26330507592783403')]",pupil.1,1,3d c++,0.45316053957867214,0.26330507592783403
