circle_3d,confidence,timestamp,diameter_3d,ellipse,location,diameter,sphere,projected_sphere,model_confidence,model_id,model_birth_timestamp,theta,phi,norm_pos,topic,id,method,norm_x,norm_y
"{'center': [-8.092153961295027, Decimal('1.5433919160346639'), 55.50323991260912], 'normal': [-0.2550996794823411, 0.5563960089792758, -0.790789247979473], 'radius': 1.977808076143403}",0.9998504374792346,400326.336464,3.955616152286806,"{'center': [69.72230797894093, 136.9021375040615], 'axes': [Decimal('32.438330248920025'), 44.45865602094826], 'angle': -58.68968564718732}","[69.72230797894093, 136.9021375040615]",44.45865602094826,"{'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}","{'center': [Decimal('112.00702051015996'), 71.0301497604681], 'axes': [Decimal('228.94875127703472'), Decimal('228.94875127703472')], 'angle': 90.0}",0.9558157078758844,1,400315.231673,2.160838431557058,-1.8828457485892538,"[Decimal('0.21788221243419043'), Decimal('0.42957442706641047')]",pupil.1,1,3d c++,0.21788221243419043,0.42957442706641047
"{'center': [-8.090198109847012, Decimal('1.5263779231841879'), 55.49066179285317], 'normal': [-0.2549366918616731, 0.5549781762417361, -0.7918374246258021], 'radius': Decimal('1.9742033920719546')}",0.9991908698243203,400326.344864,3.948406784143909,"{'center': [69.72360030945092, Decimal('136.71732720305891')], 'axes': [32.44241527439323, Decimal('44.387765333469304')], 'angle': -58.62129196181427}","[69.72360030945092, Decimal('136.71732720305891')]",44.387765333469304,"{'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}","{'center': [Decimal('112.00702051015996'), 71.0301497604681], 'axes': [Decimal('228.94875127703472'), Decimal('228.94875127703472')], 'angle': 90.0}",0.9556280142714924,1,400315.231673,2.15913305796346,-1.8822724381796694,"[Decimal('0.21788625096703412'), 0.4303444699872545]",pupil.1,1,3d c++,0.21788625096703412,0.4303444699872545
"{'center': [-8.08137813785249, Decimal('1.5470846664341105'), Decimal('55.502368834178355')], 'normal': [Decimal('-0.25420169419546285'), 0.5567037381792296, -0.790861837848703], 'radius': Decimal('1.9545916829605743')}",0.9993641137100603,400326.353264,3.9091833659211486,"{'center': [69.83809683136317, Decimal('136.95134737580094')], 'axes': [Decimal('32.066817923274435'), 43.93701196292661], 'angle': -58.77679055061547}","[69.83809683136317, Decimal('136.95134737580094')]",43.93701196292661,"{'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}","{'center': [Decimal('112.00702051015996'), 71.0301497604681], 'axes': [Decimal('228.94875127703472'), Decimal('228.94875127703472')], 'angle': 90.0}",0.955576544244241,1,400315.231673,2.161208826289534,-1.881790141805998,"[0.2182440525980099, Decimal('0.42936938593416274')]",pupil.1,1,3d c++,0.2182440525980099,0.42936938593416274
"{'center': [-8.069432912797817, Decimal('1.5291570344138368'), 55.48594838759303], 'normal': [-0.2532062587742402, 0.5552097688442068, -0.7922302083974803], 'radius': Decimal('1.9309680191444343')}",0.9987668674267653,400326.361664,3.8619360382888686,"{'center': [69.94216681125687, 136.7640798150388], 'axes': [Decimal('31.764300163187777'), Decimal('43.418540984634326')], 'angle': -58.76887887386997}","[69.94216681125687, 136.7640798150388]",43.418540984634326,"{'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}","{'center': [Decimal('112.00702051015996'), 71.0301497604681], 'axes': [Decimal('228.94875127703472'), Decimal('228.94875127703472')], 'angle': 90.0}",0.955304378135946,1,400315.231673,2.15941148552415,-1.8801472464719,"[Decimal('0.21856927128517772'), 0.4301496674373383]",pupil.1,1,3d c++,0.21856927128517772,0.4301496674373383
"{'center': [-8.076866208759103, 1.525011738041644, 55.48542288093458], 'normal': [Decimal('-0.25382570010434735'), 0.5548643274798574, -0.7922740006190179], 'radius': Decimal('1.9599188857907885')}",0.9999301385749578,400326.370064,3.919837771581577,"{'center': [69.86193682630392, 136.7083313110617], 'axes': [32.23986056684197, 44.07039594430634], 'angle': -58.70090457995748}","[69.86193682630392, 136.7083313110617]",44.07039594430634,"{'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}","{'center': [Decimal('112.00702051015996'), 71.0301497604681], 'axes': [Decimal('228.94875127703472'), Decimal('228.94875127703472')], 'angle': 90.0}",0.9556528096854366,1,400315.231673,2.1589962045342688,-1.8808404510745145,"[Decimal('0.21831855258219973'), Decimal('0.43038195287057623')]",pupil.1,1,3d c++,0.21831855258219973,0.43038195287057623
"{'center': [-8.034386149786181, Decimal('1.5479886231880782'), 55.4880280316671], 'normal': [Decimal('-0.25028569518993726'), 0.5567790679087269, -0.7920569047246411], 'radius': 1.969256163739469}",0.9995514560804252,400326.378464,3.938512327478938,"{'center': [70.33985632283222, Decimal('136.96015816751358')], 'axes': [32.40191399893594, Decimal('44.277461022341164')], 'angle': -59.08502093443831}","[70.33985632283222, Decimal('136.96015816751358')]",44.277461022341164,"{'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}","{'center': [Decimal('112.00702051015996'), 71.0301497604681], 'axes': [Decimal('228.94875127703472'), Decimal('228.94875127703472')], 'angle': 90.0}",0.955608937127439,1,400315.231673,2.161299510063657,-1.8768617016370677,"[Decimal('0.21981205100885068'), 0.4293326743020267]",pupil.1,1,3d c++,0.21981205100885068,0.4293326743020267
"{'center': [-8.118561447132112, Decimal('1.5464854199153786'), Decimal('55.513978569675146')], 'normal': [-0.2573003033020982, 0.5566538009693353, -0.7898943598906375], 'radius': 1.962772509932053}",0.9996963391872303,400326.386864,3.925545019864106,"{'center': [69.4439461645728, Decimal('136.93888083548728')], 'axes': [32.12549237279356, 44.11237786631979], 'angle': -58.5349101118539}","[69.4439461645728, Decimal('136.93888083548728')]",44.11237786631979,"{'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}","{'center': [Decimal('112.00702051015996'), 71.0301497604681], 'axes': [Decimal('228.94875127703472'), Decimal('228.94875127703472')], 'angle': 90.0}",0.9557280207195706,1,400315.231673,2.161148713690213,-1.8856975159767888,"[Decimal('0.21701233176428997'), 0.4294213298521363]",pupil.1,1,3d c++,0.21701233176428997,0.4294213298521363
"{'center': [-8.15485892547384, Decimal('1.5387841469637529'), Decimal('55.520449715391464')], 'normal': [Decimal('-0.26032509316390884'), 0.5560120282233665, -0.789355097747611], 'radius': Decimal('1.9724904232131566')}",0.999984056412406,400326.395264,3.944980846426313,"{'center': [69.05176823288139, Decimal('136.84824813340447')], 'axes': [32.23448062536129, 44.32637023113968], 'angle': -58.26611852248118}","[69.05176823288139, Decimal('136.84824813340447')]",44.32637023113968,"{'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}","{'center': [Decimal('112.00702051015996'), 71.0301497604681], 'axes': [Decimal('228.94875127703472'), Decimal('228.94875127703472')], 'angle': 90.0}",0.9558609830022768,1,400315.231673,2.1603763862969627,-1.8893586980711965,"[Decimal('0.21578677572775434'), 0.4297989661108147]",pupil.1,1,3d c++,0.21578677572775434,0.4297989661108147
"{'center': [-8.138279428707676, Decimal('1.5252818666825556'), Decimal('55.505506965154666')], 'normal': [-0.2589434684333952, 0.5548868381999333, -0.7906003269340104], 'radius': Decimal('1.9631075067654438')}",0.9998845958512989,400326.403664,3.9262150135308875,"{'center': [69.21109618395016, 136.7051020211817], 'axes': [32.16279709858985, 44.12714330932322], 'angle': -58.30739833823823}","[69.21109618395016, 136.7051020211817]",44.12714330932322,"{'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}","{'center': [Decimal('112.00702051015996'), 71.0301497604681], 'axes': [Decimal('228.94875127703472'), Decimal('228.94875127703472')], 'angle': 90.0}",0.9565341926502824,1,400315.231673,2.1590232628560213,-1.8873126989479438,"[Decimal('0.21628467557484427'), Decimal('0.43039540824507627')]",pupil.1,1,3d c++,0.21628467557484427,0.43039540824507627
"{'center': [-8.125293183820922, Decimal('1.5497450429907405'), 55.51847250204812], 'normal': [Decimal('-0.25786128135949893'), 0.5569254362256154, -0.789519865526223], 'radius': Decimal('1.9478455949604745')}",0.9997539211232962,400326.412064,3.895691189920949,"{'center': [69.37451545142605, Decimal('136.97900688248987')], 'axes': [Decimal('31.855684259449095'), 43.77327801394931], 'angle': Decimal('-58.507421112308876')}","[69.37451545142605, Decimal('136.97900688248987')]",43.77327801394931,"{'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}","{'center': [Decimal('112.00702051015996'), 71.0301497604681], 'axes': [Decimal('228.94875127703472'), Decimal('228.94875127703472')], 'angle': 90.0}",0.9564900349748107,1,400315.231673,2.1614757275927294,-1.8864793746386104,"[0.2167953607857064, Decimal('0.42925413798962553')]",pupil.1,1,3d c++,0.2167953607857064,0.42925413798962553
