circle_3d,confidence,timestamp,diameter_3d,ellipse,location,diameter,sphere,projected_sphere,model_confidence,model_id,model_birth_timestamp,theta,phi,norm_pos,topic,id,method,norm_x,norm_y
"{'center': [-3.345552740735148, Decimal('10.679891820973635'), 73.49463648160577], 'normal': [-0.0571644119103352, 0.6757329539077443, -0.7349266664192147], 'radius': 3.194046446788265}",0.9690004375553118,14719.762497,6.38809289357653,"{'center': [131.8016546924409, Decimal('209.59173387242123')], 'axes': [Decimal('34.188487528097816'), 53.93605160582577], 'angle': -83.80023324334189}","[131.8016546924409, Decimal('209.59173387242123')]",53.93605160582577,"{'center': [Decimal('-2.6595797978111255'), Decimal('2.5710963740807036'), 82.31375647863635], 'radius': 12.0}","{'center': [Decimal('139.96763183720253'), Decimal('139.36589727069207')], 'axes': [Decimal('180.77172803870207'), Decimal('180.77172803870207')], 'angle': 90.0}",0.9800340546665232,1,14450.341897,2.3127548888206673,-1.6484225002517354,"[Decimal('0.41188017091387785'), 0.1267011088649116]",pupil.1,1,3d c++,0.41188017091387785,0.1267011088649116
"{'center': [Decimal('-3.3269472998373044'), Decimal('10.680535900737619'), 73.49380119639518], 'normal': [Decimal('-0.055613958502181565'), 0.6757866272214096, -0.734996273520097], 'radius': 3.174344907584529}",0.999914701607768,14719.770897,6.348689815169058,"{'center': [Decimal('131.95681275214957'), Decimal('209.60426864575692')], 'axes': [Decimal('33.985015974343696'), Decimal('53.603800954179555')], 'angle': -83.92706194553983}","[Decimal('131.95681275214957'), Decimal('209.60426864575692')]",53.603800954179555,"{'center': [Decimal('-2.6595797978111255'), Decimal('2.5710963740807036'), 82.31375647863635], 'radius': 12.0}","{'center': [Decimal('139.96763183720253'), Decimal('139.36589727069207')], 'axes': [Decimal('180.77172803870207'), Decimal('180.77172803870207')], 'angle': 90.0}",0.9800550463242241,1,14450.341897,2.31282770352501,-1.6463180515979332,"[0.4123650398504674, Decimal('0.12664888064267954')]",pupil.1,1,3d c++,0.4123650398504674,0.12664888064267954
"{'center': [-3.333675703759385, 10.66427544509914, 73.47938908566401], 'normal': [-0.05617465882902162, 0.6744315892515363, -0.7361972827476954], 'radius': 3.171015102886945}",0.967810796411646,14719.779297,6.34203020577389,"{'center': [Decimal('131.89508911183296'), Decimal('209.48540669650188')], 'axes': [34.03603904558581, 53.55788976053762], 'angle': -83.86667207764457}","[Decimal('131.89508911183296'), Decimal('209.48540669650188')]",53.55788976053762,"{'center': [Decimal('-2.6595797978111255'), Decimal('2.5710963740807036'), 82.31375647863635], 'radius': 12.0}","{'center': [Decimal('139.96763183720253'), Decimal('139.36589727069207')], 'axes': [Decimal('180.77172803870207'), Decimal('180.77172803870207')], 'angle': 90.0}",0.9800585950351604,1,14450.341897,2.31099090568006,-1.6469525664909015,"[0.412172153474478, Decimal('0.12714413876457553')]",pupil.1,1,3d c++,0.412172153474478,0.12714413876457553
"{'center': [-3.330910628575598, Decimal('10.670471668294148'), 73.48485876945713], 'normal': [-0.05594423589703937, 0.6749479411844537, -0.7357414757649345], 'radius': Decimal('3.1770638314733226')}",0.9999355751350097,14719.787697,6.354127662946645,"{'center': [131.9203595840001, Decimal('209.52922954265762')], 'axes': [Decimal('34.068115957449606'), 53.65619875119319], 'angle': -83.89106867096295}","[131.9203595840001, Decimal('209.52922954265762')]",53.65619875119319,"{'center': [Decimal('-2.6595797978111255'), Decimal('2.5710963740807036'), 82.31375647863635], 'radius': 12.0}","{'center': [Decimal('139.96763183720253'), Decimal('139.36589727069207')], 'axes': [Decimal('180.77172803870207'), Decimal('180.77172803870207')], 'angle': 90.0}",0.9800761248848433,1,14450.341897,2.311690473448086,-1.646688187556393,"[0.4122511237000003, Decimal('0.12696154357225997')]",pupil.1,1,3d c++,0.4122511237000003,0.12696154357225997
"{'center': [Decimal('-3.3397946541570147'), Decimal('10.664756312375209'), 73.48029868723592], 'normal': [-0.05668457136215743, 0.6744716615245422, -0.7361214826167023], 'radius': 3.214342873051502}",0.9999948854427306,14719.796097,6.428685746103004,"{'center': [Decimal('131.84485171830556'), 209.4747243074134], 'axes': [Decimal('34.495398746829146'), 54.28962033938825], 'angle': -83.82547111921217}","[Decimal('131.84485171830556'), 209.4747243074134]",54.28962033938825,"{'center': [Decimal('-2.6595797978111255'), Decimal('2.5710963740807036'), 82.31375647863635], 'radius': 12.0}","{'center': [Decimal('139.96763183720253'), Decimal('139.36589727069207')], 'axes': [Decimal('180.77172803870207'), Decimal('180.77172803870207')], 'angle': 90.0}",0.9801747193944887,1,14450.341897,2.311045180689704,-1.6476490329168485,"[Decimal('0.41201516161970486'), Decimal('0.12718864871911084')]",pupil.1,1,3d c++,0.41201516161970486,0.12718864871911084
"{'center': [-3.309350634291704, Decimal('10.667038822659293'), 73.48009847476487], 'normal': [-0.05414756970671487, 0.6746618707148826, -0.7361381669892897], 'radius': Decimal('3.1688449715010094')}",0.9995651256670463,14719.804497,6.337689943002019,"{'center': [Decimal('132.09901905099235'), 209.508428614075], 'axes': [Decimal('34.011904592205056'), 53.52085174254416], 'angle': -84.03451931741557}","[Decimal('132.09901905099235'), 209.508428614075]",53.52085174254416,"{'center': [Decimal('-2.6595797978111255'), Decimal('2.5710963740807036'), 82.31375647863635], 'radius': 12.0}","{'center': [Decimal('139.96763183720253'), Decimal('139.36589727069207')], 'axes': [Decimal('180.77172803870207'), Decimal('180.77172803870207')], 'angle': 90.0}",0.9801685812970362,1,14450.341897,2.3113028420624615,-1.6442203555568031,"[0.4128094345343511, 0.1270482141080208]",pupil.1,1,3d c++,0.4128094345343511,0.1270482141080208
"{'center': [Decimal('-3.3226826520660895'), Decimal('10.629801078755802'), 73.44710135466055], 'normal': [Decimal('-0.055258571187913656'), 0.6715587253895916, -0.7388879269979836], 'radius': Decimal('3.1800149946746297')}",0.9998259403096695,14719.812897,6.360029989349259,"{'center': [Decimal('131.97534345275687'), 209.2301602535124], 'axes': [Decimal('34.331712856143845'), 53.73349948702157], 'angle': -83.91028413236504}","[Decimal('131.97534345275687'), 209.2301602535124]",53.73349948702157,"{'center': [Decimal('-2.6595797978111255'), Decimal('2.5710963740807036'), 82.31375647863635], 'radius': 12.0}","{'center': [Decimal('139.96763183720253'), Decimal('139.36589727069207')], 'axes': [Decimal('180.77172803870207'), Decimal('180.77172803870207')], 'angle': 90.0}",0.9801445306278245,1,14450.341897,2.3071067953004767,-1.645443500937726,"[Decimal('0.41242294828986525'), 0.128207665610365]",pupil.1,1,3d c++,0.41242294828986525,0.128207665610365
"{'center': [Decimal('-3.3182345048244493'), Decimal('10.567507147883497'), 73.3905514090697], 'normal': [-0.05488789225111031, 0.666367564483566, -0.7436004224638868], 'radius': Decimal('3.2147975138701628')}",0.891803379410226,14719.821297,6.4295950277403255,"{'center': [Decimal('131.99223739872966'), 208.7604694573752], 'axes': [35.05880990461862, 54.36324074167986], 'angle': -83.88411491237677}","[Decimal('131.99223739872966'), 208.7604694573752]",54.36324074167986,"{'center': [Decimal('-2.6595797978111255'), Decimal('2.5710963740807036'), 82.31375647863635], 'radius': 12.0}","{'center': [Decimal('139.96763183720253'), Decimal('139.36589727069207')], 'axes': [Decimal('180.77172803870207'), Decimal('180.77172803870207')], 'angle': 90.0}",0.9801820964015828,1,14450.341897,2.3001227673127005,-1.6444763979224943,"[0.4124757418710302, Decimal('0.13016471059427004')]",pupil.1,1,3d c++,0.4124757418710302,0.13016471059427004
"{'center': [-3.274751748217616, Decimal('10.570653179998162'), 73.39026756564202], 'normal': [-0.05126432920054087, 0.6666297338264549, -0.7436240760828609], 'radius': Decimal('3.1645332940650763')}",0.8457466149784338,14719.829697,6.329066588130153,"{'center': [Decimal('132.35590928319235'), Decimal('208.80310230976107')], 'axes': [34.51776926018721, Decimal('53.513035058634955')], 'angle': -84.18608081155884}","[Decimal('132.35590928319235'), Decimal('208.80310230976107')]",53.513035058634955,"{'center': [Decimal('-2.6595797978111255'), Decimal('2.5710963740807036'), 82.31375647863635], 'radius': 12.0}","{'center': [Decimal('139.96763183720253'), Decimal('139.36589727069207')], 'axes': [Decimal('180.77172803870207'), Decimal('180.77172803870207')], 'angle': 90.0}",0.9801783494885918,1,14450.341897,2.300474433515032,-1.6396259278098575,"[0.4136122165099761, Decimal('0.12998707370932883')]",pupil.1,1,3d c++,0.4136122165099761,0.12998707370932883
"{'center': [-3.265897851944732, Decimal('10.506424348585055'), 73.3325010900907], 'normal': [Decimal('-0.050526504511133864'), 0.6612773312086959, -0.748437949045471], 'radius': Decimal('3.1759002344781844')}",0.712452396184472,14719.838097,6.351800468956369,"{'center': [Decimal('132.40921850386343'), Decimal('208.32538062309487')], 'axes': [34.9979490859996, 53.74739636409985], 'angle': -84.19079055711053}","[Decimal('132.40921850386343'), Decimal('208.32538062309487')]",53.74739636409985,"{'center': [Decimal('-2.6595797978111255'), Decimal('2.5710963740807036'), 82.31375647863635], 'radius': 12.0}","{'center': [Decimal('139.96763183720253'), Decimal('139.36589727069207')], 'axes': [Decimal('180.77172803870207'), Decimal('180.77172803870207')], 'angle': 90.0}",0.980191522322571,1,14450.341897,2.2933165993862055,-1.6382033250207189,"[0.4137788078245732, Decimal('0.13197758073710475')]",pupil.1,1,3d c++,0.4137788078245732,0.13197758073710475
