circle_3d,confidence,timestamp,diameter_3d,ellipse,location,diameter,sphere,projected_sphere,model_confidence,model_id,model_birth_timestamp,theta,phi,norm_pos,topic,id,method,python_timestamp,norm_x,norm_y
"{'center': [Decimal('-1.4515270724263172'), 4.51606899009694, Decimal('47.377623535200996')], 'normal': [Decimal('-0.25360867899375494'), 0.6100323845715087, -0.7506950963693859], 'radius': 2.32823830588714}",0.9994393664992205,360130.565369,4.65647661177428,"{'center': [Decimal('141.27012637981775'), Decimal('178.47480545375652')], 'axes': [41.77056432895099, 60.97013592114079], 'angle': -67.83180964384951}","[Decimal('141.27012637981775'), Decimal('178.47480545375652')]",60.97013592114079,"{'center': [Decimal('1.5917770754987421'), Decimal('-2.8043196247611633'), 56.38596469163363], 'radius': 12.0}","{'center': [Decimal('177.50261420916425'), 89.16469946270334], 'axes': [Decimal('263.89545840665284'), Decimal('263.89545840665284')], 'angle': 90.0}",0.9699925334832105,1,360118.712969,2.2268977872594444,-1.8965900267381237,"[Decimal('0.44146914493693046'), Decimal('0.25635497727601453')]",pupil.1,1,3d c++,1581495033.9869869,0.44146914493693046,0.25635497727601453
"{'center': [Decimal('-1.4560581278434135'), 4.512122026200044, 47.37594903452469], 'normal': [-0.2539862669451796, 0.6097034709134339, -0.7508346380924121], 'radius': Decimal('2.3498815855579553')}",0.999567805533468,360130.573769,4.699763171115911,"{'center': [141.2155701852399, Decimal('178.41369128246788')], 'axes': [42.17247736951832, 61.53966138916294], 'angle': -67.78846840491731}","[141.2155701852399, Decimal('178.41369128246788')]",61.53966138916294,"{'center': [Decimal('1.5917770754987421'), Decimal('-2.8043196247611633'), 56.38596469163363], 'radius': 12.0}","{'center': [Decimal('177.50261420916425'), 89.16469946270334], 'axes': [Decimal('263.89545840665284'), Decimal('263.89545840665284')], 'angle': 90.0}",0.969932216481928,1,360118.712969,2.226482755850161,-1.8969849954077247,"[0.4412986568288747, Decimal('0.25660961965638385')]",pupil.1,1,3d c++,1581495033.99432,0.4412986568288747,0.25660961965638385
"{'center': [Decimal('-1.4601595437457016'), 4.520201905841539, 47.38390563718102], 'normal': [Decimal('-0.25432805160370364'), 0.6103767942168918, -0.7501715878710509], 'radius': 2.354182928667825}",0.9999551648281021,360130.582169,4.70836585733565,"{'center': [141.1660402705238, 178.507473592637], 'axes': [42.19024649081716, 61.64213733512953], 'angle': -67.78228990086302}","[141.1660402705238, 178.507473592637]",61.64213733512953,"{'center': [Decimal('1.5917770754987421'), Decimal('-2.8043196247611633'), 56.38596469163363], 'radius': 12.0}","{'center': [Decimal('177.50261420916425'), 89.16469946270334], 'axes': [Decimal('263.89545840665284'), Decimal('263.89545840665284')], 'angle': 90.0}",0.9699465565557341,1,360118.712969,2.2273325140693943,-1.8976619547280735,"[0.4411438758453869, Decimal('0.25621886003067906')]",pupil.1,1,3d c++,1581495034.0031204,0.4411438758453869,0.25621886003067906
"{'center': [Decimal('-1.4417030509933635'), 4.509256106266886, 47.36878063292134], 'normal': [-0.2527900105410088, 0.6094646442523374, -0.7514320048926906], 'radius': 2.351111171545808}",0.999544275998466,360130.590569,4.702222343091616,"{'center': [Decimal('141.40004066128174'), Decimal('178.38381460494213')], 'axes': [42.24771613676238, 61.58120060224084], 'angle': -67.88235508682337}","[Decimal('141.40004066128174'), Decimal('178.38381460494213')]",61.58120060224084,"{'center': [Decimal('1.5917770754987421'), Decimal('-2.8043196247611633'), 56.38596469163363], 'radius': 12.0}","{'center': [Decimal('177.50261420916425'), 89.16469946270334], 'axes': [Decimal('263.89545840665284'), Decimal('263.89545840665284')], 'angle': 90.0}",0.9698242886116315,1,360118.712969,2.2261814814649314,-1.8953142409667596,"[Decimal('0.44187512706650545'), Decimal('0.25673410581274114')]",pupil.1,1,3d c++,1581495034.0115056,0.44187512706650545,0.25673410581274114
"{'center': [Decimal('-1.4509298636937784'), 4.49776812780524, 47.36258123884778], 'normal': [-0.2535589115993767, 0.6085073127138669, -0.7519486210654872], 'radius': Decimal('2.3697605004709454')}",0.999574526859634,360130.598969,4.739521000941891,"{'center': [Decimal('141.28217032998083'), 178.2311923521533], 'axes': [42.63095214033119, 62.07822821008486], 'angle': -67.78414676609513}","[Decimal('141.28217032998083'), 178.2311923521533]",62.07822821008486,"{'center': [Decimal('1.5917770754987421'), Decimal('-2.8043196247611633'), 56.38596469163363], 'radius': 12.0}","{'center': [Decimal('177.50261420916425'), 89.16469946270334], 'axes': [Decimal('263.89545840665284'), Decimal('263.89545840665284')], 'angle': 90.0}",0.9697617270327585,1,360118.712969,2.224974529060468,-1.8960250281306623,"[0.4415067822811901, 0.2573700318660279]",pupil.1,1,3d c++,1581495034.018825,0.4415067822811901,0.2573700318660279
"{'center': [-1.450820112238256, 4.514676046025105, 47.37625300234042], 'normal': [Decimal('-0.25354976564474985'), 0.6099163058988557, -0.7508093074411011], 'radius': 2.350636711052039}",0.9992802244753203,360130.607369,4.701273422104078,"{'center': [141.2839731328617, 178.4461557926238], 'axes': [Decimal('42.183522166457706'), Decimal('61.559086446330554')], 'angle': -67.83290089516494}","[141.2839731328617, 178.4461557926238]",61.559086446330554,"{'center': [Decimal('1.5917770754987421'), Decimal('-2.8043196247611633'), 56.38596469163363], 'radius': 12.0}","{'center': [Decimal('177.50261420916425'), 89.16469946270334], 'axes': [Decimal('263.89545840665284'), Decimal('263.89545840665284')], 'angle': 90.0}",0.9695842974989266,1,360118.712969,2.2267513011754123,-1.8964734679959943,"[Decimal('0.44151241604019276'), Decimal('0.25647435086406745')]",pupil.1,1,3d c++,1581495034.0267081,0.44151241604019276,0.25647435086406745
"{'center': [-1.466093496038711, 4.519183752659133, 47.38509107577619], 'normal': [-0.2548225476281211, 0.6102919481183581, -0.7500728013214539], 'radius': 2.378139846390405}",0.999786987630909,360130.615769,4.75627969278081,"{'center': [Decimal('141.09487455389186'), Decimal('178.47984652483018')], 'axes': [Decimal('42.611824114945385'), 62.26854664161027], 'angle': -67.73735598045322}","[Decimal('141.09487455389186'), Decimal('178.47984652483018')]",62.26854664161027,"{'center': [Decimal('1.5917770754987421'), Decimal('-2.8043196247611633'), 56.38596469163363], 'radius': 12.0}","{'center': [Decimal('177.50261420916425'), 89.16469946270334], 'axes': [Decimal('263.89545840665284'), Decimal('263.89545840665284')], 'angle': 90.0}",0.9695241624085416,1,360118.712969,2.227225404617633,-1.8982931677403088,"[Decimal('0.44092148298091205'), 0.2563339728132076]",pupil.1,1,3d c++,1581495034.0344179,0.44092148298091205,0.2563339728132076
"{'center': [-1.486180155853411, 4.496330192042903, Decimal('47.373379516759236')], 'normal': [Decimal('-0.25649643594601274'), 0.6083874847336722, -0.7510487645728663], 'radius': 2.351298605064749}",0.999786297582693,360130.624169,4.702597210129498,"{'center': [140.8232260982573, Decimal('178.21042798936543')], 'axes': [42.21869223796412, 61.58001129305269], 'angle': -67.52968593116472}","[140.8232260982573, Decimal('178.21042798936543')]",61.58001129305269,"{'center': [Decimal('1.5917770754987421'), Decimal('-2.8043196247611633'), 56.38596469163363], 'radius': 12.0}","{'center': [Decimal('177.50261420916425'), 89.16469946270334], 'axes': [Decimal('263.89545840665284'), Decimal('263.89545840665284')], 'angle': 90.0}",0.969533887604801,1,360118.712969,2.224823535038989,-1.8998946248292197,"[Decimal('0.44007258155705403'), 0.2574565500443107]",pupil.1,1,3d c++,1581495034.0432706,0.44007258155705403,0.2574565500443107
"{'center': [Decimal('-1.4773453745136684'), 4.504261395226894, 47.37679542576343], 'normal': [-0.2557602041677009, 0.6090484183323381, -0.750764105489183], 'radius': Decimal('2.3468534874890303')}",0.999037149503059,360130.632569,4.693706974978061,"{'center': [Decimal('140.93832370132435'), Decimal('178.31214734741303')], 'axes': [Decimal('42.112694740644564'), Decimal('61.459104339230905')], 'angle': -67.61504988821346}","[Decimal('140.93832370132435'), Decimal('178.31214734741303')]",61.459104339230905,"{'center': [Decimal('1.5917770754987421'), Decimal('-2.8043196247611633'), 56.38596469163363], 'radius': 12.0}","{'center': [Decimal('177.50261420916425'), 89.16469946270334], 'axes': [Decimal('263.89545840665284'), Decimal('263.89545840665284')], 'angle': 90.0}",0.9692698192932836,1,360118.712969,2.2256565886453346,-1.8991321772031038,"[0.4404322615666386, 0.257032719385779]",pupil.1,1,3d c++,1581495034.0504751,0.4404322615666386,0.257032719385779
"{'center': [-1.45340214251585, 4.502377365505115, 47.36714755064415], 'normal': [Decimal('-0.25376493483454937'), 0.6088914158555232, -0.751568095082457], 'radius': 2.372176574848244}",0.999803786761146,360130.640969,4.744353149696488,"{'center': [Decimal('141.25218120603768'), Decimal('178.28470621371247')], 'axes': [42.64002150706162, 62.13563411908926], 'angle': -67.77967407319682}","[Decimal('141.25218120603768'), Decimal('178.28470621371247')]",62.13563411908926,"{'center': [Decimal('1.5917770754987421'), Decimal('-2.8043196247611633'), 56.38596469163363], 'radius': 12.0}","{'center': [Decimal('177.50261420916425'), 89.16469946270334], 'axes': [Decimal('263.89545840665284'), Decimal('263.89545840665284')], 'angle': 90.0}",0.9692179803590384,1,360118.712969,2.2254586514288737,-1.896424409604291,"[0.4414130662688677, 0.2571470574428647]",pupil.1,1,3d c++,1581495034.0588279,0.4414130662688677,0.2571470574428647
