circle_3d,confidence,timestamp,diameter_3d,ellipse,location,diameter,sphere,projected_sphere,model_confidence,model_id,model_birth_timestamp,theta,phi,norm_pos,topic,id,method,python_timestamp,norm_x,norm_y
"{'center': [Decimal('-3.4039301156590347'), 5.131952617563744, 73.57808421685178], 'normal': [Decimal('-0.31398338007639665'), 0.6273054741871029, -0.712672631080144], 'radius': Decimal('2.4055391238593886')}",0.9964533747664681,625.587062,4.811078247718777,"{'center': [Decimal('131.45032242971234'), Decimal('162.97033063440378')], 'axes': [Decimal('26.542004491393527'), Decimal('40.552642230942645')], 'angle': -62.94347914455692}","[Decimal('131.45032242971234'), Decimal('162.97033063440378')]",40.552642230942645,"{'center': [Decimal('0.36387044525772466'), Decimal('-2.3957130726814913'), 82.1301557898135], 'radius': 12.0}","{'center': [Decimal('162.74685557199163'), 101.9147779426622], 'axes': [Decimal('181.17584043162802'), Decimal('181.17584043162802')], 'angle': 90.0}",0.7732143621037357,19,400.125002,2.24888473468485,-1.9857820568641429,"[0.4107822575928511, 0.3209569556899843]",pupil.1,1,3d c++,1581654095.6330311,0.4107822575928511,0.3209569556899843
"{'center': [-3.392112786889937, 5.093730652841161, 73.53941527213664], 'normal': [-0.3129986026789718, 0.6241203104602211, -0.7158950431397387], 'radius': Decimal('2.4073564959565505')}",0.9963151850298941,625.595462,4.814712991913101,"{'center': [Decimal('131.53560142601282'), Decimal('162.66992675084853')], 'axes': [Decimal('26.731639485442834'), 40.60455607303647], 'angle': -62.89267931875579}","[Decimal('131.53560142601282'), Decimal('162.66992675084853')]",40.60455607303647,"{'center': [Decimal('0.36387044525772466'), Decimal('-2.3957130726814913'), 82.1301557898135], 'radius': 12.0}","{'center': [Decimal('162.74685557199163'), 101.9147779426622], 'axes': [Decimal('181.17584043162802'), Decimal('181.17584043162802')], 'angle': 90.0}",0.7727592142503958,19,400.125002,2.2448014629126853,-1.9829658314819465,"[0.4110487544562901, 0.3222086385381311]",pupil.1,1,3d c++,1581654095.640301,0.4110487544562901,0.3222086385381311
"{'center': [Decimal('-3.3832712934242912'), 5.064395749706081, 73.51008008548455], 'normal': [-0.3122618115568347, 0.6216757351989644, -0.7183396420274124], 'radius': Decimal('2.3937344965701466')}",0.9959023085719682,625.603862,4.787468993140293,"{'center': [131.5976461932036, 162.4424051613404], 'axes': [Decimal('26.708317960711952'), Decimal('40.390729491999565')], 'angle': -62.85194695273518}","[131.5976461932036, 162.4424051613404]",40.390729491999565,"{'center': [Decimal('0.36387044525772466'), Decimal('-2.3957130726814913'), 82.1301557898135], 'radius': 12.0}","{'center': [Decimal('162.74685557199163'), 101.9147779426622], 'axes': [Decimal('181.17584043162802'), Decimal('181.17584043162802')], 'angle': 90.0}",0.7726361427817685,19,400.125002,2.241676614856267,-1.980853685439589,"[Decimal('0.41124264435376123'), Decimal('0.32315664516108167')]",pupil.1,1,3d c++,1581654095.652458,0.41124264435376123,0.32315664516108167
"{'center': [-3.375715638440069, 5.032439121489507, 73.47925694039638], 'normal': [-0.3116321736414828, 0.6190126828475832, -0.7209082374514264], 'radius': 2.401448158705226}",0.9969764623886826,625.612262,4.802896317410452,"{'center': [Decimal('131.65076902537254'), Decimal('162.18861268558544')], 'axes': [Decimal('26.929612406252854'), Decimal('40.537890701789735')], 'angle': -62.79424202060687}","[Decimal('131.65076902537254'), Decimal('162.18861268558544')]",40.537890701789735,"{'center': [Decimal('0.36387044525772466'), Decimal('-2.3957130726814913'), 82.1301557898135], 'radius': 12.0}","{'center': [Decimal('162.74685557199163'), 101.9147779426622], 'axes': [Decimal('181.17584043162802'), Decimal('181.17584043162802')], 'angle': 90.0}",0.7724694454162018,19,400.125002,2.238281287526769,-1.9788146216065912,"[0.4114086532042892, 0.3242141138100607]",pupil.1,1,3d c++,1581654095.660987,0.4114086532042892,0.3242141138100607
"{'center': [Decimal('-3.3748820521201632'), 5.021612393507301, 73.46961234889838], 'normal': [-0.311562708114824, 0.6181104555157326, -0.7217119534095929], 'radius': 2.385834122041012}",0.996586555353693,625.620662,4.771668244082024,"{'center': [Decimal('131.65252588921322'), Decimal('162.10630778966816')], 'axes': [26.79632799332827, 40.27945308135035], 'angle': -62.76378877635417}","[Decimal('131.65252588921322'), Decimal('162.10630778966816')]",40.27945308135035,"{'center': [Decimal('0.36387044525772466'), Decimal('-2.3957130726814913'), 82.1301557898135], 'radius': 12.0}","{'center': [Decimal('162.74685557199163'), 101.9147779426622], 'axes': [Decimal('181.17584043162802'), Decimal('181.17584043162802')], 'angle': 90.0}",0.7720438752247594,19,400.125002,2.2371330302353853,-1.978327820149622,"[Decimal('0.41141414340379134'), Decimal('0.32455705087638265')]",pupil.1,1,3d c++,1581654095.6681721,0.41141414340379134,0.32455705087638265
"{'center': [-3.373335756879015, 4.978949238614046, 73.43259029152216], 'normal': [Decimal('-0.31143385017806163'), 0.6145551926079614, -0.7247971248576115], 'radius': 2.404221549186037}",0.9969700760446369,625.629062,4.808443098372074,"{'center': [Decimal('131.65412505520555'), Decimal('161.76307091179953')], 'axes': [Decimal('27.165574622868295'), 40.61044478279938], 'angle': -62.63209073931985}","[Decimal('131.65412505520555'), Decimal('161.76307091179953')]",40.61044478279938,"{'center': [Decimal('0.36387044525772466'), Decimal('-2.3957130726814913'), 82.1301557898135], 'radius': 12.0}","{'center': [Decimal('162.74685557199163'), 101.9147779426622], 'axes': [Decimal('181.17584043162802'), Decimal('181.17584043162802')], 'angle': 90.0}",0.7721016587631468,19,400.125002,2.2326183182535217,-1.9766278078929982,"[Decimal('0.41141914079751735'), Decimal('0.32598720453416863')]",pupil.1,1,3d c++,1581654095.676341,0.41141914079751735,0.32598720453416863
"{'center': [-3.377898262953279, 4.927865104163832, 73.39148485986723], 'normal': [-0.3118140590175837, 0.6102981814037769, -0.728222577495522], 'radius': Decimal('2.3683563754400945')}",0.9958671420812212,625.637462,4.736712750880189,"{'center': [Decimal('131.59674815757484'), 161.3631333054209], 'axes': [Decimal('26.937731804740444'), 40.02668452250034], 'angle': -62.4322708709486}","[Decimal('131.59674815757484'), 161.3631333054209]",40.02668452250034,"{'center': [Decimal('0.36387044525772466'), Decimal('-2.3957130726814913'), 82.1301557898135], 'radius': 12.0}","{'center': [Decimal('162.74685557199163'), 101.9147779426622], 'axes': [Decimal('181.17584043162802'), Decimal('181.17584043162802')], 'angle': 90.0}",0.7718758914988633,19,400.125002,2.2272332731969984,-1.9753616885446117,"[Decimal('0.41123983799242136'), 0.327653611227413]",pupil.1,1,3d c++,1581654095.6846972,0.41123983799242136,0.327653611227413
"{'center': [Decimal('-3.3774073543279264'), 4.871553916937284, 73.34439054551493], 'normal': [Decimal('-0.31177314996547095'), 0.6056055824682313, -0.732147103691548], 'radius': Decimal('2.4021921519944245')}",0.9977630773620044,625.645862,4.804384303988849,"{'center': [Decimal('131.58753358457403'), 160.9060324710506], 'axes': [Decimal('27.530212095873114'), 40.6248090350238], 'angle': Decimal('-62.244400742632585')}","[Decimal('131.58753358457403'), 160.9060324710506]",40.6248090350238,"{'center': [Decimal('0.36387044525772466'), Decimal('-2.3957130726814913'), 82.1301557898135], 'radius': 12.0}","{'center': [Decimal('162.74685557199163'), 101.9147779426622], 'axes': [Decimal('181.17584043162802'), Decimal('181.17584043162802')], 'angle': 90.0}",0.7718182478042901,19,400.125002,2.2213229807488064,-1.9733731909774381,"[Decimal('0.41121104245179385'), Decimal('0.32955819803728914')]",pupil.1,1,3d c++,1581654095.693112,0.41121104245179385,0.32955819803728914
"{'center': [-3.36142676370086, 4.826398689419886, 73.30047502544595], 'normal': [Decimal('-0.31044143407988206'), 0.6018426468417815, -0.7358067303639625], 'radius': Decimal('2.3818698561880782')}",0.9967294547137773,625.654262,4.7637397123761565,"{'center': [Decimal('131.70376352032798'), Decimal('160.55302696942692')], 'axes': [27.48972149615135, 40.30499908425621], 'angle': -62.1912610865923}","[Decimal('131.70376352032798'), Decimal('160.55302696942692')]",40.30499908425621,"{'center': [Decimal('0.36387044525772466'), Decimal('-2.3957130726814913'), 82.1301557898135], 'radius': 12.0}","{'center': [Decimal('162.74685557199163'), 101.9147779426622], 'axes': [Decimal('181.17584043162802'), Decimal('181.17584043162802')], 'angle': 90.0}",0.7717047632510021,19,400.125002,2.2166027390905074,-1.9700435965905125,"[Decimal('0.41157426100102495'), 0.3310290542940545]",pupil.1,1,3d c++,1581654095.701804,0.41157426100102495,0.3310290542940545
"{'center': [-3.34022124277639, 4.816587715850167, 73.28355067246017], 'normal': [Decimal('-0.30867430733617623'), 0.6010250657109715, -0.7372170931127779], 'radius': 2.385146888710062}",0.9972388399035598,625.662662,4.770293777420124,"{'center': [Decimal('131.87661691986415'), Decimal('160.47829477374026')], 'axes': [27.60263942092081, 40.36973993287316], 'angle': -62.29289005255392}","[Decimal('131.87661691986415'), Decimal('160.47829477374026')]",40.36973993287316,"{'center': [Decimal('0.36387044525772466'), Decimal('-2.3957130726814913'), 82.1301557898135], 'radius': 12.0}","{'center': [Decimal('162.74685557199163'), 101.9147779426622], 'axes': [Decimal('181.17584043162802'), Decimal('181.17584043162802')], 'angle': 90.0}",0.7715046864133046,19,400.125002,2.2155793843501708,-1.96732048257771,"[0.4121144278745755, Decimal('0.33134043844274896')]",pupil.1,1,3d c++,1581654095.7084231,0.4121144278745755,0.33134043844274896
