circle_3d,confidence,timestamp,diameter_3d,ellipse,location,diameter,sphere,projected_sphere,model_confidence,model_id,model_birth_timestamp,theta,phi,norm_pos,topic,id,method
"{'center': [Decimal('2.7444489344450598'), 0.253790334648305, 84.039782157748], 'normal': [Decimal('-0.23585816479682628'), 0.5042547291405326, -0.8307214299860581], 'radius': 2.394485163644155}",0.9983967412835961,3121.93826,4.78897032728831,"{'center': [180.3507949906785, Decimal('121.66190645910352')], 'axes': [Decimal('29.560975209212923'), 35.35224932319914], 'angle': -67.67361625239657}","[180.3507949906785, Decimal('121.66190645910352')]",35.35224932319914,"{'center': [5.574746912006975, -5.797266415038086, 94.0084393175807], 'radius': 12.0}","{'center': [Decimal('196.76630641391733'), 81.76614351418729], 'axes': [158.2836616373575, 158.2836616373575], 'angle': 90.0}",0.9212085731415964,1,3052.524638,2.0993150478878486,-1.8474360391365157,"[0.5635962343458704, 0.4930753897537353]",pupil.1,1,3d c++
"{'center': [Decimal('2.7515829600366315'), 0.2616711749508731, 84.04254645337059], 'normal': [-0.2352636626641953, 0.5049114658324133, -0.830491072017509], 'radius': Decimal('2.3971495904889983')}",0.9978923893198683,3121.946659,4.794299180977997,"{'center': [Decimal('180.40272542893177'), Decimal('121.71932735311927')], 'axes': [Decimal('29.582923899532815'), 35.39058095543946], 'angle': -67.76575247251334}","[Decimal('180.40272542893177'), Decimal('121.71932735311927')]",35.39058095543946,"{'center': [5.574746912006975, -5.797266415038086, 94.0084393175807], 'radius': 12.0}","{'center': [Decimal('196.76630641391733'), 81.76614351418729], 'axes': [158.2836616373575, 158.2836616373575], 'angle': 90.0}",0.9205312948657784,1,3052.524638,2.1000757205406204,-1.8468463739829164,"[0.5637585169654118, 0.4928361360286697]",pupil.1,1,3d c++
"{'center': [2.754338625604997, 0.290120612895036, 84.05911691501746], 'normal': [-0.2350340238668315, 0.5072822523277601, -0.8291102002136027], 'radius': 2.398114568604066}",0.9994192397098802,3121.955059,4.796229137208132,"{'center': [180.4188737886597, Decimal('121.92811264273269')], 'axes': [Decimal('29.533689501618014'), 35.39807531722334], 'angle': -67.8876295607349}","[180.4188737886597, Decimal('121.92811264273269')]",35.39807531722334,"{'center': [5.574746912006975, -5.797266415038086, 94.0084393175807], 'radius': 12.0}","{'center': [Decimal('196.76630641391733'), 81.76614351418729], 'axes': [158.2836616373575, 158.2836616373575], 'angle': 90.0}",0.9204599816041381,1,3052.524638,2.1028245346874828,-1.8470267242361535,"[0.5638089805895616, Decimal('0.49196619732194713')]",pupil.1,1,3d c++
"{'center': [2.765868347106922, 0.3180946466670296, 84.07301983511162], 'normal': [Decimal('-0.23407321374167106'), 0.5096134218087597, -0.8279516235390889], 'radius': 2.417655326704761}",0.999548115748289,3121.963459,4.835310653409522,"{'center': [Decimal('180.50170646173345'), Decimal('122.13002810389126')], 'axes': [29.72167608869117, 35.68102765434212], 'angle': -68.08632684446064}","[Decimal('180.50170646173345'), Decimal('122.13002810389126')]",35.68102765434212,"{'center': [5.574746912006975, -5.797266415038086, 94.0084393175807], 'radius': 12.0}","{'center': [Decimal('196.76630641391733'), 81.76614351418729], 'axes': [158.2836616373575, 158.2836616373575], 'angle': 90.0}",0.9205925650609403,1,3052.524638,2.1055317585294318,-1.846319606514602,"[0.564067832692917, 0.4911248829004531]",pupil.1,1,3d c++
"{'center': [2.743628195362393, Decimal('0.29312962987087854'), 84.06400153415512], 'normal': [Decimal('-0.23592655972038182'), 0.5075330037424137, -0.8287031486187971], 'radius': Decimal('2.4198579635033366')}",0.9999864557651567,3121.971859,4.839715927006673,"{'center': [Decimal('180.34089600444676'), Decimal('121.94635381458431')], 'axes': [29.7847560982851, Decimal('35.716906568142406')], 'angle': -67.80059211953564}","[Decimal('180.34089600444676'), Decimal('121.94635381458431')]",35.716906568142406,"{'center': [5.574746912006975, -5.797266415038086, 94.0084393175807], 'radius': 12.0}","{'center': [Decimal('196.76630641391733'), 81.76614351418729], 'axes': [158.2836616373575, 158.2836616373575], 'angle': 90.0}",0.920781465426157,1,3052.524638,2.103115528798131,-1.8481521647182426,"[0.5635653000138962, Decimal('0.49189019243923204')]",pupil.1,1,3d c++
"{'center': [Decimal('2.7604997160614624'), 0.30313735009236, 84.0653469101606], 'normal': [Decimal('-0.23452059966212604'), 0.5083669804275371, -0.8285910339516743], 'radius': Decimal('2.4277940628633967')}",0.999907795487977,3121.980259,4.855588125726793,"{'center': [Decimal('180.46511398108987'), Decimal('122.01841017114558')], 'axes': [Decimal('29.875522709174913'), Decimal('35.833797269023144')], 'angle': -67.98755335897496}","[Decimal('180.46511398108987'), Decimal('122.01841017114558')]",35.833797269023144,"{'center': [5.574746912006975, -5.797266415038086, 94.0084393175807], 'radius': 12.0}","{'center': [Decimal('196.76630641391733'), 81.76614351418729], 'axes': [158.2836616373575, 158.2836616373575], 'angle': 90.0}",0.92102629274734,1,3052.524638,2.1040837082317556,-1.8466175368916289,"[0.5639534811909058, 0.4915899576202267]",pupil.1,1,3d c++
"{'center': [Decimal('2.7337978131425973'), 0.28345139639337, 84.06088287816293], 'normal': [Decimal('-0.23674575823869815'), 0.5067264842859547, -0.8289630366181474], 'radius': Decimal('2.4210747152559553')}",0.9502208200949824,3121.988659,4.842149430511911,"{'center': [Decimal('180.26961092105293'), Decimal('121.87507514420552')], 'axes': [Decimal('29.812432250653618'), 35.73599874928582], 'angle': -67.67842382261388}","[Decimal('180.26961092105293'), Decimal('121.87507514420552')]",35.73599874928582,"{'center': [5.574746912006975, -5.797266415038086, 94.0084393175807], 'radius': 12.0}","{'center': [Decimal('196.76630641391733'), 81.76614351418729], 'axes': [158.2836616373575, 158.2836616373575], 'angle': 90.0}",0.9209375114550333,1,3052.524638,2.1021797498826746,-1.8489835352921984,"[0.5633425341282904, Decimal('0.49218718689914365')]",pupil.1,1,3d c++
"{'center': [2.73836461063893, 0.282189735980932, 84.05880875417166], 'normal': [Decimal('-0.23636519178067042'), 0.5066213459182515, -0.829135880284086], 'radius': Decimal('2.4158356375149137')}",0.9991464238514823,3121.997059,4.831671275029827,"{'center': [Decimal('180.30320153711094'), Decimal('121.86673946385025')], 'axes': [29.75502946713976, Decimal('35.659581153403984')], 'angle': -67.71556480044589}","[Decimal('180.30320153711094'), Decimal('121.86673946385025')]",35.659581153403984,"{'center': [5.574746912006975, -5.797266415038086, 94.0084393175807], 'radius': 12.0}","{'center': [Decimal('196.76630641391733'), 81.76614351418729], 'axes': [158.2836616373575, 158.2836616373575], 'angle': 90.0}",0.9208207185472883,1,3052.524638,2.102057799110029,-1.848504045991916,"[0.5634475048034717, Decimal('0.49222191890062394')]",pupil.1,1,3d c++
"{'center': [2.765958139249783, Decimal('0.30745704210756664'), 84.06645475001025], 'normal': [Decimal('-0.23406573106309933'), 0.5087269547621377, -0.8284987139642034], 'radius': Decimal('2.3986320614648924')}",0.9994907232139536,3122.005459,4.797264122929785,"{'center': [180.5023831318489, Decimal('122.05531613937406')], 'axes': [Decimal('29.511783373855273'), 35.40289644621033], 'angle': -68.05155369796438}","[180.5023831318489, Decimal('122.05531613937406')]",35.40289644621033,"{'center': [5.574746912006975, -5.797266415038086, 94.0084393175807], 'radius': 12.0}","{'center': [Decimal('196.76630641391733'), 81.76614351418729], 'axes': [158.2836616373575, 158.2836616373575], 'angle': 90.0}",0.9208879025908501,1,3052.524638,2.10450178026485,-1.8461383640617042,"[0.5640699472870278, Decimal('0.49143618275260814')]",pupil.1,1,3d c++
"{'center': [Decimal('2.7560973258756896'), 0.3297473686155543, 84.08297123766022], 'normal': [Decimal('-0.23488746551094045'), 0.5105844819711367, -0.8271223399933729], 'radius': Decimal('2.4527077556786474')}",0.9985606760896675,3122.013859,4.905415511357295,"{'center': [180.4305342041991, Decimal('122.20924718812455')], 'axes': [Decimal('30.116630768784823'), 36.19414609358544], 'angle': -68.0367986372106}","[180.4305342041991, Decimal('122.20924718812455')]",36.19414609358544,"{'center': [5.574746912006975, -5.797266415038086, 94.0084393175807], 'radius': 12.0}","{'center': [Decimal('196.76630641391733'), 81.76614351418729], 'axes': [158.2836616373575, 158.2836616373575], 'angle': 90.0}",0.9204915429604443,1,3052.524638,2.1066607464561375,-1.847493269550174,"[0.5638454193881222, Decimal('0.49079480338281434')]",pupil.1,1,3d c++
"{'center': [2.769406653201144, 0.325644505385716, 84.07667069900735], 'normal': [Decimal('-0.23377835490048593'), 0.5102425767019835, -0.8276473848811117], 'radius': 2.418206795819424}",0.9206630546080767,3122.022259,4.836413591638848,"{'center': [Decimal('180.52680507738842'), Decimal('122.18534862372758')], 'axes': [29.71453358076779, 35.68771712604186], 'angle': -68.14353663535155}","[Decimal('180.52680507738842'), Decimal('122.18534862372758')]",35.68771712604186,"{'center': [5.574746912006975, -5.797266415038086, 94.0084393175807], 'radius': 12.0}","{'center': [Decimal('196.76630641391733'), 81.76614351418729], 'axes': [158.2836616373575, 158.2836616373575], 'angle': 90.0}",0.9204849198175991,1,3052.524638,2.1062631493981376,-1.8460859295087884,"[0.5641462658668388, Decimal('0.49089438073446845')]",pupil.1,1,3d c++
"{'center': [2.746440405327439, 0.3057871232596838, 84.0709637924312], 'normal': [Decimal('-0.23569220888996134'), 0.5085877948581475, -0.8281229604291247], 'radius': Decimal('2.4328986130275085')}",0.9997868900421139,3122.030659,4.865797226055017,"{'center': [Decimal('180.36093419978587'), Decimal('122.03695139491451')], 'axes': [Decimal('29.919099933707695'), Decimal('35.906584838144624')], 'angle': -67.86895874926832}","[Decimal('180.36093419978587'), Decimal('122.03695139491451')]",35.906584838144624,"{'center': [5.574746912006975, -5.797266415038086, 94.0084393175807], 'radius': 12.0}","{'center': [Decimal('196.76630641391733'), 81.76614351418729], 'axes': [158.2836616373575, 158.2836616373575], 'angle': 90.0}",0.9206874708520774,1,3052.524638,2.1043401485463615,-1.8480748935707905,"[0.5636279193743309, 0.4915127025211895]",pupil.1,1,3d c++
"{'center': [2.753892626992971, 0.3005910627018613, 84.06565724796411], 'normal': [-0.2350711904178337, 0.5081547898116623, -0.8285651724680492], 'radius': 2.446243892930464}",0.9826488461891654,3122.039059,4.892487785860928,"{'center': [Decimal('180.41814878787915'), Decimal('121.99640248384051')], 'axes': [30.10229492443035, 36.10594399975504], 'angle': -67.91903597065617}","[Decimal('180.41814878787915'), Decimal('121.99640248384051')]",36.10594399975504,"{'center': [5.574746912006975, -5.797266415038086, 94.0084393175807], 'radius': 12.0}","{'center': [Decimal('196.76630641391733'), 81.76614351418729], 'axes': [158.2836616373575, 158.2836616373575], 'angle': 90.0}",0.9208322315767625,1,3052.524638,2.103837319657865,-1.847240831769562,"[0.5638067149621223, 0.4916816563173312]",pupil.1,1,3d c++
"{'center': [Decimal('2.7409080668406416'), 0.3008389070975621, 84.06950230803248], 'normal': [Decimal('-0.23615323709719444'), 0.5081754435113041, -0.8282447507956846], 'radius': 2.435382396002447}",0.9769278185200098,3122.047459,4.870764792004894,"{'center': [Decimal('180.32090743812208'), Decimal('122.00018043737226')], 'axes': [29.9557530940532, Decimal('35.943768387418174')], 'angle': -67.80210083457536}","[Decimal('180.32090743812208'), Decimal('122.00018043737226')]",35.943768387418174,"{'center': [5.574746912006975, -5.797266415038086, 94.0084393175807], 'radius': 12.0}","{'center': [Decimal('196.76630641391733'), 81.76614351418729], 'axes': [158.2836616373575, 158.2836616373575], 'angle': 90.0}",0.9209748471377122,1,3052.524638,2.1038613004622975,-1.8485510367057403,"[0.5635028357441315, Decimal('0.49166591484428224')]",pupil.1,1,3d c++
"{'center': [Decimal('2.7500603978570477'), 0.2928290280869881, 84.06198851388159], 'normal': [Decimal('-0.23539054284582728'), 0.5075079535937562, -0.8288709003082594], 'radius': Decimal('2.4373138279576336')}",0.9999542258131016,3122.055859,4.874627655915267,"{'center': [Decimal('180.39015455468376'), Decimal('121.94102125432745')], 'axes': [Decimal('30.006482112152426'), 35.97556917662982], 'angle': -67.85799873161879}","[Decimal('180.39015455468376'), Decimal('121.94102125432745')]",35.97556917662982,"{'center': [5.574746912006975, -5.797266415038086, 94.0084393175807], 'radius': 12.0}","{'center': [Decimal('196.76630641391733'), 81.76614351418729], 'axes': [158.2836616373575, 158.2836616373575], 'angle': 90.0}",0.921045833170675,1,3052.524638,2.1030864561488447,-1.8475005469630281,"[0.5637192329833868, 0.4919124114403023]",pupil.1,1,3d c++
"{'center': [2.75444969856042, Decimal('0.28650586120303245'), 84.05687469091693], 'normal': [Decimal('-0.23502476778721293'), 0.5069810230200932, -0.8292970522219806], 'radius': 2.425072832723303}",0.999200303101823,3122.064259,4.850145665446606,"{'center': [Decimal('180.42259573474573'), Decimal('121.89677981244827')], 'axes': [Decimal('29.874172568037558'), 35.79703643026983], 'angle': -67.87645416807321}","[Decimal('180.42259573474573'), Decimal('121.89677981244827')]",35.79703643026983,"{'center': [5.574746912006975, -5.797266415038086, 94.0084393175807], 'radius': 12.0}","{'center': [Decimal('196.76630641391733'), 81.76614351418729], 'axes': [158.2836616373575, 158.2836616373575], 'angle': 90.0}",0.9210148090513681,1,3052.524638,2.1024750274574235,-1.846957271252094,"[0.5638206116710804, Decimal('0.49209675078146553')]",pupil.1,1,3d c++
"{'center': [2.74313689739055, 0.2798898970113708, 84.0560448376557], 'normal': [-0.2359675012180354, 0.5064296926707881, -0.8293662066604159], 'radius': Decimal('2.4296812114132593')}",0.9998582125592343,3122.072659,4.859362422826519,"{'center': [180.3401476566183, 121.8473789491417], 'axes': [Decimal('29.935374434797495'), 35.86523480207191], 'angle': -67.75110848298179}","[180.3401476566183, 121.8473789491417]",35.86523480207191,"{'center': [5.574746912006975, -5.797266415038086, 94.0084393175807], 'radius': 12.0}","{'center': [Decimal('196.76630641391733'), 81.76614351418729], 'axes': [158.2836616373575, 158.2836616373575], 'angle': 90.0}",0.9210997602278059,1,3052.524638,2.101835521566452,-1.847987279521657,"[0.5635629614269322, 0.4923025877119096]",pupil.1,1,3d c++
