circle_3d,confidence,timestamp,diameter_3d,ellipse,location,diameter,sphere,projected_sphere,model_confidence,model_id,model_birth_timestamp,theta,phi,norm_pos,topic,id,method
"{'center': [-0.7092053456661098, 5.801568892166639, 63.03805943535973], 'normal': [Decimal('-0.19262798315242768'), 0.6757885183566449, -0.7114803852278422], 'radius': Decimal('2.3139263520494673')}",0.9989307801091213,52321.320022,4.627852704098935,"{'center': [Decimal('153.13465490456434'), Decimal('176.69639569509326')], 'axes': [Decimal('29.471546738457423'), 45.5356187196427], 'angle': -74.736634218555}","[Decimal('153.13465490456434'), Decimal('176.69639569509326')]",45.5356187196427,"{'center': [Decimal('1.6023304521630224'), Decimal('-2.3078933281130998'), 71.57582405809383], 'radius': 12.0}","{'center': [Decimal('173.87961498752364'), Decimal('100.00869871552229')], 'axes': [207.8914241758892, 207.8914241758892], 'angle': 90.0}",0.9316845767816107,42,52252.728411,2.312830269180116,-1.8352000879328878,"[Decimal('0.47854579657676355'), 0.2637650179371114]",pupil.1,1,3d c++
"{'center': [-0.7220304915466649, 5.797547447251439, 63.03772262742349], 'normal': [-0.1936967453091406, 0.675453397947045, -0.7115084525558618], 'radius': Decimal('2.3008403175068586')}",0.9989698502607761,52321.328422,4.601680635013717,"{'center': [Decimal('153.00778830066753'), Decimal('176.66140426973385')], 'axes': [Decimal('29.307108747962253'), 45.27813321415789], 'angle': -74.64241303612734}","[Decimal('153.00778830066753'), Decimal('176.66140426973385')]",45.27813321415789,"{'center': [Decimal('1.6023304521630224'), Decimal('-2.3078933281130998'), 71.57582405809383], 'radius': 12.0}","{'center': [Decimal('173.87961498752364'), Decimal('100.00869871552229')], 'axes': [207.8914241758892, 207.8914241758892], 'angle': 90.0}",0.9314218641977234,42,52252.728411,2.3123757140054675,-1.8365891342145033,"[0.478149338439586, 0.2639108155427756]",pupil.1,1,3d c++
"{'center': [-0.7252897757770871, 5.793580835983331, 63.03484633637121], 'normal': [Decimal('-0.19396835232834245'), 0.6751228470080358, -0.7117481434768849], 'radius': 2.29693082273784}",0.9995168064849171,52321.336822,4.59386164547568,"{'center': [Decimal('152.97522473715043'), Decimal('176.62619146575574')], 'axes': [29.27198162066825, 45.20319014578248], 'angle': -74.61325974783226}","[Decimal('152.97522473715043'), Decimal('176.62619146575574')]",45.20319014578248,"{'center': [Decimal('1.6023304521630224'), Decimal('-2.3078933281130998'), 71.57582405809383], 'radius': 12.0}","{'center': [Decimal('173.87961498752364'), Decimal('100.00869871552229')], 'axes': [207.8914241758892, 207.8914241758892], 'angle': 90.0}",0.9314915182268568,42,52252.728411,2.311927542164587,-1.83685903706719,"[0.4780475773035951, 0.2640575355593511]",pupil.1,1,3d c++
"{'center': [-0.7132495823572156, Decimal('5.7998155268284215'), Decimal('63.037490132366045')], 'normal': [-0.1929650028766865, 0.6756424045784601, -0.7115278271439823], 'radius': Decimal('2.3098265366521216')}",0.9987079586592303,52321.345222,4.619653073304243,"{'center': [153.0946092600276, Decimal('176.68099240173456')], 'axes': [29.42239181152347, 45.45528175320006], 'angle': -74.70607206785448}","[153.0946092600276, Decimal('176.68099240173456')]",45.45528175320006,"{'center': [Decimal('1.6023304521630224'), Decimal('-2.3078933281130998'), 71.57582405809383], 'radius': 12.0}","{'center': [Decimal('173.87961498752364'), Decimal('100.00869871552229')], 'axes': [207.8914241758892, 207.8914241758892], 'angle': 90.0}",0.9311507057128354,42,52252.728411,2.312632058106629,-1.8356245278280166,"[Decimal('0.47842065393758626'), Decimal('0.26382919832610596')]",pupil.1,1,3d c++
"{'center': [-0.7108202349710369, 5.793579440024962, 63.03091487860405], 'normal': [-0.1927625572611716, 0.6751227306781717, -0.7120757649574813], 'radius': 2.30340567103229}",0.9991869256195326,52321.353622,4.60681134206458,"{'center': [153.1171774646995, Decimal('176.62744566683105')], 'axes': [Decimal('29.373704806608526'), 45.3335517514763], 'angle': -74.71162683948594}","[153.1171774646995, Decimal('176.62744566683105')]",45.3335517514763,"{'center': [Decimal('1.6023304521630224'), Decimal('-2.3078933281130998'), 71.57582405809383], 'radius': 12.0}","{'center': [Decimal('173.87961498752364'), Decimal('100.00869871552229')], 'axes': [207.8914241758892, 207.8914241758892], 'angle': 90.0}",0.9308416654321583,42,52252.728411,2.311927384473091,-1.8351652564288894,"[0.4784911795771859, Decimal('0.26405230972153726')]",pupil.1,1,3d c++
"{'center': [-0.7291242805053448, 5.80117054528279, 63.04309870644305], 'normal': [-0.1942878943890306, 0.6757553227829908, -0.7110604459708983], 'radius': Decimal('2.2954946687399667')}",0.9991449213660047,52321.362022,4.590989337479933,"{'center': [Decimal('152.93832694587556'), 176.694045224198], 'axes': [Decimal('29.212173978204262'), 45.16901549020816], 'angle': -74.60064001968227}","[Decimal('152.93832694587556'), 176.694045224198]",45.16901549020816,"{'center': [Decimal('1.6023304521630224'), Decimal('-2.3078933281130998'), 71.57582405809383], 'radius': 12.0}","{'center': [Decimal('173.87961498752364'), Decimal('100.00869871552229')], 'axes': [207.8914241758892, 207.8914241758892], 'angle': 90.0}",0.9304671178156032,42,52252.728411,2.3127852344658257,-1.8375225845853387,"[0.4779322717058611, 0.2637748115658417]",pupil.1,1,3d c++
"{'center': [-0.7213777384556606, 5.796166386496402, 63.03623411554419], 'normal': [Decimal('-0.19364234921822357'), 0.6753383095507919, -0.7116324952124701], 'radius': 2.303318254609183}",0.9992500323864797,52321.370422,4.606636509218366,"{'center': [153.0142751831439, Decimal('176.64835147255062')], 'axes': [29.34622392290287, 45.32799505927716], 'angle': -74.64441264626782}","[153.0142751831439, Decimal('176.64835147255062')]",45.32799505927716,"{'center': [Decimal('1.6023304521630224'), Decimal('-2.3078933281130998'), 71.57582405809383], 'radius': 12.0}","{'center': [Decimal('173.87961498752364'), Decimal('100.00869871552229')], 'axes': [207.8914241758892, 207.8914241758892], 'angle': 90.0}",0.9303255302355429,42,52252.728411,2.312219652500675,-1.836473787995648,"[Decimal('0.47816960994732466'), 0.2639652021977058]",pupil.1,1,3d c++
"{'center': [-0.7233626322282674, 5.810475687852561, 63.0503776652166], 'normal': [-0.1938077570326075, 0.6765307513304717, -0.7104538660731021], 'radius': 2.314432048425738}",0.9993131050232068,52321.378822,4.628864096851476,"{'center': [152.9972382313527, Decimal('176.77311676697795')], 'axes': [29.41607946888313, Decimal('45.536685710520494')], 'angle': -74.65615765268254}","[152.9972382313527, Decimal('176.77311676697795')]",45.536685710520494,"{'center': [Decimal('1.6023304521630224'), Decimal('-2.3078933281130998'), 71.57582405809383], 'radius': 12.0}","{'center': [Decimal('173.87961498752364'), Decimal('100.00869871552229')], 'axes': [207.8914241758892, 207.8914241758892], 'angle': 90.0}",0.9302147997144683,42,52252.728411,2.313837704399904,-1.8371107512677811,"[0.4781163694729772, 0.2634453468042586]",pupil.1,1,3d c++
"{'center': [-0.7227868056814306, 5.808128195784995, 63.04798585835665], 'normal': [Decimal('-0.19375977148703774'), 0.6763351269915079, -0.710653183311432], 'radius': 2.305433176099864}",0.9992088367785881,52321.387222,4.610866352199728,"{'center': [Decimal('153.00179216258667'), Decimal('176.75496455704075')], 'axes': [29.31365257175557, Decimal('45.361227627111944')], 'angle': -74.65592703329139}","[Decimal('153.00179216258667'), Decimal('176.75496455704075')]",45.361227627111944,"{'center': [Decimal('1.6023304521630224'), Decimal('-2.3078933281130998'), 71.57582405809383], 'radius': 12.0}","{'center': [Decimal('173.87961498752364'), Decimal('100.00869871552229')], 'axes': [207.8914241758892, 207.8914241758892], 'angle': 90.0}",0.9301463402217491,42,52252.728411,2.3135720924273118,-1.8369766886048833,"[0.4781306005080833, Decimal('0.26352098101233024')]",pupil.1,1,3d c++
"{'center': [-0.7260350180704496, 5.799173324266771, 63.0403577831388], 'normal': [Decimal('-0.19403045585278933'), 0.6755888876983226, -0.7112888562462524], 'radius': Decimal('2.2967934565581007')}",0.9991598450828078,52321.395621,4.5935869131162015,"{'center': [Decimal('152.96843937645673'), Decimal('176.67638137095767')], 'axes': [Decimal('29.242401938669637'), 45.19655220280633], 'angle': -74.61808321859618}","[Decimal('152.96843937645673'), Decimal('176.67638137095767')]",45.19655220280633,"{'center': [Decimal('1.6023304521630224'), Decimal('-2.3078933281130998'), 71.57582405809383], 'radius': 12.0}","{'center': [Decimal('173.87961498752364'), Decimal('100.00869871552229')], 'axes': [207.8914241758892, 207.8914241758892], 'angle': 90.0}",0.9298855296884123,42,52252.728411,2.3125594686350235,-1.837104101696848,"[Decimal('0.47802637305142726'), 0.2638484109543431]",pupil.1,1,3d c++
