circle_3d,confidence,timestamp,diameter_3d,ellipse,location,diameter,sphere,projected_sphere,model_confidence,model_id,model_birth_timestamp,theta,phi,norm_pos,topic,id,method,python_timestamp,norm_x,norm_y
"{'center': [-5.581934192280612, Decimal('3.2367338956695066'), 60.95536636654411], 'normal': [-0.2510104635308444, 0.5160341383511012, -0.8189642942486975], 'radius': Decimal('2.2241818474013044')}",0.9992823196899437,401041.611749,4.448363694802609,"{'center': [Decimal('103.36890843407475'), Decimal('152.58746708720204')], 'axes': [34.74159329785362, 45.31930806040326], 'angle': Decimal('-60.436255653471896')}","[Decimal('103.36890843407475'), Decimal('152.58746708720204')]",45.31930806040326,"{'center': [Decimal('-2.5698086299104794'), Decimal('-2.9556757645437086'), 70.78293789752848], 'radius': 12.0}","{'center': [137.4906015789982, 94.11072458351457], 'axes': [210.2201525110695, 210.2201525110695], 'angle': 90.0}",0.972521828215589,7,400994.353349,2.113010842017414,-1.868203368657799,"[0.3230278388564836, 0.3642188871366582]",pupil.1,1,3d c++,1581555627.808636,0.3230278388564836,0.3642188871366582
"{'center': [Decimal('-5.6048358121956845'), 3.219652248379467, Decimal('60.951664636368655')], 'normal': [Decimal('-0.25291893185710046'), 0.514610667743598, -0.8192727717633191], 'radius': Decimal('2.2611900970487064')}",0.9999689129934206,401041.620149,4.522380194097413,"{'center': [Decimal('103.13871971255398'), Decimal('152.40519765154883')], 'axes': [35.33389180770747, 46.07669476300072], 'angle': -60.19415732071318}","[Decimal('103.13871971255398'), Decimal('152.40519765154883')]",46.07669476300072,"{'center': [Decimal('-2.5698086299104794'), Decimal('-2.9556757645437086'), 70.78293789752848], 'radius': 12.0}","{'center': [137.4906015789982, 94.11072458351457], 'axes': [210.2201525110695, 210.2201525110695], 'angle': 90.0}",0.9725623066826672,7,400994.353349,2.1113498420913177,-1.8702260436274294,"[0.3223084991017312, 0.3649783431185465]",pupil.1,1,3d c++,1581555627.816701,0.3223084991017312,0.3649783431185465
"{'center': [-5.588577619608405, Decimal('3.2328691975892356'), 60.95497040478121], 'normal': [Decimal('-0.25156408247482714'), 0.5157120801777454, -0.8189972910622727], 'radius': Decimal('2.2778584983223378')}",0.9999034631554159,401041.628549,4.5557169966446756,"{'center': [Decimal('103.30842101797694'), Decimal('152.53220909500928')], 'axes': [35.58116928394094, Decimal('46.413861445491804')], 'angle': -60.37079385947983}","[Decimal('103.30842101797694'), Decimal('152.53220909500928')]",46.413861445491804,"{'center': [Decimal('-2.5698086299104794'), Decimal('-2.9556757645437086'), 70.78293789752848], 'radius': 12.0}","{'center': [137.4906015789982, 94.11072458351457], 'axes': [210.2201525110695, 210.2201525110695], 'angle': 90.0}",0.9727552797982875,7,400994.353349,2.112634897891668,-1.8688098911528228,"[Decimal('0.32283881568117795'), 0.3644491287707947]",pupil.1,1,3d c++,1581555627.8242831,0.32283881568117795,0.3644491287707947
"{'center': [-5.574747901093499, 3.23203828028855, 60.95021015412546], 'normal': [-0.2504116059319183, 0.5156428370693549, -0.8193939786169192], 'radius': Decimal('2.2600575886495093')}",0.9999420260869943,401041.636949,4.520115177299019,"{'center': [Decimal('103.44170363449588'), Decimal('152.53157606778666')], 'axes': [35.33164336466063, 46.05448324670551], 'angle': -60.46700214542692}","[Decimal('103.44170363449588'), Decimal('152.53157606778666')]",46.05448324670551,"{'center': [Decimal('-2.5698086299104794'), Decimal('-2.9556757645437086'), 70.78293789752848], 'radius': 12.0}","{'center': [137.4906015789982, 94.11072458351457], 'axes': [210.2201525110695, 210.2201525110695], 'angle': 90.0}",0.9728507194159186,7,400994.353349,2.112554080315973,-1.8673881490126611,"[Decimal('0.32325532385779965'), 0.3644517663842223]",pupil.1,1,3d c++,1581555627.8320806,0.32325532385779965,0.3644517663842223
"{'center': [-5.570544968404506, Decimal('3.2421305440102133'), 60.95528413945934], 'normal': [Decimal('-0.25006136154116887'), 0.5164838590461601, -0.8189711465057624], 'radius': Decimal('2.2603044331964157')}",0.9999168566583738,401041.645349,4.520608866392831,"{'center': [Decimal('103.48881412415668'), Decimal('152.63114851224884')], 'axes': [35.30969681328441, 46.05564141072153], 'angle': -60.54254782296182}","[Decimal('103.48881412415668'), Decimal('152.63114851224884')]",46.05564141072153,"{'center': [Decimal('-2.5698086299104794'), Decimal('-2.9556757645437086'), 70.78293789752848], 'radius': 12.0}","{'center': [137.4906015789982, 94.11072458351457], 'axes': [210.2201525110695, 210.2201525110695], 'angle': 90.0}",0.9728991085879324,7,400994.353349,2.11353595135174,-1.867141302302295,"[Decimal('0.32340254413798963'), Decimal('0.36403688119896316')]",pupil.1,1,3d c++,1581555627.843964,0.32340254413798963,0.36403688119896316
"{'center': [-5.579531406397606, Decimal('3.2329209788253825'), 60.95222891207601], 'normal': [Decimal('-0.25081023137392716'), 0.5157163952807576, -0.8192257487877066], 'radius': 2.2479423013427}",0.971248839726204,401041.653749,4.4958846026854,"{'center': [Decimal('103.39351473655063'), Decimal('152.54322235744633')], 'axes': [35.1302099326908, 45.80600679874206], 'angle': -60.43643282826326}","[Decimal('103.39351473655063'), Decimal('152.54322235744633')]",45.80600679874206,"{'center': [Decimal('-2.5698086299104794'), Decimal('-2.9556757645437086'), 70.78293789752848], 'radius': 12.0}","{'center': [137.4906015789982, 94.11072458351457], 'axes': [210.2201525110695, 210.2201525110695], 'angle': 90.0}",0.9729102741729445,7,400994.353349,2.1126399344243008,-1.8678904931050881,"[0.3231047335517207, Decimal('0.36440324017730696')]",pupil.1,1,3d c++,1581555627.8520286,0.3231047335517207,0.36440324017730696
"{'center': [-5.573147970728452, 3.211929047323996, 60.93709594833382], 'normal': [-0.2502782784014977, 0.513967067655642, -0.8204868290995555], 'radius': 2.242985486366261}",0.9999263441082427,401041.662149,4.485970972732522,"{'center': [Decimal('103.44386962574742'), 152.3396224817629], 'axes': [35.13391809973845, Decimal('45.716286150489644')], 'angle': -60.38829840304467}","[Decimal('103.44386962574742'), 152.3396224817629]",45.716286150489644,"{'center': [Decimal('-2.5698086299104794'), Decimal('-2.9556757645437086'), 70.78293789752848], 'radius': 12.0}","{'center': [137.4906015789982, 94.11072458351457], 'axes': [210.2201525110695, 210.2201525110695], 'angle': 90.0}",0.9730151903526219,7,400994.353349,2.1105993904316236,-1.8668671647366146,"[0.3232620925804607, Decimal('0.36525157299265465')]",pupil.1,1,3d c++,1581555627.8601348,0.3232620925804607,0.36525157299265465
"{'center': [-5.547873658674142, Decimal('3.2298866032217664'), Decimal('60.940684757167865')], 'normal': [Decimal('-0.24817208573030525'), 0.5154635306471229, -0.8201877616967183], 'radius': Decimal('2.2471472349872594')}",0.999898873726253,401041.670549,4.494294469974519,"{'center': [Decimal('103.70343403555489'), 152.5183686698295], 'axes': [35.18670721199038, Decimal('45.798255072914195')], 'angle': Decimal('-60.652131346727856')}","[Decimal('103.70343403555489'), 152.5183686698295]",45.798255072914195,"{'center': [Decimal('-2.5698086299104794'), Decimal('-2.9556757645437086'), 70.78293789752848], 'radius': 12.0}","{'center': [137.4906015789982, 94.11072458351457], 'axes': [210.2201525110695, 210.2201525110695], 'angle': 90.0}",0.9730908312797992,7,400994.353349,2.112344819842786,-1.8646180442871876,"[Decimal('0.32407323136110905'), 0.3645067972090438]",pupil.1,1,3d c++,1581555627.868433,0.32407323136110905,0.3645067972090438
"{'center': [Decimal('-5.5644147305091485'), 3.213878244852758, 60.93565717504488], 'normal': [-0.2495505083832224, 0.5141295007830389, -0.8206067268736338], 'radius': Decimal('2.2535270706061823')}",0.999965169762483,401041.678949,4.507054141212365,"{'center': [Decimal('103.53235865783734'), Decimal('152.35684147125534')], 'axes': [Decimal('35.309037378800674'), 45.93226148321336], 'angle': -60.46033037453335}","[Decimal('103.53235865783734'), Decimal('152.35684147125534')]",45.93226148321336,"{'center': [Decimal('-2.5698086299104794'), Decimal('-2.9556757645437086'), 70.78293789752848], 'radius': 12.0}","{'center': [137.4906015789982, 94.11072458351457], 'axes': [210.2201525110695, 210.2201525110695], 'angle': 90.0}",0.9731703816431958,7,400994.353349,2.1107887591259513,-1.8660147965530032,"[0.3235386208057417, 0.3651798272031027]",pupil.1,1,3d c++,1581555627.8763149,0.3235386208057417,0.3651798272031027
"{'center': [-5.54801659001537, 3.228508145880963, 60.93986181794785], 'normal': [Decimal('-0.24818399667540758'), 0.515348659202056, -0.8202563399650529], 'radius': Decimal('2.2622457413198265')}",0.990319514933993,401041.687349,4.524491482639653,"{'center': [Decimal('103.70322901966549'), Decimal('152.50020535614505')], 'axes': [35.42766854856119, Decimal('46.106736445004046')], 'angle': -60.64488069886448}","[Decimal('103.70322901966549'), Decimal('152.50020535614505')]",46.106736445004046,"{'center': [Decimal('-2.5698086299104794'), Decimal('-2.9556757645437086'), 70.78293789752848], 'radius': 12.0}","{'center': [137.4906015789982, 94.11072458351457], 'axes': [210.2201525110695, 210.2201525110695], 'angle': 90.0}",0.9731647558168466,7,400994.353349,2.112210772380505,-1.86460817169809,"[Decimal('0.32407259068645466'), 0.364582477682729]",pupil.1,1,3d c++,1581555627.884596,0.32407259068645466,0.364582477682729
"{'center': [-5.556043178255577, 3.213154180713926, Decimal('60.932661742579185')], 'normal': [Decimal('-0.24885287902875816'), 0.5140691621048029, -0.8208563462457752], 'radius': 2.275958984163222}",0.9026750014079781,401041.695749,4.551917968326444,"{'center': [Decimal('103.61737132413258'), 152.3440861345642], 'axes': [Decimal('35.678993065850676'), 46.39190809254681], 'angle': -60.51775209325346}","[Decimal('103.61737132413258'), 152.3440861345642]",46.39190809254681,"{'center': [Decimal('-2.5698086299104794'), Decimal('-2.9556757645437086'), 70.78293789752848], 'radius': 12.0}","{'center': [137.4906015789982, 94.11072458351457], 'axes': [210.2201525110695, 210.2201525110695], 'angle': 90.0}",0.9730994641485524,7,400994.353349,2.1107184122427265,-1.8651519850230096,"[0.3238042853879143, 0.3652329744393158]",pupil.1,1,3d c++,1581555627.8919039,0.3238042853879143,0.3652329744393158
"{'center': [-5.569785597653814, Decimal('3.2127953319652205'), 60.93661358210278], 'normal': [Decimal('-0.24999808064527787'), 0.5140392580424108, -0.8205270262854751], 'radius': Decimal('2.2981551976166537')}",0.9997388493451964,401041.704149,4.596310395233307,"{'center': [Decimal('103.48480707626938'), Decimal('152.33168532425435')], 'axes': [36.00236439667592, Decimal('46.841615198467295')], 'angle': -60.41636411195891}","[Decimal('103.48480707626938'), Decimal('152.33168532425435')]",46.841615198467295,"{'center': [Decimal('-2.5698086299104794'), Decimal('-2.9556757645437086'), 70.78293789752848], 'radius': 12.0}","{'center': [137.4906015789982, 94.11072458351457], 'axes': [210.2201525110695, 210.2201525110695], 'angle': 90.0}",0.9730405928759511,7,400994.353349,2.110683549177723,-1.8665410451227704,"[0.3233900221133418, 0.3652846444822735]",pupil.1,1,3d c++,1581555627.899978,0.3233900221133418,0.3652846444822735
