circle_3d,confidence,timestamp,diameter_3d,ellipse,location,diameter,sphere,projected_sphere,model_confidence,model_id,model_birth_timestamp,theta,phi,norm_pos,topic,id,method,norm_x,norm_y
"{'center': [Decimal('-2.4135138536219207'), 6.104578765612125, 74.35204411913165], 'normal': [Decimal('-0.14752445035098524'), 0.6053418992925972, -0.7821749941729605], 'radius': Decimal('1.9624317717907716')}",0.980711539593162,9550.068486,3.924863543581543,"{'center': [Decimal('139.91881986905395'), Decimal('170.71351268411846')], 'axes': [Decimal('23.820904989037874'), 32.73469531240724], 'angle': -75.63560069293966}","[Decimal('139.91881986905395'), Decimal('170.71351268411846')]",32.73469531240724,"{'center': [-0.6432204494100977, Decimal('-1.1595240258990414'), 83.73814404920718], 'radius': 12.0}","{'center': [Decimal('155.23757442725366'), Decimal('111.41484559730684')], 'axes': [177.6967971878627, 177.6967971878627], 'angle': 90.0}",0.9199930147480329,262,9537.050529,2.2209916644010788,-1.7572144179008125,"[Decimal('0.43724631209079357'), Decimal('0.28869369714950643')]",pupil.1,1,3d c++,0.43724631209079357,0.28869369714950643
"{'center': [Decimal('-2.3969924415538273'), 6.135707930063686, 74.37310937184093], 'normal': [Decimal('-0.14614766601197748'), 0.6079359963302272, -0.780419556447188], 'radius': Decimal('1.9725490656799056')}",0.9748164394979879,9550.076886,3.9450981313598112,"{'center': [Decimal('140.06210116069838'), Decimal('170.95648025111387')], 'axes': [Decimal('23.866977210287295'), 32.8942007655628], 'angle': -75.82086662513876}","[Decimal('140.06210116069838'), Decimal('170.95648025111387')]",32.8942007655628,"{'center': [-0.6432204494100977, Decimal('-1.1595240258990414'), 83.73814404920718], 'radius': 12.0}","{'center': [Decimal('155.23757442725366'), Decimal('111.41484559730684')], 'axes': [177.6967971878627, 177.6967971878627], 'angle': 90.0}",0.9201179851072383,262,9537.050529,2.2242547759710334,-1.7559202165839989,"[0.4376940661271824, 0.2876813322870255]",pupil.1,1,3d c++,0.4376940661271824,0.2876813322870255
"{'center': [-2.398191718087147, 6.106415367559919, 74.35058842611235], 'normal': [Decimal('-0.14624760572308745'), 0.6054949494549133, -0.782296301924569], 'radius': Decimal('1.9442080131804482')}",0.9996966054623131,9550.085286,3.8884160263608964,"{'center': [Decimal('140.04499612750553'), 170.7332609386413], 'axes': [Decimal('23.605372715723156'), Decimal('32.431253963007585')], 'angle': -75.75419176058001}","[Decimal('140.04499612750553'), 170.7332609386413]",32.431253963007585,"{'center': [-0.6432204494100977, Decimal('-1.1595240258990414'), 83.73814404920718], 'radius': 12.0}","{'center': [Decimal('155.23757442725366'), Decimal('111.41484559730684')], 'axes': [177.6967971878627, 177.6967971878627], 'angle': 90.0}",0.920152509859451,262,9537.050529,2.22118396085411,-1.7556095832405563,"[0.4376406128984548, Decimal('0.28861141275566127')]",pupil.1,1,3d c++,0.4376406128984548,0.28861141275566127
"{'center': [Decimal('-2.4151182645944154'), 6.113794124073158, 74.35948629759741], 'normal': [Decimal('-0.14765815126535983'), 0.6061098458310167, -0.7815548126341475], 'radius': Decimal('1.9574802069683965')}",0.9995504872150848,9550.093686,3.914960413936793,"{'center': [Decimal('139.90721304103067'), 170.7862111657572], 'axes': [Decimal('23.733578216882094'), 32.64881927433908], 'angle': -75.64193097384124}","[Decimal('139.90721304103067'), 170.7862111657572]",32.64881927433908,"{'center': [-0.6432204494100977, Decimal('-1.1595240258990414'), 83.73814404920718], 'radius': 12.0}","{'center': [Decimal('155.23757442725366'), Decimal('111.41484559730684')], 'axes': [177.6967971878627, 177.6967971878627], 'angle': 90.0}",0.9203337312495563,262,9537.050529,2.221956817459221,-1.7575241173815497,"[Decimal('0.43721004075322084'), Decimal('0.28839078680934493')]",pupil.1,1,3d c++,0.43721004075322084,0.28839078680934493
"{'center': [Decimal('-2.4079401817098893'), 6.113097313750848, 74.3575927265769], 'normal': [-0.1470599776916493, 0.6060517783041575, -0.7817126102191905], 'radius': Decimal('1.9648225329158906')}",0.9995893022657785,9550.102086,3.929645065831781,"{'center': [Decimal('139.96671318913693'), Decimal('170.78023062547186')], 'axes': [23.82982505023612, 32.77214330359914], 'angle': -75.6943156507276}","[Decimal('139.96671318913693'), Decimal('170.78023062547186')]",32.77214330359914,"{'center': [-0.6432204494100977, Decimal('-1.1595240258990414'), 83.73814404920718], 'radius': 12.0}","{'center': [Decimal('155.23757442725366'), Decimal('111.41484559730684')], 'axes': [177.6967971878627, 177.6967971878627], 'angle': 90.0}",0.920610547685774,262,9537.050529,2.221883813558641,-1.7567483438336635,"[0.4373959787160529, Decimal('0.28841570572720054')]",pupil.1,1,3d c++,0.4373959787160529,0.28841570572720054
"{'center': [Decimal('-2.4023144869295203'), 6.125496218783193, 74.36616089718788], 'normal': [-0.1465911697932852, 0.6070850203901862, -0.7809985960016084], 'radius': Decimal('1.9757371687605687')}",0.9973038733217171,9550.110486,3.9514743375211374,"{'center': [140.0162037367898, Decimal('170.87554488915302')], 'axes': [Decimal('23.930944278243174'), Decimal('32.950453396948326')], 'angle': -75.76096365267645}","[140.0162037367898, Decimal('170.87554488915302')]",32.950453396948326,"{'center': [-0.6432204494100977, Decimal('-1.1595240258990414'), 83.73814404920718], 'radius': 12.0}","{'center': [Decimal('155.23757442725366'), Decimal('111.41484559730684')], 'axes': [177.6967971878627, 177.6967971878627], 'angle': 90.0}",0.9208242661508881,262,9537.050529,2.223183438212945,-1.7563346738266299,"[Decimal('0.43755063667746813'), Decimal('0.28801856296186246')]",pupil.1,1,3d c++,0.43755063667746813,0.28801856296186246
"{'center': [-2.409389162899087, 6.131366169648066, 74.37205798127209], 'normal': [Decimal('-0.14718072612408245'), 0.607574182962259, -0.7805071723279238], 'radius': Decimal('1.9625854003614214')}",0.9997447232401657,9550.118886,3.9251708007228427,"{'center': [Decimal('139.95835640200204'), Decimal('170.92303186684842')], 'axes': [Decimal('23.749771048762085'), Decimal('32.728470080723255')], 'angle': -75.71963456800226}","[Decimal('139.95835640200204'), Decimal('170.92303186684842')]",32.728470080723255,"{'center': [-0.6432204494100977, Decimal('-1.1595240258990414'), 83.73814404920718], 'radius': 12.0}","{'center': [Decimal('155.23757442725366'), Decimal('111.41484559730684')], 'axes': [177.6967971878627, 177.6967971878627], 'angle': 90.0}",0.9209879857977499,262,9537.050529,2.2237991630688607,-1.7571783410587016,"[Decimal('0.43736986375625636'), Decimal('0.28782070055479825')]",pupil.1,1,3d c++,0.43736986375625636,0.28782070055479825
"{'center': [Decimal('-2.3862665618301353'), 6.136717853899771, 74.37189374925003], 'normal': [-0.1452538427016698, 0.6080201566499011, -0.780520858329762], 'radius': Decimal('1.9422231797850074')}",0.990399201300544,9550.127286,3.8844463595700147,"{'center': [Decimal('140.14957834125698'), Decimal('170.97155997391158')], 'axes': [23.50460749978047, 32.38887260991709], 'angle': -75.90308683077275}","[Decimal('140.14957834125698'), Decimal('170.97155997391158')]",32.38887260991709,"{'center': [-0.6432204494100977, Decimal('-1.1595240258990414'), 83.73814404920718], 'radius': 12.0}","{'center': [Decimal('155.23757442725366'), Decimal('111.41484559730684')], 'axes': [177.6967971878627, 177.6967971878627], 'angle': 90.0}",0.920982300253903,262,9537.050529,2.2243607775019987,-1.7547901331765634,"[0.4379674323164281, 0.2876185001087017]",pupil.1,1,3d c++,0.4379674323164281,0.2876185001087017
"{'center': [-2.395519345352027, Decimal('6.1506405102290085'), 74.38448470999579], 'normal': [Decimal('-0.14602490799516077'), 0.6091803780106708, -0.7794716116009491], 'radius': Decimal('1.9667857378863087')}",0.999674623051224,9550.135686,3.9335714757726175,"{'center': [Decimal('140.07704556544272'), Decimal('171.07422089424958')], 'axes': [23.75562747406672, Decimal('32.793062221397754')], 'angle': -75.86110484962738}","[Decimal('140.07704556544272'), Decimal('171.07422089424958')]",32.793062221397754,"{'center': [-0.6432204494100977, Decimal('-1.1595240258990414'), 83.73814404920718], 'radius': 12.0}","{'center': [Decimal('155.23757442725366'), Decimal('111.41484559730684')], 'axes': [177.6967971878627, 177.6967971878627], 'angle': 90.0}",0.9211024971159332,262,9537.050529,2.2258229770096345,-1.7559880904129685,"[0.4377407673920085, Decimal('0.28719074627396013')]",pupil.1,1,3d c++,0.4377407673920085,0.28719074627396013
"{'center': [Decimal('-2.4074647486837923'), 6.145594492347642, 74.38278807057924], 'normal': [-0.1470203582728079, 0.608759876520557, -0.7796129982189954], 'radius': 1.966023215256379}",0.9997657011284169,9550.144086,3.932046430512758,"{'center': [Decimal('139.97731088334996'), Decimal('171.03355600741662')], 'axes': [Decimal('23.752207822185593'), 32.78109749498813], 'angle': -75.76205219842369}","[Decimal('139.97731088334996'), Decimal('171.03355600741662')]",32.78109749498813,"{'center': [-0.6432204494100977, Decimal('-1.1595240258990414'), 83.73814404920718], 'radius': 12.0}","{'center': [Decimal('155.23757442725366'), Decimal('111.41484559730684')], 'axes': [177.6967971878627, 177.6967971878627], 'angle': 90.0}",0.921399635668374,262,9537.050529,2.225292839425736,-1.7571885562762795,"[Decimal('0.43742909651046863'), Decimal('0.28736018330243074')]",pupil.1,1,3d c++,0.43742909651046863,0.28736018330243074
