circle_3d,confidence,timestamp,diameter_3d,ellipse,location,diameter,sphere,projected_sphere,model_confidence,model_id,model_birth_timestamp,theta,phi,norm_pos,topic,id,method,python_timestamp,norm_x,norm_y
"{'center': [Decimal('-1.1924719157813735'), 4.968808695593144, 60.74134789433398], 'normal': [-0.2082854899194535, 0.6412234343037916, -0.7385456397465657], 'radius': Decimal('2.5411371281979673')}",0.9999377645022651,52036.772811,5.082274256395935,"{'center': [147.9855472820003, Decimal('170.24378568738422')], 'axes': [35.40699591786025, 51.89747558164409], 'angle': -72.33044904478591}","[147.9855472820003, Decimal('170.24378568738422')]",51.89747558164409,"{'center': [Decimal('1.3069539632520686'), Decimal('-2.7258725160523545'), 69.60389557129277], 'radius': 12.0}","{'center': [171.6417543955756, 95.71916131875965], 'axes': [Decimal('213.78113793586382'), Decimal('213.78113793586382')], 'angle': 90.0}",0.9683135009641131,9,52026.533211,2.266887886470441,-1.845678255539334,"[0.462454835256251, 0.2906508929692324]",pupil.1,1,3d c++,1582250591.8591628,0.462454835256251,0.2906508929692324
"{'center': [-1.179210102256574, 4.972645361104182, 60.74094963134285], 'normal': [-0.2071803387923869, 0.6415431564297114, -0.7385788283291599], 'radius': Decimal('2.5257604794460193')}",0.9970040780583651,52036.781211,5.051520958892039,"{'center': [148.1181755031635, Decimal('170.28874715534332')], 'axes': [35.1943249097283, Decimal('51.583552333312376')], 'angle': -72.43234417717596}","[148.1181755031635, Decimal('170.28874715534332')]",51.583552333312376,"{'center': [Decimal('1.3069539632520686'), Decimal('-2.7258725160523545'), 69.60389557129277], 'radius': 12.0}","{'center': [171.6417543955756, 95.71916131875965], 'axes': [Decimal('213.78113793586382'), Decimal('213.78113793586382')], 'angle': 90.0}",0.9681687917131088,9,52026.533211,2.2673046142379514,-1.8442798879054068,"[0.462869298447386, 0.2904635535194029]",pupil.1,1,3d c++,1582250591.863848,0.462869298447386,0.2904635535194029
"{'center': [Decimal('-1.1834472129142781'), 4.97021124382304, Decimal('60.740025268612825')], 'normal': [Decimal('-0.20753343134719557'), 0.6413403133229495, -0.7386558585566622], 'radius': Decimal('2.5234493226797827')}",0.8588305530518014,52036.789611,5.0468986453595654,"{'center': [Decimal('148.07472843243087'), Decimal('170.26559558013867')], 'axes': [35.16761351273368, 51.53708590310924], 'angle': -72.39713955954522}","[Decimal('148.07472843243087'), Decimal('170.26559558013867')]",51.53708590310924,"{'center': [Decimal('1.3069539632520686'), Decimal('-2.7258725160523545'), 69.60389557129277], 'radius': 12.0}","{'center': [171.6417543955756, 95.71916131875965], 'axes': [Decimal('213.78113793586382'), Decimal('213.78113793586382')], 'angle': 90.0}",0.9681348918893495,9,52026.533211,2.2670402104620995,-1.8446958704282879,"[Decimal('0.46273352635134646'), 0.2905600184160889]",pupil.1,1,3d c++,1582250591.875581,0.46273352635134646,0.2905600184160889
"{'center': [Decimal('-1.1728119725850934'), 4.975542484192752, Decimal('60.741674185124324')], 'normal': [Decimal('-0.20664716131976352'), 0.6417845833537589, -0.7385184488473703], 'radius': Decimal('2.5316873864287093')}",0.9030704196364158,52036.798011,5.0633747728574185,"{'center': [Decimal('148.18396155181233'), Decimal('170.31540177771416')], 'axes': [35.27258473577647, Decimal('51.704092260547945')], 'angle': -72.48379039137998}","[Decimal('148.18396155181233'), Decimal('170.31540177771416')]",51.704092260547945,"{'center': [Decimal('1.3069539632520686'), Decimal('-2.7258725160523545'), 69.60389557129277], 'radius': 12.0}","{'center': [171.6417543955756, 95.71916131875965], 'axes': [Decimal('213.78113793586382'), Decimal('213.78113793586382')], 'angle': 90.0}",0.968139900579712,9,52026.533211,2.2676193878278226,-1.8436317402258222,"[Decimal('0.46307487984941353'), Decimal('0.29035249259285767')]",pupil.1,1,3d c++,1582250591.8799279,0.46307487984941353,0.29035249259285767
"{'center': [Decimal('-1.1655240385743675'), 4.973323161559765, 60.73771045883751], 'normal': [Decimal('-0.20603983348553634'), 0.64159963980101, -0.7388487593712713], 'radius': Decimal('2.5328158321291583')}",0.950494530558434,52036.806411,5.065631664258317,"{'center': [148.2573905949719, Decimal('170.29544066332448')], 'axes': [35.31138605394782, 51.73052430150187], 'angle': -72.53038658209715}","[148.2573905949719, Decimal('170.29544066332448')]",51.73052430150187,"{'center': [Decimal('1.3069539632520686'), Decimal('-2.7258725160523545'), 69.60389557129277], 'radius': 12.0}","{'center': [171.6417543955756, 95.71916131875965], 'axes': [Decimal('213.78113793586382'), Decimal('213.78113793586382')], 'angle': 90.0}",0.9680811710734205,9,52026.533211,2.2673782501030257,-1.8427532070965298,"[0.4633043456092872, 0.2904356639028146]",pupil.1,1,3d c++,1582250591.888159,0.4633043456092872,0.2904356639028146
"{'center': [Decimal('-1.1596477599247963'), Decimal('4.9914565686811665'), 60.7518501727904], 'normal': [Decimal('-0.20555014359807208'), 0.6431107570611267, -0.7376704498751976], 'radius': Decimal('2.5451622992198772')}",0.9861968233661736,52036.814811,5.0903245984397545,"{'center': [Decimal('148.32092808615988'), Decimal('170.46419754634755')], 'axes': [35.40014650524719, 51.97088175311097], 'angle': -72.61111695157295}","[Decimal('148.32092808615988'), Decimal('170.46419754634755')]",51.97088175311097,"{'center': [Decimal('1.3069539632520686'), Decimal('-2.7258725160523545'), 69.60389557129277], 'radius': 12.0}","{'center': [171.6417543955756, 95.71916131875965], 'axes': [Decimal('213.78113793586382'), Decimal('213.78113793586382')], 'angle': 90.0}",0.9680447620416754,9,52026.533211,2.2693499412279907,-1.8425505641852775,"[0.4635029002692496, Decimal('0.28973251022355184')]",pupil.1,1,3d c++,1582250591.900594,0.4635029002692496,0.28973251022355184
"{'center': [Decimal('-1.1497697035886205'), 4.990060511474393, Decimal('60.747887083293975')], 'normal': [-0.2047269722367241, 0.6429944189605623, -0.7380007073332331], 'radius': 2.537774795250699}",0.9867649953444988,52036.823211,5.075549590501398,"{'center': [148.4195949666188, Decimal('170.45578266860616')], 'axes': [35.32022765661737, 51.82329042090846], 'angle': -72.67775522433638}","[148.4195949666188, Decimal('170.45578266860616')]",51.82329042090846,"{'center': [Decimal('1.3069539632520686'), Decimal('-2.7258725160523545'), 69.60389557129277], 'radius': 12.0}","{'center': [171.6417543955756, 95.71916131875965], 'axes': [Decimal('213.78113793586382'), Decimal('213.78113793586382')], 'angle': 90.0}",0.9680672893267572,9,52026.533211,2.2691980285151105,-1.841399442345372,"[Decimal('0.46381123427068377'), Decimal('0.28976757221414096')]",pupil.1,1,3d c++,1582250591.908712,0.46381123427068377,0.28976757221414096
"{'center': [Decimal('-1.1347993437688377'), 4.998472197805319, 60.75108022649135], 'normal': [-0.2034794422517422, 0.6436953928214728, -0.737734612066785], 'radius': 2.531125043200156}",0.9975611614790874,52036.831611,5.062250086400312,"{'center': [Decimal('148.57123229232624'), Decimal('170.54120839285827')], 'axes': [35.20830372693469, 51.68471969185065], 'angle': -72.80139265676662}","[Decimal('148.57123229232624'), Decimal('170.54120839285827')]",51.68471969185065,"{'center': [Decimal('1.3069539632520686'), Decimal('-2.7258725160523545'), 69.60389557129277], 'radius': 12.0}","{'center': [171.6417543955756, 95.71916131875965], 'axes': [Decimal('213.78113793586382'), Decimal('213.78113793586382')], 'angle': 90.0}",0.9680624236261148,9,52026.533211,2.2701136443475614,-1.8399215528207185,"[0.4642851009135195, 0.2894116316964239]",pupil.1,1,3d c++,1582250591.91706,0.4642851009135195,0.2894116316964239
"{'center': [Decimal('-1.1415135280254172'), 5.00054106142155, Decimal('60.754740799565454')], 'normal': [Decimal('-0.20403895760645716'), 0.6438677981228254, -0.7374295643106092], 'radius': Decimal('2.5373614908524447')}",0.9992137385556316,52036.840011,5.074722981704889,"{'center': [148.5044630773933, Decimal('170.55710737994687')], 'axes': [Decimal('35.273882213528914'), 51.80905227800639], 'angle': -72.75846025751007}","[148.5044630773933, Decimal('170.55710737994687')]",51.80905227800639,"{'center': [Decimal('1.3069539632520686'), Decimal('-2.7258725160523545'), 69.60389557129277], 'radius': 12.0}","{'center': [171.6417543955756, 95.71916131875965], 'axes': [Decimal('213.78113793586382'), Decimal('213.78113793586382')], 'angle': 90.0}",0.9680035189868264,9,52026.533211,2.270338949116818,-1.8407324975787873,"[Decimal('0.46407644711685403'), 0.2893453859168881]",pupil.1,1,3d c++,1582250591.923991,0.46407644711685403,0.2893453859168881
"{'center': [-1.126089346299896, 4.992924354403363, 60.74384618505978], 'normal': [Decimal('-0.20275360912933038'), 0.6432330725379765, -0.7383374488527487], 'radius': Decimal('2.5466291640004477')}",0.9998409780017969,52036.848411,5.093258328000895,"{'center': [148.6603039433988, Decimal('170.48457999830487')], 'axes': [35.46673962012982, 52.00773146742661], 'angle': -72.85106510814478}","[148.6603039433988, Decimal('170.48457999830487')]",52.00773146742661,"{'center': [Decimal('1.3069539632520686'), Decimal('-2.7258725160523545'), 69.60389557129277], 'radius': 12.0}","{'center': [171.6417543955756, 95.71916131875965], 'axes': [Decimal('213.78113793586382'), Decimal('213.78113793586382')], 'angle': 90.0}",0.9680498305145835,9,52026.533211,2.269509680020718,-1.8387983628794171,"[0.4645634498231212, 0.2896475833403964]",pupil.1,1,3d c++,1582250591.9320774,0.4645634498231212,0.2896475833403964
