circle_3d,confidence,timestamp,diameter_3d,ellipse,location,diameter,sphere,projected_sphere,model_confidence,model_id,model_birth_timestamp,theta,phi,norm_pos,topic,id,method,norm_x,norm_y
"{'center': [Decimal('-0.32576590178923115'), 4.761582932590155, 37.28387611154345], 'normal': [Decimal('-0.11356446458051152'), 0.6996752731619175, -0.705377646732825], 'radius': Decimal('1.3703295636815378')}",0.9971347228612326,53114.194424,2.7406591273630756,"{'center': [Decimal('154.64623988014722'), 198.8213311620816], 'axes': [28.04731729597081, Decimal('45.592950622296804')], 'angle': -81.25665832507008}","[Decimal('154.64623988014722'), 198.8213311620816]",45.592950622296804,"{'center': [Decimal('1.0370076731769071'), Decimal('-3.6345203453528545'), Decimal('45.748407872337346')], 'radius': 12.0}","{'center': [Decimal('174.05392640469248'), 70.74358389898563], 'axes': [325.2572207872939, 325.2572207872939], 'angle': 90.0}",0.6732718220534117,1,52754.213839,2.3457392161533317,-1.730424628667604,"[Decimal('0.48326949962546006'), Decimal('0.17157778682465996')]",pupil.1,1,3d c++,0.48326949962546006,0.17157778682465996
"{'center': [-0.3289473596510235, 4.760313352207783, Decimal('37.283129729323235')], 'normal': [Decimal('-0.11382958606899422'), 0.6995694747967197, -0.7054398452511761], 'radius': 1.366418353607121}",0.9972337787249039,53114.202824,2.732836707214242,"{'center': [154.5929925019034, Decimal('198.80384557300445')], 'axes': [27.97162075728683, 45.46362164357864], 'angle': -81.23265364065344}","[154.5929925019034, Decimal('198.80384557300445')]",45.46362164357864,"{'center': [Decimal('1.0370076731769071'), Decimal('-3.6345203453528545'), Decimal('45.748407872337346')], 'radius': 12.0}","{'center': [Decimal('174.05392640469248'), 70.74358389898563], 'axes': [325.2572207872939, 325.2572207872939], 'angle': 90.0}",0.6736682183256626,1,52754.213839,2.3455911455150544,-1.7307771011052648,"[Decimal('0.48310310156844816'), Decimal('0.17165064344581482')]",pupil.1,1,3d c++,0.48310310156844816,0.17165064344581482
"{'center': [-0.3248713176453497, Decimal('4.7612135852910935'), 37.28336579446255], 'normal': [Decimal('-0.11348991590185474'), 0.6996444942203289, -0.7054201731562332], 'radius': Decimal('1.3709546172811269')}",0.9970205276186204,53114.211224,2.7419092345622538,"{'center': [154.6610722440483, Decimal('198.81591790313342')], 'axes': [Decimal('28.063041046339613'), 45.61438846303605], 'angle': -81.2626739432565}","[154.6610722440483, Decimal('198.81591790313342')]",45.61438846303605,"{'center': [Decimal('1.0370076731769071'), Decimal('-3.6345203453528545'), Decimal('45.748407872337346')], 'radius': 12.0}","{'center': [Decimal('174.05392640469248'), 70.74358389898563], 'axes': [325.2572207872939, 325.2572207872939], 'angle': 90.0}",0.6741986555955926,1,52754.213839,2.345696137115258,-1.7303121562753305,"[0.483315850762651, 0.1716003420702774]",pupil.1,1,3d c++,0.483315850762651,0.1716003420702774
"{'center': [Decimal('-0.32438065509404246'), 4.763425664883613, 37.28548139098345], 'normal': [Decimal('-0.11344902735591246'), 0.6998288341863723, -0.7052438734461578], 'radius': Decimal('1.3660863880044511')}",0.9965539549101339,53114.219624,2.7321727760089023,"{'center': [Decimal('154.66904344738344'), Decimal('198.85084743648179')], 'axes': [Decimal('27.951018025451607'), 45.44973422690797], 'angle': -81.26840462634128}","[Decimal('154.66904344738344'), Decimal('198.85084743648179')]",45.44973422690797,"{'center': [Decimal('1.0370076731769071'), Decimal('-3.6345203453528545'), Decimal('45.748407872337346')], 'radius': 12.0}","{'center': [Decimal('174.05392640469248'), 70.74358389898563], 'axes': [325.2572207872939, 325.2572207872939], 'angle': 90.0}",0.6741811469904269,1,52754.213839,2.345954171471291,-1.7302948445396455,"[Decimal('0.48334076077307325'), 0.1714548023479926]",pupil.1,1,3d c++,0.48334076077307325,0.1714548023479926
"{'center': [-0.3211290027412055, Decimal('4.7623438546174555'), 37.28388565446922], 'normal': [Decimal('-0.11317805632650939'), 0.6997386833308591, -0.7053768514890101], 'radius': 1.360499456966551}",0.9970334235608481,53114.228024,2.720998913933102,"{'center': [154.7222676145779, 198.8390844080239], 'axes': [Decimal('27.845568568489117'), Decimal('45.265680789832125')], 'angle': -81.29052840395818}","[154.7222676145779, 198.8390844080239]",45.265680789832125,"{'center': [Decimal('1.0370076731769071'), Decimal('-3.6345203453528545'), Decimal('45.748407872337346')], 'radius': 12.0}","{'center': [Decimal('174.05392640469248'), 70.74358389898563], 'axes': [325.2572207872939, 325.2572207872939], 'angle': 90.0}",0.6747080709939013,1,52754.213839,2.345827972468171,-1.7298907963156378,"[Decimal('0.48350708629555594'), Decimal('0.17150381496656708')]",pupil.1,1,3d c++,0.48350708629555594,0.17150381496656708
"{'center': [Decimal('-0.31896143211526007'), 4.765046365006198, 37.28621980637467], 'normal': [Decimal('-0.11299742544101393'), 0.699963892529921, -0.7051823388302232], 'radius': Decimal('1.3638486036142476')}",0.9968180913986344,53114.236424,2.7276972072284953,"{'center': [Decimal('154.75884292085112'), Decimal('198.87739635461514')], 'axes': [27.90065025915011, 45.37436519497421], 'angle': -81.30872030470087}","[Decimal('154.75884292085112'), Decimal('198.87739635461514')]",45.37436519497421,"{'center': [Decimal('1.0370076731769071'), Decimal('-3.6345203453528545'), Decimal('45.748407872337346')], 'radius': 12.0}","{'center': [Decimal('174.05392640469248'), 70.74358389898563], 'axes': [325.2572207872939, 325.2572207872939], 'angle': 90.0}",0.6747747054336561,1,52754.213839,2.3461432640872024,-1.729684217326418,"[Decimal('0.48362138412765976'), Decimal('0.17134418185577027')]",pupil.1,1,3d c++,0.48362138412765976,0.17134418185577027
"{'center': [Decimal('-0.32020652124007243'), Decimal('4.7604012588188525'), Decimal('37.281811100889904')], 'normal': [Decimal('-0.11310118286808163'), 0.6995768003476422, -0.7055497309539533], 'radius': Decimal('1.3671571246427288')}",0.9974719723260532,53114.244824,2.7343142492854575,"{'center': [154.7379137879826, Decimal('198.80761271331448')], 'axes': [Decimal('27.993958048562284'), Decimal('45.489868638728296')], 'angle': -81.29516946354461}","[154.7379137879826, Decimal('198.80761271331448')]",45.489868638728296,"{'center': [Decimal('1.0370076731769071'), Decimal('-3.6345203453528545'), Decimal('45.748407872337346')], 'radius': 12.0}","{'center': [Decimal('174.05392640469248'), 70.74358389898563], 'axes': [325.2572207872939, 325.2572207872939], 'angle': 90.0}",0.6751270143685706,1,52754.213839,2.34560139733527,-1.729746244009845,"[0.4835559805874456, 0.1716349470278563]",pupil.1,1,3d c++,0.4835559805874456,0.1716349470278563
"{'center': [-0.3136654443936642, 4.758234373341587, 37.278617416765], 'normal': [Decimal('-0.11255609313088094'), 0.6993962265578701, -0.7058158712976954], 'radius': Decimal('1.3713879561048168')}",0.997418487308419,53114.253223,2.7427759122096336,"{'center': [Decimal('154.84642568307459'), Decimal('198.77596263816395')], 'axes': [Decimal('28.098899378445616'), 45.63467052140529], 'angle': -81.33973798941311}","[Decimal('154.84642568307459'), Decimal('198.77596263816395')]",45.63467052140529,"{'center': [Decimal('1.0370076731769071'), Decimal('-3.6345203453528545'), Decimal('45.748407872337346')], 'radius': 12.0}","{'center': [Decimal('174.05392640469248'), 70.74358389898563], 'axes': [325.2572207872939, 325.2572207872939], 'angle': 90.0}",0.6754850373482557,1,52754.213839,2.3453487214054882,-1.7289342728856787,"[0.4838950802596081, 0.1717668223409835]",pupil.1,1,3d c++,0.4838950802596081,0.1717668223409835
"{'center': [-0.3147616564829434, 4.761723412245615, 37.28225110303643], 'normal': [Decimal('-0.11264744413832087'), 0.6996869797998725, -0.7055130641084095], 'radius': Decimal('1.3639157738131096')}",0.9969013487520889,53114.261623,2.727831547626219,"{'center': [154.8280155555515, Decimal('198.83034859313472')], 'axes': [Decimal('27.924695544824907'), Decimal('45.381439974792286')], 'angle': -81.33538621838332}","[154.8280155555515, Decimal('198.83034859313472')]",45.381439974792286,"{'center': [Decimal('1.0370076731769071'), Decimal('-3.6345203453528545'), Decimal('45.748407872337346')], 'radius': 12.0}","{'center': [Decimal('174.05392640469248'), 70.74358389898563], 'axes': [325.2572207872939, 325.2572207872939], 'angle': 90.0}",0.6757258933167254,1,52754.213839,2.345755601557121,-1.7291272845951668,"[Decimal('0.48383754861109846'), 0.171540214195272]",pupil.1,1,3d c++,0.48383754861109846,0.171540214195272
"{'center': [Decimal('-0.30987351542595865'), 4.762825950971132, Decimal('37.282565549012304')], 'normal': [Decimal('-0.11224009905023881'), 0.6997788580269989, -0.7054868602770867], 'radius': Decimal('1.3657718322962842')}",0.9964892367606966,53114.270023,2.7315436645925684,"{'center': [Decimal('154.90933037464546'), 198.8470269159196], 'axes': [27.96069154617726, 45.44288169991632], 'angle': -81.37140564833852}","[Decimal('154.90933037464546'), 198.8470269159196]",45.44288169991632,"{'center': [Decimal('1.0370076731769071'), Decimal('-3.6345203453528545'), Decimal('45.748407872337346')], 'radius': 12.0}","{'center': [Decimal('174.05392640469248'), 70.74358389898563], 'axes': [325.2572207872939, 325.2572207872939], 'angle': 90.0}",0.6757857309699133,1,52754.213839,2.3458842096812864,-1.7285699764393374,"[0.4840916574207671, Decimal('0.17147072118366835')]",pupil.1,1,3d c++,0.4840916574207671,0.17147072118366835
