imu_packets,1266
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1596094122.259955,B2012684,0.06696,0.04138,-0.99377,0.07861,0.0163
1596094122.265425,B2012689,0.06696,0.04169,-0.99377,0.07855,0.0163
1596094122.2705102,B2012694,0.06702,0.04193,-0.99377,0.07855,0.0163
1596094122.276305,B2012699,0.06702,0.04218,-0.99377,0.07855,0.0163
1596094122.28129,B2012705,0.06702,0.04242,-0.99377,0.07855,0.0163
1596094122.2868328,B2012710,0.06708,0.04266,-0.99371,0.07861,0.0163
1596094122.2934499,B2012716,0.06708,0.04291,-0.99371,0.07867,0.0163
1596094122.2981381,B2012721,0.06708,0.04309,-0.99371,0.07874,0.0163
1596094122.30354,B2012727,0.06714,0.04327,-0.99371,0.07880,0.0163
1596094122.3084831,B2012732,0.06714,0.04346,-0.99365,0.07886,0.0163
1596094122.313643,B2012737,0.06714,0.04358,-0.99365,0.07898,0.0163
1596094122.3184881,B2012742,0.06714,0.04370,-0.99365,0.07904,0.0163
1596094122.32411,B2012747,0.06714,0.04382,-0.99365,0.07916,0.0163
1596094122.328728,B2012752,0.06714,0.04388,-0.99359,0.07928,0.0163
1596094122.3336692,B2012757,0.06714,0.04388,-0.99359,0.07941,0.0163
1596094122.339013,B2012762,0.06714,0.04388,-0.99359,0.07959,0.0163
1596094122.3438568,B2012767,0.06708,0.04395,-0.99359,0.07971,0.0163
1596094122.3497002,B2012773,0.06708,0.04395,-0.99359,0.07990,0.0163
1596094122.3538392,B2012777,0.06702,0.04401,-0.99353,0.08008,0.0163
1596094122.3588202,B2012782,0.06702,0.04401,-0.99353,0.08026,0.0163
1596094122.3652558,B2012788,0.06702,0.04407,-0.99353,0.08044,0.0163
1596094122.3708532,B2012793,0.06702,0.04407,-0.99347,0.08081,0.0163
1596094122.374527,B2012798,0.06702,0.04407,-0.99347,0.08093,0.0163
1596094122.380091,B2012803,0.06702,0.04407,-0.99347,0.08112,0.0163
1596094122.384938,B2012808,0.06708,0.04407,-0.99347,0.08130,0.0163
1596094122.389996,B2012813,0.06708,0.04407,-0.99341,0.08148,0.0163
1596094122.394507,B2012818,0.06714,0.04413,-0.99341,0.08167,0.0163
1596094122.3997781,B2012823,0.06714,0.04413,-0.99341,0.08179,0.0163
1596094122.405365,B2012828,0.06720,0.04419,-0.99341,0.08197,0.0163
1596094122.4097338,B2012833,0.06720,0.04425,-0.99335,0.08209,0.0163
1596094122.415574,B2012838,0.06720,0.04425,-0.99335,0.08228,0.0163
1596094122.420204,B2012844,0.06726,0.04431,-0.99335,0.08240,0.0163
1596094122.425257,B2012849,0.06726,0.04437,-0.99335,0.08258,0.0163
1596094122.431075,B2012854,0.06732,0.04443,-0.99329,0.08270,0.0163
1596094122.442572,B2012859,0.06732,0.04443,-0.99329,0.08282,0.0163
1596094122.442694,B2012864,0.06738,0.04449,-0.99329,0.08295,0.0163
1596094122.4462411,B2012869,0.06738,0.04456,-0.99329,0.08307,0.0163
1596094122.450603,B2012874,0.06744,0.04462,-0.99323,0.08319,0.0163
1596094122.4563231,B2012880,0.06744,0.04468,-0.99323,0.08331,0.0163
1596094122.461947,B2012885,0.06744,0.04474,-0.99323,0.08337,0.0163
