#NEXT_T5_EU_PS_B1_C1_S209_0221114134
Timestamp,HeadPositionX,HeadPositionY,HeadPositionZ,HeadRotationX,HeadRotationY,HeadRotationZ,HeadForwardX,HeadForwardY,HeadForwardZ,TargetPositionX,TargetPositionY,TargetPositionZ,TargetEntered,TargetAngularDistance
2376.764,-0.2453525,-0.0480948,-0.2372051,0.1745114,0.3593729,0.8948452,0.00627217,-0.003045795,0.9999757,-0.1378858,-0.1378858,1.762795,DwellButton,3.618986,
2376.781,-0.2453797,-0.04811786,-0.2372407,0.185771,0.3713794,0.8991514,0.006481715,-0.003242311,0.9999737,-0.1378858,-0.1378858,1.762759,MixedRealityCamera,3.602609,
2376.797,-0.2454342,-0.04809061,-0.2372015,0.1831021,0.357292,0.912055,0.006235851,-0.00319573,0.9999754,-0.1378858,-0.1378858,1.762798,MixedRealityCamera,3.616659,
2376.814,-0.2455467,-0.04810363,-0.2371704,0.1822036,0.3538127,0.9135741,0.006175126,-0.003180048,0.9999759,-0.1378858,-0.1378858,1.76283,MixedRealityCamera,3.622069,
2376.831,-0.2456449,-0.04809062,-0.2371291,0.1987462,0.3379002,0.9153163,0.005897402,-0.003468769,0.9999766,-0.1378858,-0.1378858,1.762871,MixedRealityCamera,3.625526,
2376.847,-0.2457802,-0.04809839,-0.2370686,0.1988034,0.3055176,0.9202133,0.005332232,-0.003469766,0.9999797,-0.1378858,-0.1378858,1.762931,MixedRealityCamera,3.652966,
2376.864,-0.2459005,-0.04809154,-0.237018,0.205964,0.2775131,0.910943,0.004843468,-0.003594742,0.9999818,-0.1378858,-0.1378858,1.762982,MixedRealityCamera,3.672372,
2376.881,-0.2460301,-0.04811955,-0.2369901,0.2004345,0.2478379,0.8991827,0.004325548,-0.003498234,0.9999845,-0.1378858,-0.1378858,1.76301,MixedRealityCamera,3.700999,
2376.897,-0.2461396,-0.04810891,-0.236945,0.2139792,0.208709,0.8932031,0.003642627,-0.003734633,0.9999864,-0.1378858,-0.1378858,1.763055,MixedRealityCamera,3.725204,
2376.914,-0.2462921,-0.04813765,-0.2369201,0.2294386,0.1876255,0.8793561,0.00327465,-0.004004448,0.9999866,-0.1378858,-0.1378858,1.76308,MixedRealityCamera,3.734706,
2376.931,-0.2463919,-0.04815413,-0.2368861,0.2349019,0.1636908,0.8750782,0.002856915,-0.004099801,0.9999875,-0.1378858,-0.1378858,1.763114,MixedRealityCamera,3.75202,
2376.947,-0.2465158,-0.04813766,-0.2368738,0.2350683,0.1593263,0.8611915,0.002780742,-0.004102705,0.9999877,-0.1378858,-0.1378858,1.763126,MixedRealityCamera,3.758382,
2376.964,-0.2466091,-0.04809147,-0.2368654,0.2306814,0.1659939,0.8340451,0.002897113,-0.004026139,0.9999877,-0.1378858,-0.1378858,1.763135,MixedRealityCamera,3.758746,
2376.98,-0.2466839,-0.04816267,-0.2368787,0.2284802,0.1693891,0.8383542,0.002956371,-0.003987722,0.9999877,-0.1378858,-0.1378858,1.763121,MixedRealityCamera,3.75786,
2376.997,-0.2467777,-0.04814635,-0.2368834,0.2208641,0.1614347,0.850346,0.002817543,-0.003854796,0.9999886,-0.1378858,-0.1378858,1.763117,MixedRealityCamera,3.771228,
2377.014,-0.2468978,-0.04813404,-0.2369178,0.2007704,0.1560661,0.8236387,0.002723847,-0.003504097,0.9999902,-0.1378858,-0.1378858,1.763082,MixedRealityCamera,3.790907,
2377.032,-0.2470048,-0.04810803,-0.2369236,0.1824851,0.1657692,0.7940049,0.0028932,-0.00318496,0.9999908,-0.1378858,-0.1378858,1.763076,MixedRealityCamera,3.797565,
2377.047,-0.2471397,-0.04807943,-0.2370021,0.1835052,0.1960902,0.7444283,0.003422396,-0.003202765,0.999989,-0.1378858,-0.1378858,1.762998,MixedRealityCamera,3.776883,
2377.063,-0.2472575,-0.04798653,-0.2370391,0.1752634,0.2212441,0.7062925,0.003861411,-0.003058919,0.9999878,-0.1378858,-0.1378858,1.762961,MixedRealityCamera,3.766916,
2377.08,-0.2473579,-0.0479345,-0.2371081,0.1481139,0.2612741,0.714594,0.004560062,-0.002585073,0.9999863,-0.1378858,-0.1378858,1.762892,MixedRealityCamera,3.756662,
2377.096,-0.2474563,-0.04785719,-0.2371831,0.1312845,0.2907597,0.7641079,0.00507468,-0.002291344,0.9999845,-0.1378858,-0.1378858,1.762817,MixedRealityCamera,3.748731,
2377.114,-0.2476038,-0.04783304,-0.2373186,0.1130179,0.3159788,0.7763771,0.005514832,-0.001972534,0.9999828,-0.1378858,-0.1378858,1.762681,MixedRealityCamera,3.745229,
2377.13,-0.2477644,-0.04775778,-0.2374161,0.07105386,0.3339035,0.7897983,0.005827679,-0.001240123,0.9999822,-0.1378858,-0.1378858,1.762584,MixedRealityCamera,3.764524,
2377.147,-0.2479065,-0.04762429,-0.2375367,-0.05419922,0.3442748,0.7851554,0.00600869,0.0009457491,0.9999815,-0.1378858,-0.1378858,1.762463,MixedRealityCamera,3.847002,
2377.164,-0.2480571,-0.04742238,-0.2376386,-0.1726379,0.3875974,0.7634208,0.006764768,0.003013107,0.9999726,-0.1378858,-0.1378858,1.762361,MixedRealityCamera,3.905451,
2377.179,-0.248163,-0.04727834,-0.2377771,-0.2557983,0.4212223,0.7570786,0.007351577,0.004464411,0.999963,-0.1378858,-0.1378858,1.762223,MixedRealityCamera,3.946254,
2377.198,-0.2481801,-0.04710457,-0.2379365,-0.3240662,0.5155184,0.7806906,0.008997229,0.005656228,0.9999436,-0.1378858,-0.1378858,1.762064,MixedRealityCamera,3.935869,
2377.214,-0.2481397,-0.04705147,-0.2381451,-0.3916016,0.6262292,0.7750455,0.01092929,0.006834719,0.9999169,-0.1378858,-0.1378858,1.761855,target_6,3.914266,
2377.23,-0.2481232,-0.04697165,-0.2383568,-0.3960266,0.7319483,0.7767198,0.01277426,0.00691212,0.9998945,-0.1378858,-0.1378858,1.761643,target_6,3.851733,
2377.248,-0.2480971,-0.04697039,-0.2386245,-0.373291,0.810831,0.7604796,0.0141509,0.006515338,0.9998786,-0.1378858,-0.1378858,1.761375,target_6,3.78429,
2377.264,-0.2480997,-0.04700823,-0.2388301,-0.3460083,0.8736429,0.7341547,0.01524708,0.006039186,0.9998655,-0.1378858,-0.1378858,1.76117,target_6,3.723364,
2377.28,-0.248121,-0.04709873,-0.2391004,-0.2825928,0.924724,0.7195032,0.01613858,0.004931906,0.9998576,-0.1378858,-0.1378858,1.7609,target_6,3.640187,
2377.297,-0.2481697,-0.04724316,-0.2393045,-0.1932983,0.9588855,0.6839944,0.01673483,0.003373537,0.9998543,-0.1378858,-0.1378858,1.760695,target_6,3.546465,
2377.314,-0.2482395,-0.04740632,-0.2395398,-0.1145325,0.9832398,0.6292014,0.0171599,0.001998734,0.9998507,-0.1378858,-0.1378858,1.76046,target_6,3.46724,
2377.33,-0.2482838,-0.04754779,-0.2396907,-0.03167725,1.03651,0.6211768,0.01808953,0.0005531347,0.9998362,-0.1378858,-0.1378858,1.760309,target_6,3.36703,
2377.347,-0.2483248,-0.04775959,-0.2398846,0.08178353,1.088527,0.6367808,0.01899723,-0.001427391,0.9998185,-0.1378858,-0.1378858,1.760115,MixedRealityCamera,3.242444,
2377.364,-0.2483322,-0.04796235,-0.2400048,0.2121461,1.163159,0.654787,0.02029942,-0.00370264,0.9997871,-0.1378858,-0.1378858,1.759995,MixedRealityCamera,3.090222,
2377.379,-0.2483133,-0.04828119,-0.2401619,0.3929407,1.27226,0.6875483,0.02220278,-0.006858055,0.99973,-0.1378858,-0.1378858,1.759838,MixedRealityCamera,2.874738,
2377.397,-0.2482246,-0.04864623,-0.2402293,0.6340109,1.417139,0.7080388,0.0247297,-0.01106535,0.999633,-0.1378858,-0.1378858,1.759771,MixedRealityCamera,2.588761,
2377.415,-0.2481779,-0.04917986,-0.2403339,0.9519441,1.566023,0.7321157,0.02732508,-0.01661379,0.9994885,-0.1378858,-0.1378858,1.759666,MixedRealityCamera,2.243935,
2377.43,-0.2480648,-0.04995652,-0.2404278,1.343989,1.711413,0.7158086,0.02985713,-0.02345489,0.999279,-0.1378858,-0.1378858,1.759572,MixedRealityCamera,1.855724,
2377.448,-0.2479192,-0.05083242,-0.2407054,1.911163,1.859084,0.7525104,0.03242339,-0.0333499,0.9989176,-0.1378858,-0.1378858,1.759295,target_5,1.412362,
2377.465,-0.2478174,-0.05148135,-0.2407899,2.275247,2.014008,0.7083173,0.03511612,-0.03970011,0.9985944,-0.1378858,-0.1378858,1.75921,target_5,1.147906,
2377.479,-0.2477253,-0.0516935,-0.2407766,2.382565,2.13993,0.6559862,0.03730786,-0.04157161,0.9984387,-0.1378858,-0.1378858,1.759223,target_5,1.006194,
2377.498,-0.2476305,-0.05170233,-0.2407663,2.344949,2.267469,0.5990597,0.03953134,-0.04091566,0.9983803,-0.1378858,-0.1378858,1.759234,target_5,0.8807117,
2377.513,-0.2475123,-0.05168823,-0.2407985,2.304973,2.408379,0.5180981,0.04198777,-0.04021851,0.9983083,-0.1378858,-0.1378858,1.759202,target_5,0.7457234,
2377.53,-0.2473573,-0.05170573,-0.2409036,2.309428,2.53408,0.4606046,0.04417771,-0.0402962,0.9982107,-0.1378858,-0.1378858,1.759096,target_5,0.6177064,
2377.547,-0.2472137,-0.05158141,-0.2410475,2.248969,2.681761,0.4032845,0.04675244,-0.03924184,0.9981354,-0.1378858,-0.1378858,1.758952,target_5,0.4965344,
2377.564,-0.2470405,-0.05134952,-0.241302,2.163066,2.817558,0.3508034,0.04912082,-0.03774365,0.9980794,-0.1378858,-0.1378858,1.758698,target_5,0.4361108,
2377.579,-0.2468896,-0.05119539,-0.2415992,2.130702,2.930174,0.3403148,0.05108355,-0.03717919,0.9980021,-0.1378858,-0.1378858,1.758401,target_5,0.3961419,
2377.597,-0.2467762,-0.0510796,-0.2418611,2.083628,3.010644,0.3454645,0.05248676,-0.03635815,0.9979596,-0.1378858,-0.1378858,1.758139,target_5,0.4116447,
2377.614,-0.2467168,-0.05087807,-0.2421117,2.00642,3.041903,0.3236971,0.05303376,-0.03501149,0.9979787,-0.1378858,-0.1378858,1.757888,target_5,0.4865827,
2377.631,-0.2466958,-0.05069925,-0.2423014,1.906532,3.034664,0.3099059,0.05291081,-0.03326912,0.9980449,-0.1378858,-0.1378858,1.757699,target_5,0.5914913,
2377.647,-0.246759,-0.05049797,-0.2425097,1.80658,3.007856,0.2667903,0.0524468,-0.03152555,0.998126,-0.1378858,-0.1378858,1.75749,target_5,0.699975,
2377.664,-0.2468638,-0.05044226,-0.2426916,1.737232,2.918174,0.2309989,0.05088632,-0.03031578,0.9982442,-0.1378858,-0.1378858,1.757308,target_5,0.7885751,
2377.679,-0.2470154,-0.05030969,-0.2428787,1.663466,2.842377,0.1891805,0.04956759,-0.02902888,0.9983488,-0.1378858,-0.1378858,1.757121,target_5,0.8858072,
2377.697,-0.24716,-0.05026242,-0.2430282,1.593072,2.753303,0.1886149,0.04801715,-0.02780077,0.9984596,-0.1378858,-0.1378858,1.756972,target_5,0.9851648,
2377.713,-0.2472754,-0.05012329,-0.2431553,1.523626,2.667773,0.199081,0.04652814,-0.02658916,0.9985631,-0.1378858,-0.1378858,1.756845,target_5,1.088225,
2377.73,-0.2473818,-0.05006825,-0.2432513,1.447919,2.602122,0.1794499,0.04538549,-0.02526827,0.9986499,-0.1378858,-0.1378858,1.756749,target_5,1.18795,
2377.747,-0.2474461,-0.04993177,-0.2432892,1.379776,2.58169,0.1852174,0.04503068,-0.0240793,0.9986954,-0.1378858,-0.1378858,1.756711,target_5,1.262381,
2377.763,-0.2474925,-0.0498034,-0.2433371,1.34095,2.580686,0.1694582,0.0450139,-0.02340185,0.9987122,-0.1378858,-0.1378858,1.756663,target_5,1.30161,
2377.779,-0.2475293,-0.04979928,-0.2434291,1.361904,2.59221,0.1431168,0.0452144,-0.02376748,0.9986945,-0.1378858,-0.1378858,1.756571,target_5,1.278247,
2377.796,-0.2474659,-0.04986982,-0.2435033,1.439542,2.63953,0.1561389,0.04603766,-0.02512211,0.9986238,-0.1378858,-0.1378858,1.756497,target_5,1.185147,
2377.814,-0.2474704,-0.0498727,-0.2435726,1.477879,2.663334,0.1643304,0.04645176,-0.02579099,0.9985875,-0.1378858,-0.1378858,1.756427,target_5,1.140553,
2377.83,-0.2474692,-0.05000413,-0.2436582,1.516465,2.674877,0.1659867,0.04665211,-0.02646422,0.9985605,-0.1378858,-0.1378858,1.756342,target_5,1.097536,
2377.847,-0.2475231,-0.05007241,-0.2437333,1.562368,2.693271,0.1538715,0.04697167,-0.02726509,0.9985241,-0.1378858,-0.1378858,1.756267,target_5,1.046985,
2377.864,-0.2475792,-0.05019595,-0.2438404,1.577337,2.688249,0.1344328,0.04688382,-0.02752624,0.998521,-0.1378858,-0.1378858,1.75616,target_5,1.033061,
2377.879,-0.2476683,-0.05020768,-0.243918,1.576272,2.662264,0.1134236,0.04643098,-0.02750766,0.9985427,-0.1378858,-0.1378858,1.756082,target_5,1.046424,
