imu_packets,1271
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1596613337.180906,B1245690,0.01569,0.03003,-0.99561,0.08722,0.0125
1596613337.186143,B1245695,0.01569,0.03003,-0.99561,0.08722,0.0125
1596613337.193133,B1245701,0.01575,0.02997,-0.99561,0.08722,0.0125
1596613337.197417,B1245707,0.01575,0.02991,-0.99561,0.08716,0.0125
1596613337.2030861,B1245712,0.01575,0.02985,-0.99561,0.08716,0.0125
1596613337.2081192,B1245717,0.01575,0.02979,-0.99561,0.08710,0.0125
1596613337.218266,B1245723,0.01581,0.02972,-0.99561,0.08710,0.0125
1596613337.218663,B1245728,0.01581,0.02960,-0.99567,0.08704,0.0125
1596613337.22546,B1245733,0.01581,0.02954,-0.99567,0.08704,0.0125
1596613337.229568,B1245738,0.01587,0.02948,-0.99567,0.08698,0.0125
1596613337.2341492,B1245743,0.01587,0.02936,-0.99567,0.08691,0.0125
1596613337.2389739,B1245748,0.01587,0.02924,-0.99567,0.08685,0.0125
1596613337.244332,B1245753,0.01593,0.02917,-0.99567,0.08679,0.0125
1596613337.249711,B1245759,0.01593,0.02905,-0.99567,0.08673,0.0125
1596613337.2546382,B1245764,0.01593,0.02899,-0.99567,0.08667,0.0125
1596613337.259951,B1245769,0.01599,0.02887,-0.99567,0.08661,0.0125
1596613337.265043,B1245774,0.01599,0.02875,-0.99573,0.08655,0.0125
1596613337.270723,B1245779,0.01599,0.02863,-0.99573,0.08649,0.0125
1596613337.276206,B1245784,0.01599,0.02856,-0.99573,0.08636,0.0125
1596613337.2797298,B1245789,0.01605,0.02844,-0.99573,0.08630,0.0125
1596613337.286653,B1245794,0.01605,0.02832,-0.99573,0.08624,0.0125
1596613337.289825,B1245799,0.01605,0.02820,-0.99573,0.08612,0.0125
1596613337.294809,B1245804,0.01605,0.02808,-0.99579,0.08606,0.0125
1596613337.300075,B1245809,0.01605,0.02802,-0.99579,0.08594,0.0125
1596613337.305755,B1245814,0.01605,0.02789,-0.99579,0.08588,0.0125
1596613337.310176,B1245819,0.01611,0.02777,-0.99579,0.08582,0.0125
1596613337.315949,B1245824,0.01611,0.02765,-0.99579,0.08569,0.0125
1596613337.3199658,B1245829,0.01611,0.02759,-0.99579,0.08557,0.0125
1596613337.325124,B1245834,0.01611,0.02747,-0.99585,0.08551,0.0125
1596613337.330076,B1245839,0.01617,0.02740,-0.99585,0.08545,0.0125
1596613337.339164,B1245844,0.01617,0.02728,-0.99585,0.08533,0.0125
1596613337.339864,B1245849,0.01617,0.02722,-0.99585,0.08527,0.0125
1596613337.3453891,B1245854,0.01624,0.02710,-0.99585,0.08521,0.0125
1596613337.350015,B1245859,0.01624,0.02698,-0.99585,0.08514,0.0125
1596613337.356063,B1245864,0.01624,0.02692,-0.99585,0.08508,0.0125
1596613337.360069,B1245869,0.01630,0.02679,-0.99591,0.08502,0.0125
1596613337.3653371,B1245874,0.01630,0.02673,-0.99591,0.08502,0.0125
1596613337.370134,B1245879,0.01636,0.02667,-0.99591,0.08496,0.0125
1596613337.375446,B1245885,0.01636,0.02661,-0.99591,0.08490,0.0125
1596613337.380357,B1245890,0.01642,0.02649,-0.99591,0.08490,0.0125
1596613337.386917,B1245895,0.01648,0.02643,-0.99591,0.08490,0.0125
1596613337.392101,B1245900,0.01648,0.02643,-0.99591,0.08490,0.0125
1596613337.397057,B1245905,0.01654,0.02637,-0.99591,0.08496,0.0125
1596613337.400631,B1245910,0.01654,0.02637,-0.99591,0.08496,0.0125
1596613337.406067,B1245915,0.01660,0.02637,-0.99591,0.08496,0.0125
1596613337.413074,B1245920,0.01660,0.02637,-0.99591,0.08502,0.0125
1596613337.417255,B1245925,0.01666,0.02637,-0.99591,0.08502,0.0125
