eye_packets,770
norm_X,norm_Y,phi,theta,confidence,timestamp
1596613642.763293,"{'circle_3d': {'center': [-1.8089953076329357, 6.00996644314803, 73.66160098804198], 'normal': [-0.194927567558272, 0.5007904878925616, -0.8433339377981568], 'radius': 2.6990171015792264}, 'confidence': 0.9992957854825463, 'timestamp': 171952.932315, 'diameter_3d': 5.398034203158453, 'ellipse': {'center': [144.9049059027874, 170.25303889336078], 'axes': [36.25599596246334, 45.44416659712591], 'angle': -69.18554334684629}, 'location': [144.9049059027874, 170.25303889336078], 'diameter': 45.44416659712591, 'sphere': {'center': [0.5301355030663284, 0.00048058843729086845, 83.78160824161986], 'radius': 12.0}, 'projected_sphere': {'center': [163.92310459060684, 120.00355644678318], 'axes': [177.60461170770557, 177.60461170770557], 'angle': 90.0}, 'model_confidence': 0.8415111051965241, 'model_id': 115, 'model_birth_timestamp': 171815.967086, 'theta': 2.0953081199550514, 'phi': -1.797946449630161, 'norm_pos': [0.4528278309462106, 0.29061233794433006], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596613642.77216,"{'circle_3d': {'center': [-1.8070367621899692, 6.008952126612733, 73.66054626288204], 'normal': [-0.1947643554380248, 0.5007059615146202, -0.8434218315614852], 'radius': 2.6975418485975435}, 'confidence': 0.9997835090564664, 'timestamp': 171952.940714, 'diameter_3d': 5.395083697195087, 'ellipse': {'center': [144.92094253472587, 170.24558891976613], 'axes': [36.24168231310262, 45.419963912704], 'angle': -69.19870533496164}, 'location': [144.92094253472587, 170.24558891976613], 'diameter': 45.419963912704, 'sphere': {'center': [0.5301355030663284, 0.00048058843729086845, 83.78160824161986], 'radius': 12.0}, 'projected_sphere': {'center': [163.92310459060684, 120.00355644678318], 'axes': [177.60461170770557, 177.60461170770557], 'angle': 90.0}, 'model_confidence': 0.8416930238684062, 'model_id': 115, 'model_birth_timestamp': 171815.967086, 'theta': 2.0952104685421054, 'phi': -1.7977398764060173, 'norm_pos': [0.45287794542101834, 0.2906433795009744], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596613642.784807,"{'circle_3d': {'center': [-1.7889204701763959, 6.0082004359385035, 73.65593386274972], 'normal': [-0.1932546644368937, 0.5006433206251011, -0.8438061982391786], 'radius': 2.6921342628958422}, 'confidence': 0.9998412287861091, 'timestamp': 171952.949114, 'diameter_3d': 5.3842685257916845, 'ellipse': {'center': [145.07105458554847, 170.2435559513576], 'axes': [36.192803810046385, 45.33169990392489], 'angle': -69.34769081361998}, 'location': [145.07105458554847, 170.2435559513576], 'diameter': 45.33169990392489, 'sphere': {'center': [0.5301355030663284, 0.00048058843729086845, 83.78160824161986], 'radius': 12.0}, 'projected_sphere': {'center': [163.92310459060684, 120.00355644678318], 'axes': [177.60461170770557, 177.60461170770557], 'angle': 90.0}, 'model_confidence': 0.8417772318966565, 'model_id': 115, 'model_birth_timestamp': 171815.967086, 'theta': 2.0951381044974275, 'phi': -1.7959406995723484, 'norm_pos': [0.45334704557983896, 0.2906518502026767], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596613642.793947,"{'circle_3d': {'center': [-1.791223070711743, 5.989692653614715, 73.6455028154574], 'normal': [-0.19344654781483928, 0.4991010054314521, -0.8446754521802056], 'radius': 2.6886003050488565}, 'confidence': 0.999403765235678, 'timestamp': 171952.957514, 'diameter_3d': 5.377200610097713, 'ellipse': {'center': [145.04952780075527, 170.09624383485843], 'axes': [36.20027636833118, 45.278539860120844], 'angle': -69.27058595328727}, 'location': [145.04952780075527, 170.09624383485843], 'diameter': 45.278539860120844, 'sphere': {'center': [0.5301355030663284, 0.00048058843729086845, 83.78160824161986], 'radius': 12.0}, 'projected_sphere': {'center': [163.92310459060684, 120.00355644678318], 'axes': [177.60461170770557, 177.60461170770557], 'angle': 90.0}, 'model_confidence': 0.8417713718486541, 'model_id': 115, 'model_birth_timestamp': 171815.967086, 'theta': 2.0933573435813644, 'phi': -1.7959326009484982, 'norm_pos': [0.4532797743773602, 0.29126565068808985], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596613642.7993731,"{'circle_3d': {'center': [-1.8029881153990364, 5.99196184527414, 73.64954593772873], 'normal': [-0.19442696820544708, 0.49929010473640417, -0.8443385253242616], 'radius': 2.692332794276576}, 'confidence': 0.9994670568343152, 'timestamp': 171952.965914, 'diameter_3d': 5.384665588553152, 'ellipse': {'center': [144.95224281202493, 170.11175083186657], 'axes': [36.22955708753854, 45.33894874564726], 'angle': -69.17920308915075}, 'location': [144.95224281202493, 170.11175083186657], 'diameter': 45.33894874564726, 'sphere': {'center': [0.5301355030663284, 0.00048058843729086845, 83.78160824161986], 'radius': 12.0}, 'projected_sphere': {'center': [163.92310459060684, 120.00355644678318], 'axes': [177.60461170770557, 177.60461170770557], 'angle': 90.0}, 'model_confidence': 0.8417342151463392, 'model_id': 115, 'model_birth_timestamp': 171815.967086, 'theta': 2.093575579737622, 'phi': -1.7971224119284308, 'norm_pos': [0.4529757587875779, 0.291201038200556], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596613642.8074398,"{'circle_3d': {'center': [-1.7827624097690038, 5.980082450201169, 73.6378976375267], 'normal': [-0.19274149273627766, 0.4983001551469899, -0.8453092170077628], 'radius': 2.7019241739695006}, 'confidence': 0.9994989779351834, 'timestamp': 171952.974314, 'diameter_3d': 5.403848347939001, 'ellipse': {'center': [145.1201709608731, 170.01739642491776], 'axes': [36.419865123656166, 45.507681513122854], 'angle': -69.31144215842802}, 'location': [145.1201709608731, 170.01739642491776], 'diameter': 45.507681513122854, 'sphere': {'center': [0.5301355030663284, 0.00048058843729086845, 83.78160824161986], 'radius': 12.0}, 'projected_sphere': {'center': [163.92310459060684, 120.00355644678318], 'axes': [177.60461170770557, 177.60461170770557], 'angle': 90.0}, 'model_confidence': 0.8417526412158649, 'model_id': 115, 'model_birth_timestamp': 171815.967086, 'theta': 2.0924334002690808, 'phi': -1.7949767312984697, 'norm_pos': [0.45350053425272846, 0.29159418156284267], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596613642.817177,"{'circle_3d': {'center': [-1.8047784068212882, 6.006260064139988, 73.65842742121359], 'normal': [-0.1945761591573014, 0.5004816229752248, -0.8435984017005234], 'radius': 2.7101828810952435}, 'confidence': 0.9998707490406853, 'timestamp': 171952.982714, 'diameter_3d': 5.420365762190487, 'ellipse': {'center': [144.9406593926308, 170.2213037296416], 'axes': [36.42283363814172, 45.63419487861514], 'angle': -69.20912644037006}, 'location': [144.9406593926308, 170.2213037296416], 'diameter': 45.63419487861514, 'sphere': {'center': [0.5301355030663284, 0.00048058843729086845, 83.78160824161986], 'radius': 12.0}, 'projected_sphere': {'center': [163.92310459060684, 120.00355644678318], 'axes': [177.60461170770557, 177.60461170770557], 'angle': 90.0}, 'model_confidence': 0.8419190709048396, 'model_id': 115, 'model_birth_timestamp': 171815.967086, 'theta': 2.0949513220410605, 'phi': -1.7974821810233124, 'norm_pos': [0.45293956060197127, 0.29074456779316005], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596613642.823523,"{'circle_3d': {'center': [-1.7931553945980847, 5.976754588767146, 73.63831151531775], 'normal': [-0.19360757480536775, 0.4980228333608213, -0.8452747271918424], 'radius': 2.6979842273296493}, 'confidence': 0.9999236555890699, 'timestamp': 171952.991114, 'diameter_3d': 5.3959684546592985, 'ellipse': {'center': [145.03293930215557, 169.99026967364065], 'axes': [36.36481170342526, 45.44104197387456], 'angle': -69.21374350436562}, 'location': [145.03293930215557, 169.99026967364065], 'diameter': 45.44104197387456, 'sphere': {'center': [0.5301355030663284, 0.00048058843729086845, 83.78160824161986], 'radius': 12.0}, 'projected_sphere': {'center': [163.92310459060684, 120.00355644678318], 'axes': [177.60461170770557, 177.60461170770557], 'angle': 90.0}, 'model_confidence': 0.8425195923255413, 'model_id': 115, 'model_birth_timestamp': 171815.967086, 'theta': 2.0921135677001415, 'phi': -1.7959593335996102, 'norm_pos': [0.45322793531923616, 0.291707209693164], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596613642.831738,"{'circle_3d': {'center': [-1.807362221712203, 5.955786473914986, 73.62924712722634], 'normal': [-0.19479147706487762, 0.4962754904564747, -0.8460300928661277], 'radius': 2.711092131257617}, 'confidence': 0.999743016412366, 'timestamp': 171952.999514, 'diameter_3d': 5.422184262515234, 'ellipse': {'center': [144.9136992017134, 169.81736611895752], 'axes': [36.590210783635676, 45.66748026447785], 'angle': -69.02809410033223}, 'location': [144.9136992017134, 169.81736611895752], 'diameter': 45.66748026447785, 'sphere': {'center': [0.5301355030663284, 0.00048058843729086845, 83.78160824161986], 'radius': 12.0}, 'projected_sphere': {'center': [163.92310459060684, 120.00355644678318], 'axes': [177.60461170770557, 177.60461170770557], 'angle': 90.0}, 'model_confidence': 0.8427000239591642, 'model_id': 115, 'model_birth_timestamp': 171815.967086, 'theta': 2.0900997221417916, 'phi': -1.797094337963102, 'norm_pos': [0.4528553100053544, 0.2924276411710103], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596613642.840139,"{'circle_3d': {'center': [-1.8056140686874491, 5.9768583473067345, 73.64123434213555], 'normal': [-0.19464579764614812, 0.498031479905787, -0.8450311582903594], 'radius': 2.707527828459502}, 'confidence': 0.9996077351955625, 'timestamp': 171953.007914, 'diameter_3d': 5.415055656919004, 'ellipse': {'center': [144.93020843236053, 169.9869472911659], 'axes': [36.47837041996515, 45.600043824917016], 'angle': -69.1096013212483}, 'location': [144.93020843236053, 169.9869472911659], 'diameter': 45.600043824917016, 'sphere': {'center': [0.5301355030663284, 0.00048058843729086845, 83.78160824161986], 'radius': 12.0}, 'projected_sphere': {'center': [163.92310459060684, 120.00355644678318], 'axes': [177.60461170770557, 177.60461170770557], 'angle': 90.0}, 'model_confidence': 0.8427787183727165, 'model_id': 115, 'model_birth_timestamp': 171815.967086, 'theta': 2.0921235387904535, 'phi': -1.7971890925469642, 'norm_pos': [0.45290690135112666, 0.2917210529534754], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596613642.848206,"{'circle_3d': {'center': [-1.8093684362201137, 5.96620235972969, 73.6358266026533], 'normal': [-0.19495866160720352, 0.4971434809410333, -0.8454818032472139], 'radius': 2.7043235913359864}, 'confidence': 0.9967155748847064, 'timestamp': 171953.016314, 'diameter_3d': 5.408647182671973, 'ellipse': {'center': [144.89748543582874, 169.90201725084427], 'axes': [36.463944835883616, 45.549379426859126], 'angle': -69.04436433004122}, 'location': [144.89748543582874, 169.90201725084427], 'diameter': 45.549379426859126, 'sphere': {'center': [0.5301355030663284, 0.00048058843729086845, 83.78160824161986], 'radius': 12.0}, 'projected_sphere': {'center': [163.92310459060684, 120.00355644678318], 'axes': [177.60461170770557, 177.60461170770557], 'angle': 90.0}, 'model_confidence': 0.8429951931332003, 'model_id': 115, 'model_birth_timestamp': 171815.967086, 'theta': 2.0910998070462004, 'phi': -1.7974238907310416, 'norm_pos': [0.4528046419869648, 0.29207492812148217], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596613642.855233,"{'circle_3d': {'center': [-1.8098216205526205, 5.950665368042869, 73.62681125949486], 'normal': [-0.19499642696824573, 0.4958487316337982, -0.8462330818437501], 'radius': 2.715812062988207}, 'confidence': 0.9999465662640485, 'timestamp': 171953.024714, 'diameter_3d': 5.431624125976414, 'ellipse': {'center': [144.8931355616076, 169.77489604418398], 'axes': [36.66700855576462, 45.74851971901787], 'angle': -68.9911137702827}, 'location': [144.8931355616076, 169.77489604418398], 'diameter': 45.74851971901787, 'sphere': {'center': [0.5301355030663284, 0.00048058843729086845, 83.78160824161986], 'radius': 12.0}, 'projected_sphere': {'center': [163.92310459060684, 120.00355644678318], 'axes': [177.60461170770557, 177.60461170770557], 'angle': 90.0}, 'model_confidence': 0.8433274136191327, 'model_id': 115, 'model_birth_timestamp': 171815.967086, 'theta': 2.089608227034712, 'phi': -1.7972718804797623, 'norm_pos': [0.4527910486300238, 0.29260459981590015], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596613642.867163,"{'circle_3d': {'center': [-1.81858712295072, 5.957600456714901, 73.63290266401009], 'normal': [-0.1957268855014207, 0.4964266556898009, -0.8457254648008145], 'radius': 2.721234869142791}, 'confidence': 0.9996250519241574, 'timestamp': 171953.033114, 'diameter_3d': 5.442469738285582, 'ellipse': {'center': [144.82149419009338, 169.82774080672178], 'axes': [36.70800554873828, 45.83613630235399], 'angle': -68.93965883791277}, 'location': [144.82149419009338, 169.82774080672178], 'diameter': 45.83613630235399, 'sphere': {'center': [0.5301355030663284, 0.00048058843729086845, 83.78160824161986], 'radius': 12.0}, 'projected_sphere': {'center': [163.92310459060684, 120.00355644678318], 'axes': [177.60461170770557, 177.60461170770557], 'angle': 90.0}, 'model_confidence': 0.8436058556655079, 'model_id': 115, 'model_birth_timestamp': 171815.967086, 'theta': 2.0902738511849717, 'phi': -1.7982231631071532, 'norm_pos': [0.4525671693440418, 0.29238441330532594], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
